timestamps,TP9,AF7,AF8,TP10,Right AUX
1680450925.066,-20.996,-23.438,-20.508,-40.039,0.000
1680450925.070,-23.438,-32.715,-29.297,-54.688,0.000
1680450925.074,-29.297,-41.016,-39.062,-52.246,0.000
1680450925.078,-24.902,-33.203,-22.949,-24.902,0.000
1680450925.082,-20.996,-25.391,-3.906,-15.137,0.000
1680450925.086,-24.414,-24.902,-18.066,-38.574,0.000
1680450925.089,-32.227,-29.297,-27.344,-55.176,0.000
1680450925.093,-40.527,-24.902,-25.879,-47.363,0.000
1680450925.097,-39.551,-24.414,-20.996,-22.949,0.000
1680450925.101,-46.387,-25.879,-22.949,-18.066,0.000
1680450925.105,-56.152,-28.320,-33.691,-41.992,0.000
1680450925.109,-41.992,-29.785,-31.250,-50.781,0.000
1680450925.113,-40.527,-23.438,-23.926,-40.039,0.000
1680450925.117,-48.828,-22.461,-22.461,-32.715,0.000
1680450925.121,-45.898,-23.438,-20.996,-28.809,0.000
1680450925.125,-42.480,-28.809,-4.883,-35.645,0.000
1680450925.129,-49.316,-29.297,-5.859,-50.781,0.000
1680450925.132,-54.688,-31.738,-18.066,-42.480,0.000
1680450925.136,-46.875,-36.621,-18.555,-17.090,0.000
1680450925.140,-44.434,-25.879,-24.414,-9.766,0.000
1680450925.144,-52.734,-24.414,-23.926,-23.926,0.000
1680450925.148,-35.645,-36.621,-30.762,-36.133,0.000
1680450925.152,-20.020,-33.691,-33.203,-36.621,0.000
1680450925.156,-27.344,-26.855,-22.949,-17.578,0.000
1680450925.160,-28.320,-19.043,-18.066,1.465,0.000
1680450925.164,-27.832,-16.113,-23.438,-16.113,0.000
1680450925.168,-22.949,-20.508,-29.785,-41.016,0.000
1680450925.171,-19.043,-19.043,-23.438,-28.809,0.000
1680450925.175,-20.020,-18.066,-26.367,-13.672,0.000
1680450925.179,-34.180,-23.438,-38.086,-7.812,0.000
1680450925.183,-31.738,-24.902,-31.738,-3.418,0.000
1680450925.187,-21.973,-19.531,-39.551,-21.973,0.000
1680450925.191,-30.762,-19.531,-47.852,-44.922,0.000
1680450925.195,-23.438,-24.414,-37.598,-34.668,0.000
1680450925.199,-26.855,-18.066,-30.273,-14.648,0.000
1680450925.203,-33.691,-17.090,-29.297,-13.184,0.000
1680450925.207,-25.879,-11.719,-29.785,-27.832,0.000
1680450925.211,-29.297,-6.836,-34.180,-41.504,0.000
1680450925.214,-39.551,-19.531,-24.414,-20.996,0.000
1680450925.218,-36.133,-27.344,-17.090,0.000,0.000
1680450925.222,-36.133,-19.043,-23.926,-3.906,0.000
1680450925.226,-39.551,-11.230,-29.297,-25.879,0.000
1680450925.230,-31.250,-12.207,-34.668,-38.574,0.000
1680450925.234,-25.879,-11.230,-38.086,-23.926,0.000
1680450925.238,-31.250,-2.441,-27.832,-8.301,0.000
1680450925.242,-36.133,-5.371,-23.926,-4.395,0.000
1680450925.246,-39.551,-11.230,-31.250,-22.461,0.000
1680450925.250,-37.109,-10.742,-32.227,-41.504,0.000
1680450925.254,-31.738,-4.395,-25.391,-24.902,0.000
1680450925.257,-20.020,1.953,-27.344,-3.906,0.000
1680450925.261,-24.902,-4.883,-21.973,-8.789,0.000
1680450925.265,-30.762,-0.488,-20.508,-29.785,0.000
1680450925.269,-26.855,3.906,-28.809,-45.410,0.000
1680450925.273,-27.832,-2.930,-25.879,-46.387,0.000
1680450925.277,-21.484,-3.418,-21.973,-28.320,0.000
1680450925.281,-30.273,2.441,-21.484,-11.719,0.000
