timestamps,TP9,AF7,AF8,TP10,Right AUX
1680449284.617,-35.156,-24.902,-25.879,-46.387,0.000
1680449284.621,-49.316,-26.367,-35.156,-35.156,0.000
1680449284.625,-40.527,-34.668,-37.109,-39.062,0.000
1680449284.629,-37.109,-32.715,-34.180,-73.242,0.000
1680449284.633,-34.180,-26.367,-33.691,-63.477,0.000
1680449284.637,-18.066,-28.320,-31.250,-32.715,0.000
1680449284.641,-42.969,-26.855,-28.809,-28.320,0.000
1680449284.645,-53.711,-26.855,-30.762,-31.738,0.000
1680449284.649,-44.434,-30.273,-26.367,-45.410,0.000
1680449284.653,-30.273,-28.320,-25.879,-43.945,0.000
1680449284.656,-15.625,-28.809,-27.832,-25.391,0.000
1680449284.660,-37.598,-27.832,-29.785,-15.137,0.000
1680449284.664,-59.082,-26.855,-38.086,-32.227,0.000
1680449284.668,-46.875,-29.297,-42.969,-51.758,0.000
1680449284.672,-24.414,-28.809,-36.621,-33.203,0.000
1680449284.676,-28.320,-22.461,-28.809,-13.672,0.000
1680449284.680,-45.410,-22.949,-30.273,-12.695,0.000
1680449284.684,-44.922,-25.391,-26.855,-21.484,0.000
1680449284.688,-33.691,-20.996,-28.320,-60.059,0.000
1680449284.692,-41.504,-24.902,-31.250,-74.219,0.000
1680449284.696,-29.297,-31.250,-24.902,-54.688,0.000
1680449284.699,-30.762,-33.203,-34.180,-51.758,0.000
1680449284.703,-38.574,-34.180,-39.551,-41.992,0.000
1680449284.707,-45.410,-29.297,-31.250,-34.668,0.000
1680449284.711,-25.391,-26.855,-30.273,-52.734,0.000
1680449284.715,-17.578,-22.949,-28.320,-46.875,0.000
1680449284.719,-40.039,-28.320,-20.508,-36.621,0.000
1680449284.723,-52.246,-32.715,-17.578,-17.578,0.000
1680449284.727,-56.152,-29.785,-20.020,-17.090,0.000
1680449284.731,-45.898,-27.832,-18.066,-46.875,0.000
1680449284.735,-48.828,-25.879,-15.137,-26.855,0.000
1680449284.738,-52.734,-26.855,-10.742,-28.320,0.000
1680449284.742,-45.898,-28.809,-18.066,-44.922,0.000
1680449284.746,-45.898,-28.320,-27.344,-43.457,0.000
1680449284.750,-41.504,-30.273,-24.902,-43.457,0.000
1680449284.754,-28.809,-28.320,-26.855,-29.785,0.000
1680449284.758,-25.879,-28.320,-26.367,-8.301,0.000
1680449284.762,-31.738,-28.320,-20.020,-1.953,0.000
1680449284.766,-31.250,-28.320,-20.996,-27.832,0.000
1680449284.770,-22.461,-28.809,-21.973,-37.109,0.000
1680449284.774,-6.348,-22.949,-19.531,-20.508,0.000
1680449284.778,-23.926,-22.461,-19.531,-8.301,0.000
1680449284.781,-36.621,-23.926,-19.043,1.465,0.000
1680449284.785,-44.922,-27.344,-26.367,-13.672,0.000
1680449284.789,-51.758,-30.762,-37.598,-46.875,0.000
1680449284.793,-39.551,-27.344,-36.133,-46.387,0.000
1680449284.797,-25.879,-27.344,-27.832,-38.086,0.000
1680449284.801,-29.297,-24.414,-20.996,-22.461,0.000
1680449284.805,-40.039,-20.020,-26.855,-19.531,0.000
1680449284.809,-41.504,-24.902,-30.273,-33.691,0.000
1680449284.813,-40.039,-31.250,-27.832,-31.738,0.000
1680449284.817,-34.180,-27.832,-32.227,-30.762,0.000
1680449284.820,-26.367,-27.832,-33.203,-35.645,0.000
1680449284.824,-31.738,-31.250,-30.273,-46.387,0.000
1680449284.828,-32.715,-23.926,-26.855,-51.270,0.000
1680449284.832,-22.461,-19.531,-25.391,-43.945,0.000
1680449284.836,-13.184,-26.855,-35.645,-39.551,0.000
1680449284.840,-17.578,-26.855,-36.621,-36.133,0.000
1680449284.844,-41.016,-28.320,-27.344,-34.180,0.000
1680449284.848,-58.594,-30.273,-32.227,-28.320,0.000
1680449284.852,-57.617,-25.879,-33.203,-12.695,0.000
1680449284.856,-40.039,-30.762,-29.785,-7.812,0.000
1680449284.860,-40.527,-30.273,-31.250,-39.551,0.000
1680449284.863,-48.340,-27.344,-29.297,-52.246,0.000
1680449284.867,-45.410,-32.715,-29.785,-47.852,0.000
1680449284.871,-47.852,-36.621,-32.715,-43.457,0.000
1680449284.875,-39.062,-33.691,-30.762,-24.902,0.000
1680449284.879,-39.551,-31.250,-27.832,-24.414,0.000
1680449284.883,-39.062,-34.180,-29.785,-34.668,0.000
1680449284.887,-33.203,-38.574,-29.297,-38.574,0.000
1680449284.891,-25.879,-39.551,-28.809,-50.781,0.000
1680449284.895,-23.438,-33.691,-31.738,-49.316,0.000
1680449284.899,-50.781,-37.109,-33.691,-39.062,0.000
1680449284.903,-63.477,-41.992,-35.645,-38.574,0.000
1680449284.906,-46.387,-36.621,-38.086,-42.969,0.000
1680449284.910,-32.227,-33.203,-37.598,-51.758,0.000
1680449284.914,-16.602,-29.785,-33.203,-19.043,0.000
1680449284.918,-9.766,-31.738,-23.438,13.184,0.000
1680449284.922,-18.066,-39.551,-30.273,-27.344,0.000
1680449284.926,-35.156,-41.016,-41.504,-60.547,0.000
1680449284.930,-65.430,-41.504,-41.016,-52.734,0.000
1680449284.934,-56.641,-37.109,-34.180,-42.480,0.000
1680449284.938,-39.062,-32.227,-33.203,-30.762,0.000
1680449284.942,-34.180,-27.832,-32.227,-25.879,0.000
1680449284.945,-31.738,-24.902,-29.785,-24.902,0.000
1680449284.949,-34.180,-29.297,-28.809,-26.855,0.000
1680449284.953,-36.133,-31.738,-32.227,-39.062,0.000
1680449284.957,-27.832,-27.832,-29.297,-35.645,0.000
1680449284.961,-26.855,-22.461,-27.832,-31.250,0.000
1680449284.965,-37.109,-23.926,-29.297,-40.527,0.000
1680449284.969,-38.574,-26.367,-29.297,-41.992,0.000
1680449284.973,-45.898,-27.344,-32.715,-27.832,0.000
1680449284.977,-39.062,-32.715,-31.738,-44.434,0.000
1680449284.981,-34.180,-30.762,-27.832,-55.176,0.000
1680449284.985,-33.691,-24.414,-26.367,-39.551,0.000
1680449284.988,-33.691,-30.762,-30.273,-41.992,0.000
1680449284.992,-36.133,-33.203,-33.691,-42.969,0.000
1680449284.996,-43.945,-31.250,-33.691,-31.250,0.000
1680449285.000,-36.621,-30.762,-33.203,-14.160,0.000
1680449285.004,-25.391,-31.250,-32.715,-20.996,0.000
1680449285.008,-20.508,-29.785,-32.715,-47.852,0.000
1680449285.012,-31.738,-27.832,-26.367,-45.898,0.000
1680449285.016,-36.621,-26.367,-26.367,-42.480,0.000
1680449285.020,-16.602,-29.297,-27.832,-47.363,0.000
1680449285.024,-14.648,-31.250,-19.531,-45.410,0.000
1680449285.028,-35.156,-27.832,-25.879,-51.270,0.000
1680449285.031,-39.062,-28.809,-32.227,-44.434,0.000
1680449285.035,-23.926,-26.855,-30.273,-32.227,0.000
1680449285.039,-22.949,-20.508,-26.855,-14.160,0.000
1680449285.043,-23.438,-22.949,-30.273,-14.648,0.000
1680449285.047,-37.598,-30.273,-34.668,-48.828,0.000
1680449285.051,-23.438,-30.273,-29.297,-50.781,0.000
1680449285.055,-21.484,-28.320,-24.414,-41.504,0.000
1680449285.059,-49.805,-32.715,-27.344,-49.316,0.000
1680449285.063,-30.762,-32.227,-30.273,-44.434,0.000
1680449285.067,-14.160,-34.668,-26.367,-56.641,0.000
1680449285.070,-36.621,-36.621,-24.414,-60.547,0.000
1680449285.074,-27.832,-31.738,-31.738,-37.109,0.000
1680449285.078,-26.855,-33.691,-32.227,-27.832,0.000
1680449285.082,-47.363,-33.203,-33.203,-43.457,0.000
1680449285.086,-44.922,-30.273,-32.227,-54.199,0.000
1680449285.090,-30.273,-28.320,-32.715,-47.363,0.000
1680449285.094,-2.441,-23.926,-34.668,-37.109,0.000
1680449285.098,-10.742,-20.508,-31.738,-37.109,0.000
1680449285.102,-39.551,-24.414,-28.809,-50.293,0.000
1680449285.106,-36.621,-27.344,-30.273,-57.129,0.000
1680449285.110,-24.902,-25.391,-26.855,-42.969,0.000
1680449285.113,-27.832,-26.855,-14.160,-26.855,0.000
1680449285.117,-25.391,-29.785,-20.996,-21.973,0.000
1680449285.121,-22.461,-32.715,-33.203,-28.809,0.000
1680449285.125,-27.344,-31.738,-33.203,-39.551,0.000
1680449285.129,-32.227,-22.949,-26.855,-26.367,0.000
1680449285.133,-34.180,-23.438,-22.461,-20.996,0.000
1680449285.137,-31.738,-29.297,-22.949,-42.969,0.000
1680449285.141,-34.668,-27.832,-21.484,-39.062,0.000
1680449285.145,-34.668,-27.344,-20.508,-33.203,0.000
1680449285.149,-27.832,-29.297,-27.832,-41.504,0.000
1680449285.153,-27.344,-25.879,-27.832,-38.086,0.000
1680449285.156,-30.273,-24.414,-23.438,-30.273,0.000
