TP9,AF7,AF8,TP10
-11.914040191383888,-1.9816364652156189,-2.9627046249780538,1.1422610315344022
-11.100918162736011,-2.0477802590017817,-0.8549818942903322,-0.08509770648450753
-4.376840570012823,-0.9021736169650537,2.6011160732895204,1.3040254806147584
2.840020326759726,-0.26984010598410874,5.078512816185115,2.135921608883793
6.162797262725645,-0.9583591611885254,4.922787209159346,-0.1334816421217786
4.750596229501352,-2.416495925179213,2.2262234076596346,-5.3639062614516115
0.9593997718359626,-3.410383401717667,-1.3753631189919562,-10.861067351598345
-1.9334825170663303,-3.0608568563161223,-3.8992528402726774,-13.413026107582528
-2.06085322086843,-1.4288301064360815,-4.289949739959744,-11.594970198583571
-0.012171842026693276,0.6086860995044564,-2.9306865445500967,-6.658115815718029
1.7366115828278887,1.9309889213039766,-1.1558515442010977,-1.4582077498735966
0.5986571633213161,1.8153473587964517,-0.19435952019982017,1.6926499527804022
-4.0562767061293545,0.38690620565743694,-0.301309151865581,2.6318729305522557
-9.828561375673994,-1.3179586703983879,-0.6695043511488692,3.2132489770402755
-12.302881959983628,-1.833127447965641,-0.1693812171093968,5.523636022104402
-8.011311528950328,-0.20265420074287738,1.6267598542881077,9.80721862404982
2.525460869526331,3.1509977425575992,3.924341203103368,13.771755890470875
14.216691846713223,6.372939376933151,5.150931729318069,13.987679176406573
20.313583813765963,7.241127352080204,4.103249152979847,8.475781092213976
17.01988082337528,4.746354992084899,0.9446216380752284,-1.4553682355780668
6.287289751519429,-0.018525625389406733,-2.7533816171523644,-11.620004557019879
-5.53320242831018,-4.484646871161533,-5.023181384617672,-17.442448601650167
-12.198958269412305,-6.387924899303568,-4.83330393028613,-16.74919132229738
-11.674891613823341,-5.3447372044825805,-2.736928545538549,-10.868234824616431
-6.726509609983814,-2.972399072457717,-0.3671234171103139,-3.3760921636429355
-1.9752464615514482,-1.4869511570388738,0.7884537107420427,2.38387095129122
-0.2341424141849015,-1.9533650227344568,0.3732514097636771,5.118311140821973
-1.0959002165900564,-3.589562165041745,-0.7925575374544792,5.621023900334752
-2.356137988930265,-4.575857478693437,-1.5198954581915491,5.441120839147272
-2.3715168568262346,-3.570773182179177,-1.1853997387029307,5.523008522374542
-1.112553963751424,-0.6624410051105105,-0.06804830738579623,5.826865414792987
0.5845441256259796,2.890117483678142,1.0691334724318673,5.859984654092597
2.242984690038677,5.7043324863820475,1.6950257356058906,5.308255835742093
3.9909877311830786,7.134768061381319,1.8962970794368428,4.145411564636578
5.762705810533103,7.323912484684093,2.1563129429866312,2.3428686402825742
6.647398889441759,6.637949454964124,2.784374302365725,-0.24329392918598908
5.398671131825344,5.18359009376228,3.5288789933998377,-3.513078699643802
1.7897186200243291,2.885126637162502,3.724862535694318,-6.656554010303484
-2.548353952057405,-0.047535125802895734,2.852736217177154,-8.245006566211218
-4.874323250242241,-2.857725905021566,1.0172126545170386,-7.108241395551334
-3.3514910372563036,-4.58832385583698,-1.0897843753873349,-3.423788206971948
1.2380140661219547,-4.8067256047671,-2.72659228830938,0.9611163242800677
5.639302645422921,-4.025900764359293,-3.6558946784308484,3.4958253550718514
6.327961118067611,-3.3285842164838324,-4.186533594177273,2.6664825690188123
2.2451946815509296,-3.417405628772877,-4.644759249810095,-0.7720241649269038
-4.144261421715713,-3.91620339418849,-4.801382679393832,-4.138561913847273
-8.579859250059123,-3.631212776615038,-3.9023088460133466,-4.660619995333464
-8.382563247353058,-1.659621387434719,-1.411299483386718,-1.502955996666772
-4.737508800962896,1.5933572759725325,2.1727898443820135,3.570140212803547
-1.7380141932009239,4.464471410974197,5.278760570436262,7.456249999609189
-2.69629824953387,5.241662199540562,6.239979844232535,7.940717149538329
-6.801563801871539,3.5600995718522865,4.563319589457971,5.14923294719486
-9.280157877433414,0.7544535654131946,1.3816783983156744,1.135902943582828
-5.360317562768203,-1.2054463020139716,-1.3884014626774848,-1.933737776107948
5.129915647405777,-1.3158493754258662,-2.5218326797902,-3.4124587053499478
16.627397020388667,-0.2859053757633283,-2.3234012397377795,-4.27537525836301
21.539999784078347,0.2314318498098715,-2.0928337516544664,-5.748256860623686
16.024746336754266,-0.7562056424540553,-2.7114433302728838,-7.789518972146893
3.1459465814872734,-2.5721272360042713,-3.65879579077434,-8.81818588012936
-9.201927118408424,-3.3704592026393962,-3.400615726515671,-6.934672083661002
-13.926724185849503,-1.73418360049463,-0.8525697120622897,-1.5883860580912603
-9.459934166386892,1.992441180171368,3.371542599007407,5.684975651028615
-0.11554118785988739,5.769853282019407,7.07903507998485,12.01782079920825
7.658881408263749,7.2869814329612455,7.984935400743528,14.852679380646425
9.80086378833104,5.613325561853294,5.4094359488545445,13.317394418217331
6.558490812383624,1.8233272160677716,0.8473559036281859,8.536819976781844
1.0511457438060177,-1.811836890300309,-3.0252772141608846,2.873548722878768
-3.6375428392821174,-3.396454530861144,-4.1401528983869404,-1.342171337283485
-6.330842106852321,-2.6026533818290964,-2.3156318310569244,-2.9334054770988978
-7.55976853428442,-0.7160208511958006,0.8071230322430594,-2.3745757299028702
-8.138700554050804,0.3886521650883098,2.9850542974927885,-1.447551757359631
-8.073720529149353,-0.4242847710188688,2.808346852636488,-2.1525490797155293
-6.667823341427396,-2.8103040740182017,0.40757550091017275,-5.377496591577698
-3.489284184039414,-5.23786642838303,-2.875331307720259,-10.123450294668265
0.8115148822533844,-6.065906209418445,-5.439620104794464,-13.909571287643557
4.629332024859949,-4.646842554944356,-6.288994948473505,-14.257445099571845
6.44125638600641,-1.7022672693940737,-5.332365594347326,-10.332881547334049
5.929594075395127,1.2533088714662743,-3.14112843006535,-3.5912608612355275
4.212672316369754,2.9773001394769616,-0.5140366608154082,3.0814029525360445
2.8851687623994984,3.2530089233413686,1.8312835610880853,7.15887028201454
2.625260299361074,2.8135605026019013,3.381012567157625,7.947633100175918
2.6421161296132865,2.586163916651263,3.8869306387905724,6.747768989383608
1.5943058550493527,2.915759731965706,3.438494744771531,5.676395634775432
-0.7801726168835715,3.3724862925598242,2.4517198409577863,6.064862492152998
-2.9374663857424492,3.217945265353052,1.4575504238754462,7.573500873351824
-2.663156353706488,2.0763663145372533,0.7636510562528716,8.584660010888044
0.719625098776241,0.25327364265524943,0.2620270834852266,7.502762641705184
5.086370186436948,-1.5077520411972023,-0.4031952636855875,3.979032688927499
6.628762124132821,-2.57610821400756,-1.4106973658883617,-0.8049409389722022
2.766102987506493,-2.8314422569378475,-2.45677564091743,-4.933248895261994
-5.429439133001416,-2.6132393804417964,-2.8780767744799536,-6.98019065593783
-13.381694053044436,-2.30261755430024,-2.1323313474755032,-6.749300585467164
-15.850685717374706,-1.9083443496842967,-0.2379572318338226,-5.062458950528232
-10.470739339475296,-1.0324443721972443,2.1872837011750756,-2.918924403917022
0.5575258820497526,0.7035072413218082,4.286937028969032,-0.8123827254596739
11.789053373641593,3.083780145852563,5.398917436987513,1.2357585402320006
17.865998938470163,5.082119074670875,5.243276813056694,3.076383201254966
16.520322185298692,5.311264199443699,3.837900888062105,3.9660988693472254
9.321296580761713,2.9486293400381007,1.3680793866479446,2.8347404716787112
0.00635385528645665,-1.4827547606799776,-1.793549101426022,-0.7833052629781655
-8.022523407369096,-6.099054534163582,-4.9674340939511765,-5.893182959894348
-13.082897071317122,-8.549171507134355,-7.187242986808219,-10.089159331714963
-14.793526335835264,-7.33879259029784,-7.528344497500831,-10.73970904498965
-12.940734299947392,-2.7901530459623265,-5.6384056920448025,-6.670998661372834
-7.298264591164352,2.964231734421512,-2.122774050963492,0.7852885846341535
1.1961164416802268,7.008651380641289,1.5599109325567864,8.236534321549751
9.402127419992345,7.184492225801748,3.761365577105808,12.080315949057777
12.995809692718826,3.335829381660673,3.5513201573797457,10.660573866667912
9.582550743800367,-2.460746006420602,1.314674796726999,5.274193721438477
1.3842567840016071,-6.930813839127753,-1.4092222972202257,-0.746552931430849
-5.482990113776975,-7.4409847718122615,-2.8388291096255704,-4.299665723702464
-5.448841575268554,-3.592397667680438,-2.070423354674956,-4.500615158573302
1.7028611423844704,2.4927638583061946,0.35827362647516875,-2.906283060468057
10.036624763816057,7.494895632148439,2.889400127564755,-1.8460799326291892
11.975595226635035,9.005584368274146,4.067788125235343,-2.274821552212001
4.676791915378266,6.946570539092527,3.5303315410894283,-2.984000613205767
-7.196494779109122,3.2775830652156928,2.1140422314519394,-1.8613910512305365
-14.943601632996394,0.28291973529993936,1.03834789843092,1.90788628575799
-12.81351492711109,-1.145214280333435,0.8719833687459818,6.686437703137171
-2.6736955283277104,-1.8444824797293937,1.1542256995598767,9.400732580645613
7.521948058658236,-3.1692644575349926,0.9548552274109102,7.956912508071583
10.08643506230337,-5.40075270026735,-0.16622960030778375,3.0194199877170553
3.483187045802468,-7.250924113634656,-1.6757848724970381,-2.384657444205742
-6.849550002875696,-6.92079380301521,-2.4947077516057834,-5.136223187274883
-12.947296494059627,-3.770371333612425,-1.9531590360705964,-4.305604210447267
-10.176069994511694,0.8873571944572745,-0.42556499755877447,-1.6266784234393488
-0.09567134002275528,4.5874338069764296,0.9167041495658681,0.10063850748595808
11.201917657055018,5.462600367429374,1.032880849164131,-0.7291066399745294
17.37520034303922,3.5307287502477354,-0.1537220727848133,-3.4132643288393822
15.510047490779012,0.5480600262271501,-1.6997141442151509,-5.707185581761283
7.14844967943861,-1.3591236772351734,-2.401224656581687,-5.676897189615938
-3.250971281766517,-1.166102923496819,-1.7563037062172406,-3.1280383214890533
-10.975204978872423,0.5417339968439665,-0.3711869923058888,0.3770489945637397
-13.293603184293376,2.245634273036472,0.5061625994668539,2.739834254902749
-10.365082319336071,2.691037173919629,-0.02825859743263106,2.771946018702532
-4.670240157626032,1.67507415886827,-1.7772920432124635,0.8684663337952446
0.5659595587519336,-0.05545136489156787,-3.4974844836449335,-1.415677545319326
3.1027462034850535,-1.5458694905912036,-3.750909132713281,-2.456702640993845
2.670449985031245,-2.3327898713467006,-1.9430947820494724,-1.5462072359923362
0.7487330993017538,-2.5643953064470093,1.213066527896621,0.8190190681510595
-0.6242933776154387,-2.5548577199405162,4.149331371682096,3.4192660247616504
-0.21462207110728423,-2.2700589350881333,5.476340479722248,5.156414801759203
1.7231539125143482,-1.2695916706117267,4.8497291925393675,5.67045242035635
3.8141637601176055,0.8060007568335598,3.073806857058424,5.347703576167014
4.658254467569453,3.6311357076579553,1.4336764066909922,4.785562344914377
3.8338755875045196,6.050710871061606,0.7898958067067169,4.16007286114882
2.0596634365001414,6.621029038973566,1.0732671239882658,3.0069580074968196
0.41938252559775335,4.51243522778494,1.4643736175044215,0.6274261175804446
-0.634029057999637,0.1548117143460246,1.0534714838014039,-3.141615915616748
-1.528662183537931,-4.8225482126425145,-0.4974337590481909,-7.382625730094362
-2.7901591853017833,-8.34204356351875,-2.702454855194657,-10.300589081192587
-4.036014038406388,-8.89893810362665,-4.530558383383291,-10.211270438242197
-3.965326001759815,-6.307737447991037,-5.019653137771477,-6.726631308600989
-1.6535712803399383,-1.787339653692939,-3.8466534469984683,-1.2526115283903108
2.0281694020241923,2.674913770260336,-1.5062572178544227,3.720617069967353
4.539031276889842,5.3675361583318555,1.0046226731225378,6.1723883445301135
3.6952696511192875,5.725819843568184,2.770885363822187,5.834048815925038
-0.08441989107963822,4.477768001118514,3.399128864081959,4.162739052797947
-3.643182684127431,2.9402728934006404,3.0259604724171036,2.96442528551775
-3.65497919166375,1.9588247462081554,1.9721121967506643,2.7857079728803904
0.19121986515128583,1.3167604972225324,0.4166669109630381,2.4833463274675918
4.452915617624025,0.12176815180039578,-1.5865086492409275,0.4236484545151584
4.718059506800707,-2.1311966573724783,-3.7957107445965126,-3.6910550398476647
-0.3120891352961121,-4.7571034429352315,-5.54987157698909,-8.029713459748498
-7.1527621291241,-6.128110537053812,-5.955993407587603,-9.727225589257001
-10.0660111589298,-4.881583408285868,-4.438950827603779,-7.087057547194613
-5.847322297568669,-1.1288531314597,-1.225658406656811,-1.086547285383271
3.2174077897936746,3.367780860409523,2.6492898708266255,5.103501027213145
10.85128843264765,6.258439543254341,5.840774572716301,8.245242625387789
11.581278135907345,6.107725524905228,7.3284469866285145,7.1433048159852754
4.908025906458272,3.2119059901103664,6.786902104903264,3.173086240387801
-4.450978575611232,-0.7827088464910974,4.579320203339075,-0.9802792710681869
-10.243197873848196,-4.016239121114745,1.5467241062817962,-3.198003858087351
-9.218648031803669,-5.391034076104297,-1.231955814658153,-2.9774210873471767
-3.074398997055401,-4.8051092092741765,-2.7252897818245647,-1.129970394525436
3.3410721628781417,-2.7769564054792424,-2.364428201916947,1.241408702304156
5.840336331494026,-0.004735429364560264,-0.46667107546517517,3.459900397112869
3.7740621669460674,2.7818675634198002,1.7006412394649437,5.21640844445995
0.050452055133019404,4.784277800627941,2.4995275141920423,6.1050982161593375
-1.4160410396821834,5.2437849067766225,0.9459985727750874,5.454702743754487
1.195763004885822,3.8133830555618706,-2.5014388705315094,2.7631358801335737
6.199908136866701,0.9270935882222129,-6.051405106178533,-1.6257300604043323
9.623512194208725,-2.23005241223356,-7.63576604997079,-6.278469107378251
8.13993545623623,-4.277569937713271,-6.222162984496912,-9.238440027510972
1.5824214367355836,-4.409698981276268,-2.4586055487632525,-9.133623586542477
-6.797027354451401,-2.8490395461834046,1.78798601750852,-6.086107416863363
-12.509128835507848,-0.6461375556873374,4.623779848785498,-1.7513815340535515
-12.821981780602668,1.0440453261035756,5.185930779217566,1.6144315913594387
-8.369275077276699,1.6914478434142528,3.8918987792046176,2.4893312656128836
-2.3058690214009103,1.6056941412884065,1.8668369359395294,0.9594908613041254
2.1436566410573494,1.5103457947689007,0.1133255947519427,-1.4250568797830747
3.7651339984012075,1.843366974825161,-0.9475260302297516,-2.684494521808389
3.5820984827352453,2.351398473062122,-1.3619330666195368,-1.6345027840601616
3.3439705731283778,2.291785460204313,-1.2619233031958594,1.4564043588475672
3.7278670684315816,1.0623896232733903,-0.6729107874332741,5.100739974835017
3.7853395791116378,-1.2431789920025231,0.3304515301677969,7.475939830089063
2.0455712349341284,-3.763409714302468,1.384437596773027,7.406065682644069
-1.706882902291368,-5.304639774187487,1.8930047383468336,4.937475698398935
-5.5837082965548195,-4.978826052716688,1.4437152572504168,1.2642372222455376
-6.63794056240345,-2.680098152822082,0.21487033058817168,-1.9411944687680862
-3.238808876171856,0.8093434950566574,-1.070377691325836,-3.4621020773613806
3.1033293352176967,4.115587054564009,-1.6816227989949326,-3.215506611217582
8.268207740964389,5.874140026389465,-1.4450983788440295,-2.203631283071301
8.478991139689787,5.402192998680732,-0.7981511048153547,-1.685667546202848
3.52572099401975,3.0781935775219433,-0.2816890180994882,-2.123203473004697
-2.6023662176656868,0.11536867263641377,0.009120804291485738,-2.7532062344485504
-4.698495358003216,-2.2228062302715585,0.4340325313112713,-2.2422795893952925
-0.7944201206156783,-3.437129142636299,1.2492245326103204,0.029575512062553756
5.74156285816224,-3.967250965018666,2.0802143850523165,3.1555399336177468
8.64956730968431,-4.522476130435844,2.061653611593969,5.178215748462915
4.054198983177158,-5.132008504686043,0.6348943454802387,4.592141799837576
-5.872909834882091,-4.836037501616777,-1.7175093782919975,1.6472650856327211
-14.208260165422452,-2.449225831530596,-3.5728780759654435,-1.7038974241833498
-14.675321926409154,2.162461857387442,-3.562041833118301,-3.2599053346833027
-6.6809106222989625,7.4407698714779285,-1.4763532359307916,-2.26558639310163
4.217134861226485,10.850254130363165,1.45880652528732,0.035453802547619824
10.693475730192544,10.526839653860106,3.414943463778304,1.4204559805805412
9.120183811355798,6.586244967825538,3.2490774583278204,0.42095495523809145
1.719173729260112,1.0459305015326505,1.249876713032436,-2.6032978008911227
-5.8691781312292965,-3.559627501433259,-1.1769851094152406,-5.793323335836308
-9.036467309215611,-5.755363783584765,-2.5518918093238105,-7.122263980224426
-6.937354748589394,-5.721536454822098,-2.2684102425572608,-5.6576233358098476
-1.8773938550531464,-4.643219175199295,-0.8207494569957843,-1.937799249821449
3.2323559358396654,-3.5632298824812385,0.6974505365142897,2.5559970618310106
6.788369706725548,-2.7420036455494525,1.3495468359097547,6.253803736559483
8.537584453405984,-1.9038299568985624,0.8563372740998085,8.102547504933755
8.558649085172744,-0.9080849641944296,-0.3714705570581843,7.756108763401549
6.70327211509102,-0.08947875150900787,-1.5591130093124752,5.519336548631208
3.046878830491888,0.055003093563018475,-2.004437500616533,2.223820262235751
-1.4233602982888574,-0.5260493936286849,-1.4119462649475722,-0.973437999272705
-4.923188192792319,-1.183346621463292,-0.005514574749189425,-2.961501590788065
-5.9376570258270975,-0.981779621791621,1.6068411932844155,-3.1645002459839877
-4.371199829574175,0.5184680757996022,2.749347088705947,-1.8761181721789761
-1.75286982036626,2.7776799246871096,3.019181686839041,-0.13979557240358376
-0.22626413685259925,4.544683834456929,2.463201831874611,0.8576044162781732
-1.0167820457371821,4.729326088223992,1.4845459076584142,0.5277701374480842
-3.483333403867329,3.224403206755015,0.5450229112255202,-0.7620448975964234
-5.474392590246356,1.0288738850389747,-0.12338444491344633,-2.0011535437713457
-4.813936866932699,-0.44654688017493205,-0.5862179101346207,-2.301486181445163
-0.9318060526169917,-0.37544978473897306,-1.01585757658408,-1.538018068535025
4.519639168521239,0.9303812591332995,-1.428155353012347,-0.37756406193466363
8.575038310469926,2.2926420021259752,-1.6112516479336458,0.2952934111595197
8.835925531175828,2.507713602331368,-1.346700676264517,0.06602055085093934
5.049305133650984,1.1137593784647142,-0.7293473573003765,-0.7520450086489704
-0.6871303050897836,-1.4123108613575472,-0.24102793015291402,-1.4349816418009693
-5.202694269937494,-4.036153859048208,-0.41347548700937264,-1.411550568830896
-6.149226925566002,-5.755296323725482,-1.3149236074290123,-0.6085316992857075
-3.3432077219391214,-6.021789840399557,-2.3418293134921746,0.6170935715603998
1.1819627722018875,-4.868822076004962,-2.5980187759782263,1.789635683009467
4.401340060287486,-2.8061109596999625,-1.6134678170455934,2.574808540550155
4.149293215231653,-0.5671365696117333,0.2204748211569062,2.845881267850296
0.5839188602351403,1.2330408287523098,1.9329608151729034,2.614386803490186
-3.7110248109328117,2.3951049414447745,2.762073135105852,1.9352662311660898
-5.337863471291569,3.164782439687097,2.735179244747517,0.831817046467131
-2.607274058538615,3.8855809966820583,2.4862932261756807,-0.7397166977415163
2.8106777692449922,4.50337286754535,2.481435229785164,-2.8202458229612275
6.666833509503037,4.399777460873461,2.4310435603161715,-5.225228132367893
5.1997573125648575,2.84598480871473,1.533790248171252,-7.292578589497103
-1.6881246145727773,-0.1974032801111316,-0.6060251179935836,-7.900065226529323
-9.8186758157005,-3.647774509217096,-3.262177778924639,-5.966941486135926
-13.525880051576783,-5.764376214026602,-4.855090520060641,-1.2581051924622326
-9.839426663948935,-5.2929152938833175,-4.116712412813144,5.084617492924553
-0.7204894417769778,-2.415886481862127,-1.1979558682842515,10.825428136705357
8.478490847308768,1.294932701069462,2.2719344140158335,13.723186065194124
13.007161845290963,3.92765246508883,4.300951417598214,12.762468854613855
11.84761848287146,4.452311200830128,3.9461987626397987,8.678569296240198
7.601575477741678,3.1734814818592123,1.8898153291896007,3.4136628924958097
3.684024842264446,1.1720326073475222,-0.24066213181943827,-1.0828332320848102
1.5645630423764676,-0.6436819228415319,-1.188158787871638,-3.8622161957338634
0.34532917408524116,-2.0148750945227465,-0.9283108030613163,-5.1750055205032455
-1.460959478214526,-3.0293615194986403,-0.44381711689238795,-5.8923944916544135
-4.048049958782541,-3.514631494307412,-0.7110697650016344,-6.703153144963246
-6.160614865094159,-2.8713317213978002,-1.80680979333661,-7.665836678277218
-6.54711628836559,-0.616703130044652,-2.862092972119628,-8.315325636002514
-5.332437655545567,2.8395733883109098,-2.843518801203799,-8.103528185870612
-3.8864817231934494,5.981063212172143,-1.4739612463087566,-6.796046224842791
-3.38920644798159,6.9138889635470395,0.46857977172541176,-4.579285104249716
-3.575504856080565,4.626421512040541,1.7089350834120496,-1.8856914141153613
-2.919579015870494,-0.14614196463972212,1.4443194133788442,0.8695994586223703
-0.1444411965152334,-5.173051398116577,-0.030319449124119432,3.426579641375822
4.265138003828029,-8.025824123024877,-1.522182129804067,5.6151735472830175
7.912955280473092,-7.565037293114102,-1.8123131324995958,7.204612923432238
8.010150029676185,-4.575224737971318,-0.5373469100484023,7.881222418781885
3.558578155321165,-1.0969408013386506,1.5781071148278132,7.454929663820702
-3.419860536386094,1.0466367062836963,3.290701221027549,6.137903478750555
-8.701531662427763,1.4388920655325828,3.7465666234799944,4.580777637953996
-8.438156977606393,1.1186639242408751,3.024976501993038,3.500443675854498
-1.8614005146950976,1.5226540523411418,1.9289904070735928,3.1152810931283685
7.810191305674944,3.1997797205493956,1.2412056391909982,2.8712189169107782
15.06850741624889,5.3083176628240265,1.0712319773614185,1.7898207370261003
15.413590393378271,6.249735281696286,0.8188677789092808,-0.7340757366353908
8.104866861669276,4.907064801031563,-0.23303634633368248,-4.286931729486215
-3.3775714427710626,1.5397374463324955,-2.1869135432620843,-7.4992802853746845
-13.328169732150874,-2.2976738259711365,-4.266042641956083,-8.855298009314993
-16.932641009832988,-4.719441907314647,-5.271622288646731,-7.709162456969898
-12.726005004104778,-4.682571255531887,-4.459000231569794,-4.783762065089714
-3.2133674290992498,-2.610014889908021,-2.1747469662165035,-1.7684102226636207
6.532992325357656,-0.07897730929662054,0.28166747444982415,-0.243111941900958
11.608985520981356,1.231610843021064,1.5529120107251129,-0.6237204720631025
10.010698368622428,0.6685328605436437,1.2446774991030056,-1.8502595610255625
3.7852932450436065,-0.9616934551691101,0.25545125493568105,-2.098360427685757
-2.3730150222886106,-2.022026116308959,0.06412953947350965,-0.11779357548033367
-4.473317684244755,-1.3612818296185427,1.4582851443802853,3.695332921370488
-2.2455085343998893,0.6603003882036409,3.726605491743577,7.3209829268044775
0.6605113883628541,2.325297570657109,5.065030700284043,8.363169437123986
-0.18543793541195533,1.912173136656924,3.982065645806718,5.737765183776016
-5.848254437026205,-0.7699052339072654,0.6024153758572502,0.5748219472841247
-12.43866378402717,-3.974012342431014,-3.2438914891424036,-4.410641903370495
-13.807639814613918,-5.213012592082926,-5.304463533968485,-6.6953483846145465
-6.627604111124528,-3.1921366153729864,-4.564797185292527,-5.576204820050909
6.314997908609874,1.0914466223351247,-1.9423940409159646,-2.4398261320447387
17.550828081649716,5.025514785166767,0.5377221011005875,0.4730196474988364
20.164811896104567,6.3150318643018535,1.3714919362157734,1.7711280237354945
12.75391290987254,4.605954143367251,0.6458263453628654,1.7330918115767462
0.27024635489343335,1.5281900565846345,-0.28762057842544136,1.6944035266851936
-9.703364840521617,-0.7597840774383121,-0.15514365433183383,2.659663285037945
-12.149166489053774,-1.2258253419428775,1.0971155982026204,4.376794645516009
-7.3840767195832235,-0.47698753986443787,2.3319875850384,5.610743749434238
0.1859626868751364,0.12508083994580355,2.3248472808575116,5.2744472784339
5.728415651815682,-0.192251921156986,0.9204279065754344,3.372468554128632
7.023276927656041,-1.020700732847807,-0.7794510112111329,0.9519865315151169
4.944635622723848,-1.3520106104543692,-1.3457560268679365,-0.8389136535918622
1.755873333114965,-0.684712191124495,-0.25511574584203706,-1.724859564253517
-0.9096573869839609,0.39793064708293524,1.6293132287865306,-2.456557364391586
-2.776247487566479,0.6963455355562622,2.734544583557761,-4.016854866502266
-4.2028768088800765,-0.5199970960148418,2.0479912890500627,-6.5642569200792105
-5.12001665562484,-2.770979441028053,-0.06881677436617886,-9.031516790610272
-4.839519253526299,-4.624000869508387,-2.189619507496638,-9.770293103044988
-2.932948056441363,-4.75443406460189,-2.9929413714222477,-7.773078651373831
-0.18890154147022437,-2.931148331102517,-2.3163897001667357,-3.5058700662270064
1.5781892346422408,-0.11242107813841964,-1.2165885777916656,1.3307008726663838
1.0426189980899427,2.4011483477476037,-0.9933778205565417,4.93459206344272
-1.0972197927344767,3.9880450287047386,-2.0218270035674237,6.519983292461125
-2.283031678638534,4.975096680183976,-3.405873385262594,6.5377070555678705
-0.31870254936506576,5.917453900201725,-3.753007196624504,5.9090335516183
4.123783664059982,6.609824143008445,-2.378878672426885,5.054714323443635
7.291254668452673,5.887849023027936,0.13220822035400565,3.6553461905842513
5.286339051396317,2.6055390378677705,2.495761324620603,1.3478161800586048
