61,93,1
61,67,1
61,52,1
61,52,1
61,25,1
61,25,1
61,-23,1
61,3,1
61,3,1
61,5,1
61,42,1
61,-11,1
61,28,1
61,28,1
61,55,1
61,49,1
61,61,1
61,65,1
61,65,1
61,64,1
61,11,1
61,36,1
61,75,1
61,75,1
61,92,1
61,49,1
61,12,1
61,37,1
61,37,1
61,80,1
61,86,1
61,59,1
61,34,1
61,34,1
61,32,1
61,32,1
61,91,1
61,44,1
61,59,1
61,22,1
61,22,1
61,20,1
61,49,1
61,88,1
61,50,1
61,50,1
61,84,1
61,16,1
61,84,1
61,81,1
61,70,1
61,70,1
61,65,1
61,34,1
60,-13,1
60,18,1
60,39,1
60,39,1
60,11,1
60,-8,1
60,-53,1
60,-13,1
60,-13,1
60,6,1
60,10,1
60,42,1
60,57,1
60,57,1
60,34,1
60,96,1
60,131,1
60,68,1
60,68,1
60,88,1
60,98,1
60,98,1
60,2,1
60,2,1
60,56,1
60,56,1
60,57,1
60,50,1
60,50,1
60,22,1
60,22,1
60,87,1
60,87,1
60,69,1
60,52,1
60,20,1
60,42,1
60,81,1
60,81,1
60,35,1
60,35,1
60,54,1
60,54,1
60,84,1
60,19,1
60,19,1
60,40,1
60,64,1
60,64,1
60,104,1
60,81,1
60,7,1
60,-11,1
60,-11,1
60,51,1
60,16,1
60,90,1
60,422,1
60,422,1
60,579,1
60,423,1
60,140,1
60,-51,1
44,-149,1
44,-139,1
44,-124,1
44,12,1
44,12,1
44,-28,1
44,-124,1
44,-34,1
44,90,1
44,90,1
44,90,1
44,102,1
44,-4,1
44,9,1
44,-213,1
44,-213,1
44,-409,1
44,-420,1
44,-349,1
44,-349,1
44,-313,1
44,-67,1
44,-33,1
44,73,1
44,73,1
44,128,1
44,146,1
44,211,1
44,106,1
44,106,1
44,149,1
44,149,1
44,154,1
44,140,1
44,140,1
44,74,1
44,74,1
44,103,1
44,84,1
44,100,1
44,120,1
44,120,1
44,134,1
44,154,1
44,80,1
44,108,1
44,85,1
44,60,1
44,116,1
44,76,1
44,76,1
44,76,1
44,64,1
44,6,1
44,20,1
44,58,1
44,59,1
44,59,1
44,90,1
44,55,1
44,48,1
44,29,1
44,29,1
44,18,1
44,52,1
44,52,1
44,72,1
44,58,1
44,72,1
44,-25,1
44,-25,1
44,23,1
44,36,1
44,33,1
44,22,1
44,19,1
44,19,1
44,-9,1
44,22,1
44,26,1
44,26,1
44,8,1
44,7,1
44,7,1
44,57,1
44,57,1
44,88,1
44,70,1
44,18,1
44,29,1
44,29,1
44,52,1
44,57,1
44,58,1
44,24,1
44,24,1
44,91,1
44,103,1
44,103,1
44,99,1
44,72,1
44,72,1
44,97,1
44,34,1
44,88,1
44,81,1
44,81,1
44,85,1
44,123,1
44,67,1
44,37,1
44,37,1
44,4,1
44,45,1
44,29,1
44,54,1
44,54,1
44,36,1
44,-10,1
44,8,1
44,27,1
44,27,1
44,40,1
44,-13,1
44,42,1
44,38,1
53,10,1
53,74,1
53,124,1
53,124,1
53,60,1
53,60,1
53,53,1
53,53,1
53,57,1
53,57,1
53,42,1
53,57,1
53,10,1
53,53,1
53,53,1
53,84,1
53,84,1
53,33,1
53,55,1
53,55,1
53,73,1
53,69,1
53,107,1
53,17,1
53,17,1
53,65,1
53,50,1
53,58,1
53,73,1
53,73,1
53,89,1
53,93,1
53,60,1
53,60,1
53,48,1
53,39,1
53,39,1
53,25,1
53,19,1
53,-3,1
53,-2,1
53,-2,1
53,19,1
53,61,1
53,61,1
53,21,1
53,22,1
53,55,1
53,103,1
53,102,1
53,204,1
53,204,1
53,384,1
53,552,1
53,406,1
53,236,1
53,-18,1
53,-18,1
53,-297,1
53,-387,1
53,-281,1
53,-298,1
41,-321,1
41,-211,1
41,-211,1
41,-102,1
41,-75,1
41,53,1
41,53,1
41,82,1
41,81,1
41,134,1
41,114,1
41,114,1
41,107,1
41,141,1
41,70,1
41,99,1
41,99,1
41,72,1
41,72,1
41,10,1
41,72,1
41,68,1
41,64,1
41,64,1
41,64,1
41,22,1
41,22,1
41,36,1
41,37,1
41,37,1
41,61,1
41,50,1
41,59,1
41,40,1
41,40,1
41,64,1
41,60,1
41,40,1
41,104,1
41,104,1
41,128,1
41,58,1
41,42,1
41,42,1
41,76,1
41,3,1
41,49,1
41,59,1
41,83,1
41,83,1
41,36,1
41,65,1
41,37,1
41,22,1
41,22,1
41,98,1
41,56,1
41,51,1
41,13,1
41,64,1
41,64,1
41,37,1
41,41,1
41,35,1
48,35,1
48,35,1
48,-14,1
48,-14,1
48,3,1
48,56,1
48,32,1
48,55,1
48,119,1
48,119,1
48,103,1
48,114,1
48,88,1
48,88,1
48,188,1
48,67,1
48,38,1
48,28,1
48,92,1
48,92,1
48,50,1
48,59,1
48,73,1
48,43,1
48,64,1
48,88,1
48,22,1
48,-46,1
48,108,1
48,21,1
48,21,1
48,70,1
48,54,1
48,49,1
48,21,1
48,21,1
48,38,1
48,55,1
48,33,1
48,10,1
48,10,1
48,10,1
48,-26,1
48,-6,1
48,-9,1
48,-9,1
48,32,1
48,22,1
48,84,1
48,74,1
48,74,1
48,52,1
48,59,1
48,112,1
48,89,1
48,89,1
48,23,1
48,25,1
48,86,1
48,40,1
48,40,1
48,53,1
48,65,1
48,36,1
60,41,1
60,28,1
60,44,1
60,-33,1
60,29,1
60,29,1
60,40,1
60,-1,1
60,17,1
60,64,1
60,64,1
60,51,1
60,35,1
60,59,1
60,87,1
60,87,1
60,10,1
60,27,1
60,27,1
60,58,1
60,58,1
60,58,1
60,23,1
60,-4,1
60,-4,1
60,-12,1
60,0,1
60,5,1
60,74,1
60,2,1
60,2,1
60,91,1
60,52,1
60,51,1
60,25,1
60,25,1
60,12,1
60,23,1
60,72,1
60,22,1
60,22,1
60,115,1
60,122,1
60,59,1
60,96,1
60,96,1
60,81,1
60,76,1
60,70,1
60,57,1
60,57,1
60,64,1
60,65,1
60,37,1
60,53,1
60,53,1
60,83,1
60,69,1
60,54,1
60,54,1
60,55,1
60,68,1
60,2,1
57,33,1
57,33,1
57,88,1
57,37,1
57,28,1
57,90,1
57,90,1
57,48,1
57,92,1
57,50,1
57,41,1
57,41,1
57,74,1
57,-18,1
57,-37,1
57,-27,1
57,-27,1
57,36,1
57,40,1
57,92,1
57,35,1
57,35,1
57,17,1
57,39,1
57,73,1
57,73,1
57,68,1
57,97,1
57,113,1
57,83,1
57,83,1
57,81,1
57,101,1
57,112,1
57,112,1
57,57,1
57,57,1
57,102,1
57,101,1
57,0,1
57,3,1
57,3,1
57,4,1
57,37,1
57,28,1
57,21,1
57,21,1
57,45,1
57,43,1
57,72,1
57,69,1
57,69,1
57,84,1
57,26,1
57,28,1
57,-9,1
57,-9,1
57,11,1
57,42,1
57,2,1
57,24,1
57,24,1
57,16,1
78,-52,1
78,18,1
78,18,1
78,24,1
78,49,1
78,20,1
78,20,1
78,41,1
78,16,1
78,3,1
78,90,1
78,90,1
78,89,1
78,43,1
78,43,1
78,29,1
78,96,1
78,96,1
78,60,1
78,41,1
78,58,1
78,87,1
78,87,1
78,61,1
78,91,1
78,60,1
78,51,1
78,51,1
78,9,1
78,20,1
78,48,1
78,100,1
78,100,1
78,93,1
78,77,1
78,6,1
78,65,1
78,65,1
78,107,1
78,107,1
78,61,1
78,57,1
78,49,1
78,70,1
78,20,1
78,20,1
78,40,1
78,8,1
78,42,1
78,27,1
78,27,1
78,8,1
78,43,1
78,-3,1
78,-3,1
78,-3,1
78,13,1
78,80,1
78,50,1
78,50,1
78,36,1
78,55,1
78,64,1
78,59,1
96,107,1
96,225,1
96,225,1
96,434,1
96,647,1
96,544,1
96,313,1
96,313,1
96,-114,1
96,-114,1
96,-190,1
96,-330,1
96,-402,1
96,-378,1
96,-378,1
96,-366,1
96,-323,1
96,-193,1
96,-86,1
96,-21,1
96,-21,1
96,1,1
96,138,1
96,147,1
96,140,1
96,147,1
96,134,1
96,145,1
96,108,1
96,117,1
96,117,1
96,117,1
96,107,1
96,167,1
96,121,1
96,81,1
96,81,1
96,240,1
96,106,1
96,43,1
96,29,1
96,29,1
96,38,1
96,54,1
96,0,1
96,0,1
96,-4,1
96,66,1
96,76,1
96,119,1
96,119,1
96,69,1
96,53,1
96,53,1
96,20,1
96,39,1
96,39,1
96,66,1
96,87,1
96,55,1
96,32,1
96,32,1
84,33,1
84,20,1
84,33,1
84,41,1
84,52,1
84,98,1
84,23,1
84,12,1
84,12,1
84,42,1
84,42,1
84,91,1
84,91,1
84,-9,1
84,2,1
84,73,1
84,34,1
84,54,1
84,54,1
84,81,1
84,53,1
84,58,1
84,27,1
84,27,1
84,42,1
84,38,1
84,1,1
84,108,1
84,108,1
84,115,1
84,65,1
84,36,1
84,16,1
84,16,1
84,5,1
84,23,1
84,33,1
84,48,1
84,52,1
84,42,1
84,42,1
84,82,1
84,43,1
84,90,1
84,57,1
84,56,1
84,56,1
84,38,1
84,23,1
84,55,1
84,55,1
84,60,1
84,57,1
84,29,1
84,3,1
84,57,1
84,70,1
84,70,1
84,67,1
84,88,1
84,4,1
84,60,1
84,60,1
80,18,1
80,40,1
80,40,1
80,12,1
80,57,1
80,61,1
80,18,1
80,18,1
80,33,1
80,-11,1
80,-25,1
80,-25,1
80,26,1
80,65,1
80,57,1
80,68,1
80,48,1
80,48,1
80,73,1
80,55,1
80,73,1
80,86,1
80,86,1
80,66,1
80,23,1
80,76,1
80,102,1
80,102,1
80,32,1
80,32,1
80,-19,1
80,2,1
80,-56,1
80,-56,1
80,91,1
80,135,1
80,80,1
80,113,1
80,113,1
80,86,1
80,8,1
80,80,1
80,77,1
80,77,1
80,49,1
80,60,1
80,115,1
80,85,1
80,85,1
80,38,1
80,35,1
80,27,1
80,38,1
80,38,1
80,19,1
80,19,1
80,16,1
80,6,1
80,22,1
80,51,1
80,90,1
80,90,1
80,58,1
78,53,1
78,53,1
78,57,1
78,51,1
78,51,1
78,51,1
78,42,1
78,24,1
78,48,1
78,48,1
78,51,1
78,51,1
78,77,1
78,40,1
78,52,1
78,56,1
78,58,1
78,52,1
78,43,1
78,64,1
78,54,1
78,48,1
78,70,1
78,70,1
78,119,1
78,69,1
78,69,1
78,69,1
78,34,1
78,-7,1
78,25,1
78,40,1
78,40,1
78,2,1
78,21,1
78,76,1
78,28,1
78,28,1
78,18,1
78,7,1
78,12,1
78,49,1
78,41,1
78,41,1
78,102,1
78,102,1
78,89,1
78,85,1
78,85,1
78,98,1
78,117,1
78,32,1
78,27,1
78,27,1
78,49,1
78,88,1
78,50,1
78,-6,1
78,-6,1
78,9,1
78,32,1
78,65,1
78,65,1
78,85,1
78,50,1
78,67,1
78,67,1
78,28,1
78,41,1
78,80,1
78,60,1
78,69,1
78,69,1
78,20,1
78,24,1
78,0,1
78,59,1
78,59,1
78,90,1
78,93,1
78,38,1
78,-39,1
78,-39,1
78,107,1
78,-1,1
78,55,1
78,55,1
78,29,1
78,29,1
78,27,1
78,37,1
78,148,1
78,148,1
78,0,1
78,59,1
78,28,1
78,-17,1
78,-17,1
78,4,1
78,43,1
78,32,1
78,106,1
78,106,1
78,102,1
78,102,1
78,50,1
78,13,1
78,74,1
78,92,1
78,92,1
78,66,1
78,37,1
78,39,1
78,29,1
78,29,1
78,7,1
78,77,1
78,89,1
78,-4,1
78,-17,1
78,-17,1
78,21,1
78,71,1
78,68,1
78,74,1
78,74,1
78,27,1
97,40,1
97,40,1
97,17,1
97,50,1
97,50,1
97,-115,1
97,-8,1
97,22,1
97,67,1
97,67,1
97,20,1
97,57,1
97,20,1
97,107,1
97,107,1
97,67,1
97,74,1
97,89,1
97,38,1
97,38,1
97,45,1
97,45,1
97,48,1
97,33,1
97,50,1
97,41,1
97,41,1
97,22,1
97,84,1
97,71,1
97,60,1
97,60,1
97,69,1
97,35,1
97,57,1
97,75,1
97,83,1
97,83,1
97,29,1
97,29,1
97,29,1
97,67,1
97,67,1
97,7,1
97,29,1
97,-12,1
97,-42,1
97,-42,1
97,-10,1
97,-8,1
97,-4,1
97,12,1
97,12,1
97,49,1
97,90,1
97,6,1
97,27,1
97,37,1
97,37,1
97,58,1
97,57,1
97,100,1
97,16,1
94,61,1
94,-30,1
94,120,1
94,58,1
94,74,1
94,76,1
94,55,1
94,54,1
94,54,1
94,87,1
94,53,1
94,69,1
94,59,1
94,59,1
94,67,1
94,51,1
94,67,1
94,67,1
94,52,1
94,52,1
94,49,1
94,48,1
94,32,1
94,20,1
94,20,1
94,37,1
94,55,1
94,33,1
94,32,1
94,32,1
94,68,1
94,70,1
94,55,1
94,58,1
94,58,1
94,28,1
94,67,1
94,69,1
94,90,1
94,90,1
94,107,1
94,68,1
94,68,1
94,68,1
94,9,1
94,56,1
94,74,1
94,64,1
94,64,1
94,18,1
94,29,1
94,-23,1
94,61,1
94,61,1
94,52,1
94,71,1
94,99,1
94,113,1
94,113,1
94,69,1
94,48,1
94,23,1
94,28,1
100,72,1
100,71,1
100,38,1
100,-36,1
100,25,1
100,64,1
100,64,1
100,16,1
100,16,1
100,71,1
100,76,1
100,50,1
100,36,1
100,36,1
100,-26,1
100,17,1
100,-6,1
100,20,1
100,43,1
100,38,1
100,41,1
100,-23,1
100,38,1
100,35,1
100,38,1
100,72,1
100,76,1
100,73,1
100,73,1
100,150,1
100,145,1
100,53,1
100,26,1
100,26,1
100,-2,1
100,-2,1
100,-2,1
100,16,1
100,43,1
100,44,1
100,17,1
100,74,1
100,98,1
100,17,1
100,17,1
100,65,1
100,7,1
100,-6,1
100,35,1
100,35,1
100,44,1
100,117,1
100,54,1
100,76,1
100,76,1
100,50,1
100,54,1
100,56,1
100,75,1
100,75,1
100,74,1
100,42,1
100,32,1
100,26,1
100,20,1
100,3,1
100,3,1
100,49,1
100,27,1
100,52,1
100,52,1
100,115,1
100,12,1
100,90,1
100,65,1
100,65,1
100,53,1
100,53,1
100,53,1
100,49,1
100,49,1
100,53,1
100,53,1
100,70,1
100,85,1
100,36,1
100,41,1
100,41,1
100,38,1
100,52,1
100,33,1
100,37,1
100,23,1
100,23,1
100,66,1
100,24,1
100,9,1
100,12,1
100,12,1
100,-11,1
100,-10,1
100,67,1
100,54,1
100,54,1
100,71,1
100,74,1
100,44,1
100,12,1
100,12,1
100,32,1
100,38,1
100,20,1
100,48,1
100,21,1
100,21,1
100,51,1
100,75,1
100,117,1
100,117,1
100,97,1
100,80,1
100,58,1
100,58,1
100,73,1
100,67,1
100,35,1
100,105,1
100,36,1
94,66,1
94,74,1
94,39,1
94,39,1
94,22,1
94,28,1
94,28,1
94,-2,1
94,-2,1
94,9,1
94,76,1
94,51,1
94,68,1
94,19,1
94,19,1
94,8,1
94,54,1
94,58,1
94,82,1
94,41,1
94,48,1
94,74,1
94,60,1
94,84,1
94,73,1
94,73,1
94,54,1
94,17,1
94,-45,1
94,-45,1
94,-45,1
94,-45,1
94,2,1
94,-18,1
94,-18,1
94,-20,1
94,-30,1
94,-44,1
94,-44,1
94,18,1
94,6,1
94,-28,1
94,42,1
94,28,1
94,71,1
94,71,1
94,39,1
94,68,1
94,60,1
94,39,1
94,39,1
94,87,1
94,60,1
94,6,1
94,12,1
94,12,1
94,86,1
94,58,1
94,44,1
94,48,1
94,48,1
94,16,1
100,92,1
100,70,1
100,70,1
100,92,1
100,48,1
100,58,1
100,50,1
100,50,1
100,-91,1
100,-91,1
100,-23,1
100,23,1
100,23,1
100,80,1
100,214,1
100,298,1
100,363,1
100,363,1
100,357,1
100,308,1
100,176,1
100,-38,1
100,-38,1
100,-249,1
100,-348,1
100,-327,1
100,-264,1
100,-264,1
100,-199,1
100,-82,1
100,-2,1
100,72,1
100,72,1
100,147,1
100,147,1
100,124,1
100,154,1
100,149,1
100,134,1
100,134,1
100,177,1
100,112,1
100,98,1
100,103,1
100,105,1
100,105,1
100,73,1
100,156,1
100,125,1
100,125,1
100,125,1
100,41,1
100,64,1
100,28,1
100,71,1
100,71,1
100,29,1
100,73,1
100,60,1
100,60,1
100,65,1
100,49,1
100,42,1
100,37,1
70,52,1
70,85,1
70,85,1
70,72,1
70,7,1
70,57,1
70,13,1
70,13,1
70,9,1
70,-20,1
70,50,1
70,22,1
70,22,1
70,57,1
70,57,1
70,45,1
70,37,1
70,49,1
70,22,1
70,22,1
70,39,1
70,64,1
70,66,1
70,-20,1
70,-20,1
70,88,1
70,83,1
70,80,1
70,80,1
70,10,1
70,49,1
70,25,1
70,25,1
70,-29,1
70,54,1
70,76,1
70,53,1
70,53,1
70,66,1
70,29,1
70,29,1
70,81,1
70,81,1
70,90,1
70,90,1
70,50,1
70,52,1
70,52,1
70,89,1
70,72,1
70,48,1
70,50,1
70,50,1
70,40,1
70,23,1
70,40,1
70,17,1
70,17,1
70,48,1
70,34,1
70,162,1
70,268,1
70,268,1
77,23,1
77,21,1
77,3,1
77,3,1
77,3,1
77,-66,1
77,-13,1
77,-13,1
77,-7,1
77,32,1
77,9,1
77,76,1
77,76,1
77,69,1
77,153,1
77,153,1
77,80,1
77,52,1
77,52,1
77,60,1
77,48,1
77,48,1
77,48,1
77,-6,1
77,-6,1
77,11,1
77,22,1
77,68,1
77,68,1
77,28,1
77,27,1
77,61,1
77,57,1
77,57,1
77,84,1
77,67,1
77,34,1
77,82,1
77,82,1
77,65,1
77,28,1
77,35,1
77,56,1
77,56,1
77,38,1
77,50,1
77,8,1
77,22,1
77,22,1
77,50,1
77,40,1
77,39,1
77,38,1
77,38,1
77,50,1
77,60,1
77,-9,1
77,11,1
77,11,1
77,82,1
77,82,1
77,65,1
77,102,1
77,102,1
67,101,1
67,65,1
67,65,1
67,16,1
67,64,1
67,35,1
67,40,1
67,40,1
67,24,1
67,56,1
67,56,1
67,59,1
67,70,1
67,7,1
67,42,1
67,53,1
67,72,1
67,35,1
67,35,1
67,39,1
67,35,1
67,43,1
67,43,1
67,44,1
67,44,1
67,16,1
67,76,1
67,76,1
67,74,1
67,68,1
67,49,1
67,49,1
67,43,1
67,68,1
67,72,1
67,82,1
67,82,1
67,37,1
67,36,1
67,44,1
67,21,1
67,21,1
67,54,1
67,67,1
67,22,1
67,22,1
67,72,1
67,51,1
67,9,1
67,42,1
67,76,1
67,76,1
67,28,1
67,70,1
67,57,1
67,49,1
67,49,1
67,48,1
67,28,1
67,102,1
67,38,1
67,60,1
67,60,1
63,27,1
63,27,1
63,13,1
63,23,1
63,23,1
63,80,1
63,80,1
63,26,1
63,71,1
63,24,1
63,36,1
63,36,1
63,65,1
63,35,1
63,58,1
63,71,1
63,129,1
63,129,1
63,64,1
63,6,1
63,34,1
63,-13,1
63,48,1
63,35,1
63,36,1
63,25,1
63,41,1
63,51,1
63,51,1
63,55,1
63,25,1
63,72,1
63,52,1
63,52,1
63,64,1
63,36,1
63,37,1
63,32,1
63,32,1
63,72,1
63,72,1
63,19,1
63,44,1
63,44,1
63,23,1
63,72,1
63,22,1
63,67,1
63,67,1
63,61,1
63,53,1
63,51,1
63,38,1
63,38,1
63,39,1
63,39,1
63,72,1
63,49,1
63,49,1
63,39,1
63,39,1
63,42,1
63,53,1
93,69,1
93,26,1
93,52,1
93,19,1
93,19,1
93,66,1
93,58,1
93,49,1
93,89,1
93,89,1
93,35,1
93,-6,1
93,22,1
93,98,1
93,98,1
93,40,1
93,56,1
93,56,1
93,44,1
93,53,1
93,53,1
93,59,1
93,59,1
93,24,1
93,44,1
93,60,1
93,72,1
93,72,1
93,92,1
93,70,1
93,68,1
93,68,1
93,52,1
93,50,1
93,42,1
93,38,1
93,38,1
93,38,1
93,4,1
93,28,1
93,59,1
93,65,1
93,65,1
93,42,1
93,13,1
93,50,1
93,5,1
93,23,1
93,38,1
93,35,1
93,18,1
93,49,1
93,50,1
93,50,1
93,54,1
93,73,1
93,65,1
93,65,1
93,65,1
93,-22,1
93,8,1
93,53,1
93,57,1
77,84,1
77,74,1
77,50,1
77,18,1
77,7,1
77,53,1
77,44,1
77,59,1
77,52,1
77,52,1
77,20,1
77,83,1
77,112,1
77,60,1
77,60,1
77,39,1
77,58,1
77,76,1
77,28,1
77,28,1
77,59,1
77,44,1
77,74,1
77,71,1
77,71,1
77,18,1
77,81,1
77,81,1
77,43,1
77,43,1
77,59,1
77,43,1
77,9,1
77,9,1
77,11,1
77,57,1
77,61,1
77,58,1
77,75,1
77,75,1
77,26,1
77,53,1
77,40,1
77,21,1
77,21,1
77,36,1
77,7,1
77,76,1
77,76,1
77,70,1
77,23,1
77,23,1
77,40,1
77,70,1
77,138,1
77,65,1
77,65,1
77,154,1
77,93,1
77,93,1
77,61,1
77,60,1
77,36,1
77,43,1
90,60,1
90,8,1
90,-21,1
90,7,1
90,49,1
90,75,1
90,39,1
90,49,1
90,0,1
90,0,1
90,9,1
90,60,1
90,60,1
90,-2,1
90,-2,1
90,-72,1
90,50,1
90,39,1
90,39,1
90,23,1
90,34,1
90,34,1
90,34,1
90,59,1
90,59,1
90,136,1
90,168,1
90,314,1
90,365,1
90,365,1
90,449,1
90,266,1
90,119,1
90,-37,1
90,-37,1
90,-227,1
90,-392,1
90,-339,1
90,-308,1
90,-308,1
90,-215,1
90,-179,1
90,-87,1
