63,50,65,1
63,50,65,1
63,50,50,1
63,50,52,1
63,50,52,1
63,50,60,1
63,50,60,1
63,50,20,1
63,50,100,1
63,50,100,1
63,50,89,1
63,50,89,1
63,50,60,1
63,50,60,1
63,50,60,1
63,50,60,1
63,50,60,1
63,50,60,1
63,50,82,1
63,50,102,1
63,50,173,1
63,50,173,1
63,50,429,1
63,50,429,1
63,50,429,1
63,50,-145,1
63,50,-145,1
63,50,-145,1
63,50,-168,1
63,50,-168,1
63,50,-168,1
63,50,-168,1
63,50,2,1
63,50,22,1
63,50,22,1
63,50,59,1
63,50,59,1
63,50,59,1
63,50,59,1
63,50,71,1
63,50,69,1
63,50,69,1
63,50,81,1
63,50,50,1
63,50,50,1
63,50,50,1
63,50,50,1
63,50,12,1
63,50,12,1
63,50,12,1
63,50,-4,1
63,50,-4,1
63,50,-4,1
63,50,-4,1
63,50,115,1
63,50,115,1
63,50,115,1
63,50,53,1
63,50,53,1
63,50,22,1
63,50,22,1
63,50,22,1
77,40,3,1
77,40,3,1
77,40,-8,1
77,40,-8,1
77,40,12,1
77,40,12,1
77,40,8,1
77,40,-55,1
77,40,-55,1
77,40,38,1
77,40,38,1
77,40,-14,1
77,40,43,1
77,40,43,1
77,40,48,1
77,40,48,1
77,40,81,1
77,40,70,1
77,40,130,1
77,40,130,1
77,40,130,1
77,40,74,1
77,40,74,1
77,40,74,1
77,40,72,1
77,40,72,1
77,40,84,1
77,40,-25,1
77,40,-25,1
77,40,-20,1
77,40,-20,1
77,40,16,1
77,40,5,1
77,40,5,1
77,40,5,1
77,40,5,1
77,40,5,1
77,40,402,1
77,40,417,1
77,40,417,1
77,40,218,1
77,40,13,1
77,40,13,1
77,40,13,1
77,40,-318,1
77,40,-322,1
77,40,-322,1
77,40,-121,1
77,40,-121,1
77,40,-121,1
77,40,-121,1
77,40,24,1
77,40,7,1
77,40,7,1
77,40,136,1
77,40,104,1
77,40,104,1
77,40,104,1
77,40,162,1
77,40,20,1
77,40,20,1
94,40,86,1
94,40,16,1
94,40,16,1
94,40,16,1
94,40,59,1
94,40,98,1
94,40,98,1
94,40,100,1
94,40,60,1
94,40,-2,1
94,40,-2,1
94,40,-2,1
94,40,-2,1
94,40,24,1
94,40,24,1
94,40,39,1
94,40,26,1
94,40,26,1
94,40,26,1
94,40,43,1
94,40,43,1
94,40,43,1
94,40,69,1
94,40,68,1
94,40,68,1
94,40,68,1
94,40,68,1
94,40,1,1
94,40,1,1
94,40,-1,1
94,40,6,1
94,40,6,1
94,40,6,1
94,40,6,1
94,40,34,1
94,40,72,1
94,40,72,1
94,40,72,1
94,40,113,1
94,40,113,1
94,40,113,1
94,40,60,1
94,40,54,1
94,40,-2,1
94,40,-2,1
94,40,48,1
94,40,40,1
94,40,40,1
94,40,-6,1
94,40,25,1
94,40,25,1
94,40,74,1
94,40,74,1
94,40,74,1
94,40,74,1
94,40,74,1
94,40,28,1
94,40,43,1
94,40,43,1
94,40,-14,1
94,40,27,1
94,40,27,1
94,40,27,1
75,37,41,1
75,37,54,1
75,37,54,1
75,37,70,1
75,37,67,1
75,37,67,1
75,37,67,1
75,37,56,1
75,37,-6,1
75,37,-6,1
75,37,-6,1
75,37,26,1
75,37,26,1
75,37,11,1
75,37,11,1
75,37,55,1
75,37,55,1
75,37,54,1
75,37,54,1
75,37,65,1
75,37,65,1
75,37,65,1
75,37,65,1
75,37,43,1
75,37,43,1
75,37,33,1
75,37,48,1
75,37,48,1
75,37,73,1
75,37,73,1
75,37,73,1
75,37,73,1
75,37,89,1
75,37,64,1
75,37,43,1
75,37,43,1
75,37,43,1
75,37,35,1
75,37,35,1
75,37,35,1
75,37,-44,1
75,37,-44,1
75,37,66,1
75,37,66,1
75,37,51,1
75,37,101,1
75,37,101,1
75,37,73,1
75,37,73,1
75,37,73,1
75,37,73,1
75,37,73,1
75,37,92,1
75,37,92,1
75,37,55,1
75,37,55,1
75,37,55,1
75,37,73,1
75,37,73,1
75,37,83,1
75,37,83,1
81,47,61,1
81,47,98,1
81,47,98,1
81,47,45,1
81,47,45,1
81,47,53,1
81,47,53,1
81,47,53,1
81,47,53,1
81,47,53,1
81,47,-6,1
81,47,-6,1
81,47,6,1
81,47,6,1
81,47,6,1
81,47,86,1
81,47,86,1
81,47,86,1
81,47,52,1
81,47,52,1
81,47,25,1
81,47,25,1
81,47,25,1
81,47,38,1
81,47,38,1
81,47,18,1
81,47,18,1
81,47,48,1
81,47,48,1
81,47,57,1
81,47,57,1
81,47,369,1
81,47,369,1
81,47,369,1
81,47,369,1
81,47,180,1
81,47,166,1
81,47,166,1
81,47,-51,1
81,47,-51,1
81,47,-51,1
81,47,-51,1
81,47,-362,1
81,47,-254,1
81,47,-254,1
81,47,-99,1
81,47,-99,1
81,47,-99,1
81,47,-99,1
81,47,-99,1
81,47,-99,1
81,47,17,1
81,47,108,1
81,47,108,1
81,47,108,1
81,47,96,1
81,47,96,1
81,47,91,1
81,47,117,1
81,47,117,1
81,47,57,1
81,47,57,1
81,47,57,1
81,47,57,1
77,47,55,1
77,47,144,1
77,47,144,1
77,47,85,1
77,47,85,1
77,47,28,1
77,47,33,1
77,47,69,1
77,47,33,1
77,47,33,1
77,47,58,1
77,47,58,1
77,47,58,1
77,47,92,1
77,47,92,1
77,47,43,1
77,47,43,1
77,47,43,1
77,47,100,1
77,47,100,1
77,47,61,1
77,47,61,1
77,47,100,1
77,47,66,1
77,47,66,1
77,47,66,1
77,47,-1,1
77,47,-1,1
77,47,-1,1
77,47,-1,1
77,47,68,1
77,47,68,1
77,47,68,1
77,47,6,1
77,47,6,1
77,47,6,1
77,47,6,1
77,47,87,1
77,47,87,1
77,47,99,1
77,47,99,1
77,47,99,1
77,47,74,1
77,47,74,1
77,47,57,1
77,47,-1,1
77,47,-1,1
77,47,-1,1
77,47,144,1
77,47,105,1
77,47,105,1
77,47,-11,1
77,47,-19,1
77,47,-19,1
77,47,48,1
77,47,48,1
77,47,39,1
77,47,26,1
77,47,26,1
77,47,59,1
77,47,59,1
77,47,59,1
80,50,40,1
80,50,40,1
80,50,40,1
80,50,40,1
80,50,40,1
80,50,35,1
80,50,67,1
80,50,16,1
80,50,16,1
80,50,16,1
80,50,84,1
80,50,84,1
80,50,4,1
80,50,4,1
80,50,71,1
80,50,71,1
80,50,71,1
80,50,36,1
80,50,36,1
80,50,36,1
80,50,75,1
80,50,107,1
80,50,107,1
80,50,37,1
80,50,37,1
80,50,37,1
80,50,37,1
80,50,27,1
80,50,27,1
80,50,27,1
80,50,72,1
80,50,72,1
80,50,72,1
80,50,72,1
80,50,48,1
80,50,-9,1
80,50,-9,1
80,50,125,1
80,50,165,1
80,50,165,1
80,50,165,1
80,50,13,1
80,50,13,1
80,50,13,1
80,50,-20,1
80,50,-20,1
80,50,-17,1
80,50,-17,1
80,50,-44,1
80,50,54,1
80,50,32,1
80,50,32,1
80,50,51,1
80,50,51,1
80,50,51,1
80,50,51,1
80,50,84,1
80,50,84,1
80,50,60,1
80,50,60,1
80,50,60,1
75,54,1,1
75,54,1,1
75,54,25,1
75,54,25,1
75,54,77,1
75,54,27,1
75,54,27,1
75,54,17,1
75,54,17,1
75,54,53,1
75,54,99,1
75,54,85,1
75,54,85,1
75,54,85,1
75,54,50,1
75,54,50,1
75,54,50,1
75,54,37,1
75,54,-21,1
75,54,-21,1
75,54,55,1
75,54,55,1
75,54,55,1
75,54,55,1
75,54,55,1
75,54,1,1
75,54,58,1
75,54,58,1
75,54,54,1
75,54,54,1
75,54,54,1
75,54,1,1
75,54,71,1
75,54,71,1
75,54,71,1
75,54,58,1
75,54,58,1
75,54,26,1
75,54,26,1
75,54,66,1
75,54,66,1
75,54,7,1
75,54,39,1
75,54,39,1
75,54,36,1
75,54,36,1
75,54,57,1
75,54,-20,1
75,54,-20,1
75,54,148,1
75,54,148,1
75,54,148,1
75,54,105,1
75,54,55,1
75,54,49,1
75,54,49,1
75,54,9,1
75,54,9,1
75,54,9,1
75,54,2,1
75,54,2,1
75,54,2,1
75,54,2,1
75,54,2,1
83,43,59,1
83,43,59,1
83,43,59,1
83,43,59,1
83,43,45,1
83,43,40,1
83,43,40,1
83,43,38,1
83,43,38,1
83,43,51,1
83,43,51,1
83,43,42,1
83,43,32,1
83,43,70,1
83,43,70,1
83,43,37,1
83,43,37,1
83,43,37,1
83,43,37,1
83,43,-27,1
83,43,-25,1
83,43,-25,1
83,43,55,1
83,43,55,1
83,43,55,1
83,43,55,1
83,43,82,1
83,43,23,1
83,43,23,1
83,43,23,1
83,43,32,1
83,43,32,1
83,43,32,1
83,43,32,1
83,43,26,1
83,43,26,1
83,43,74,1
83,43,74,1
83,43,74,1
83,43,74,1
83,43,74,1
83,43,57,1
83,43,40,1
83,43,40,1
83,43,32,1
83,43,32,1
83,43,32,1
83,43,32,1
83,43,42,1
83,43,57,1
83,43,57,1
83,43,39,1
83,43,39,1
83,43,59,1
83,43,59,1
83,43,59,1
83,43,58,1
83,43,74,1
83,43,60,1
83,43,60,1
83,43,40,1
81,56,70,1
81,56,70,1
81,56,80,1
81,56,80,1
81,56,80,1
81,56,54,1
81,56,54,1
81,56,72,1
81,56,72,1
81,56,72,1
81,56,141,1
81,56,86,1
81,56,86,1
81,56,346,1
81,56,346,1
81,56,346,1
81,56,346,1
81,56,346,1
81,56,373,1
81,56,71,1
81,56,-35,1
81,56,-35,1
81,56,-35,1
81,56,-35,1
81,56,-236,1
81,56,-295,1
81,56,-295,1
81,56,-323,1
81,56,-323,1
81,56,-230,1
81,56,-230,1
81,56,-99,1
81,56,19,1
81,56,19,1
81,56,100,1
81,56,100,1
81,56,149,1
81,56,149,1
81,56,149,1
81,56,121,1
81,56,121,1
81,56,120,1
81,56,97,1
81,56,97,1
81,56,97,1
81,56,97,1
81,56,116,1
81,56,116,1
81,56,132,1
81,56,65,1
81,56,65,1
81,56,52,1
81,56,52,1
81,56,11,1
81,56,59,1
81,56,59,1
81,56,59,1
81,56,59,1
81,56,90,1
81,56,54,1
81,56,54,1
81,56,49,1
66,41,50,1
66,41,50,1
66,41,54,1
66,41,54,1
66,41,55,1
66,41,55,1
66,41,55,1
66,41,40,1
66,41,40,1
66,41,-41,1
66,41,-41,1
66,41,-41,1
66,41,-41,1
66,41,-41,1
66,41,24,1
66,41,24,1
66,41,57,1
66,41,52,1
66,41,52,1
66,41,52,1
66,41,52,1
66,41,51,1
66,41,51,1
66,41,51,1
66,41,4,1
66,41,4,1
66,41,-28,1
66,41,-28,1
66,41,22,1
66,41,-4,1
66,41,59,1
66,41,59,1
66,41,43,1
66,41,42,1
66,41,42,1
66,41,42,1
66,41,42,1
66,41,134,1
66,41,450,1
66,41,400,1
66,41,400,1
66,41,162,1
66,41,162,1
66,41,-285,1
66,41,-355,1
66,41,-355,1
66,41,-305,1
66,41,-189,1
66,41,-189,1
66,41,-189,1
66,41,5,1
66,41,5,1
66,41,5,1
66,41,92,1
66,41,92,1
66,41,108,1
66,41,108,1
66,41,108,1
66,41,87,1
66,41,86,1
66,41,86,1
66,41,139,1
66,41,129,1
66,41,129,1
66,41,129,1
77,38,112,1
77,38,68,1
77,38,68,1
77,38,76,1
77,38,76,1
77,38,76,1
77,38,76,1
77,38,55,1
77,38,55,1
77,38,55,1
77,38,55,1
77,38,93,1
77,38,28,1
77,38,28,1
77,38,28,1
77,38,77,1
77,38,77,1
77,38,77,1
77,38,51,1
77,38,51,1
77,38,209,1
77,38,209,1
77,38,76,1
77,38,77,1
77,38,77,1
77,38,21,1
77,38,21,1
77,38,21,1
77,38,21,1
77,38,28,1
77,38,77,1
77,38,77,1
77,38,51,1
77,38,51,1
77,38,51,1
77,38,88,1
77,38,88,1
77,38,-8,1
77,38,-8,1
77,38,36,1
77,38,36,1
77,38,36,1
77,38,24,1
77,38,24,1
77,38,28,1
77,38,28,1
77,38,66,1
77,38,61,1
77,38,61,1
77,38,43,1
77,38,43,1
77,38,43,1
77,38,43,1
77,38,18,1
77,38,32,1
77,38,132,1
77,38,132,1
77,38,73,1
77,38,73,1
77,38,81,1
77,38,81,1
78,44,101,1
78,44,55,1
78,44,55,1
78,44,57,1
78,44,57,1
78,44,41,1
78,44,88,1
78,44,88,1
78,44,88,1
78,44,120,1
78,44,120,1
78,44,120,1
78,44,120,1
78,44,50,1
78,44,33,1
78,44,33,1
78,44,36,1
78,44,36,1
78,44,36,1
78,44,36,1
78,44,38,1
78,44,38,1
78,44,76,1
78,44,76,1
78,44,76,1
78,44,144,1
78,44,144,1
78,44,10,1
78,44,10,1
78,44,10,1
78,44,-27,1
78,44,-19,1
78,44,-19,1
78,44,-19,1
78,44,-1,1
78,44,28,1
78,44,35,1
78,44,35,1
78,44,40,1
78,44,40,1
78,44,40,1
78,44,40,1
78,44,54,1
78,44,23,1
78,44,23,1
78,44,77,1
78,44,77,1
78,44,64,1
78,44,64,1
78,44,64,1
78,44,67,1
78,44,67,1
78,44,67,1
78,44,52,1
78,44,52,1
78,44,52,1
78,44,52,1
78,44,57,1
78,44,57,1
78,44,57,1
78,44,52,1
78,44,52,1
84,40,21,1
84,40,21,1
84,40,64,1
84,40,37,1
84,40,37,1
84,40,50,1
84,40,51,1
84,40,51,1
84,40,51,1
84,40,51,1
84,40,55,1
84,40,44,1
84,40,44,1
84,40,82,1
84,40,42,1
84,40,42,1
84,40,8,1
84,40,33,1
84,40,33,1
84,40,49,1
84,40,49,1
84,40,49,1
84,40,50,1
84,40,50,1
84,40,6,1
84,40,6,1
84,40,8,1
84,40,34,1
84,40,34,1
84,40,132,1
84,40,132,1
84,40,309,1
84,40,309,1
84,40,329,1
84,40,352,1
84,40,352,1
84,40,51,1
84,40,51,1
84,40,51,1
84,40,-261,1
84,40,-261,1
84,40,-261,1
84,40,-185,1
84,40,-185,1
84,40,-185,1
84,40,-185,1
84,40,-66,1
84,40,-66,1
84,40,-66,1
84,40,-28,1
84,40,-28,1
84,40,67,1
84,40,67,1
84,40,67,1
84,40,105,1
84,40,105,1
84,40,84,1
84,40,17,1
84,40,17,1
84,40,17,1
84,40,17,1
84,40,80,1
77,50,43,1
77,50,43,1
77,50,25,1
77,50,25,1
77,50,25,1
77,50,25,1
77,50,41,1
77,50,60,1
77,50,50,1
77,50,50,1
77,50,66,1
77,50,42,1
77,50,42,1
77,50,6,1
77,50,72,1
77,50,72,1
77,50,72,1
77,50,72,1
77,50,75,1
77,50,75,1
77,50,75,1
77,50,92,1
77,50,26,1
77,50,26,1
77,50,-9,1
77,50,-9,1
77,50,-9,1
77,50,-9,1
77,50,-9,1
77,50,93,1
77,50,91,1
77,50,91,1
77,50,74,1
77,50,74,1
77,50,74,1
77,50,-37,1
77,50,139,1
77,50,139,1
77,50,-5,1
77,50,84,1
77,50,84,1
77,50,86,1
77,50,86,1
77,50,-45,1
77,50,-45,1
77,50,-45,1
77,50,5,1
77,50,5,1
77,50,5,1
77,50,5,1
77,50,5,1
77,50,84,1
77,50,44,1
77,50,44,1
77,50,50,1
77,50,50,1
77,50,50,1
77,50,50,1
77,50,13,1
77,50,13,1
77,50,240,1
77,50,214,1
77,50,214,1
77,50,214,1
77,50,214,1
77,50,214,1
77,50,214,1
91,51,54,1
91,51,44,1
91,51,44,1
91,51,44,1
91,51,44,1
91,51,24,1
91,51,38,1
91,51,38,1
91,51,12,1
91,51,12,1
91,51,12,1
91,51,17,1
91,51,103,1
91,51,26,1
91,51,26,1
91,51,37,1
91,51,37,1
91,51,41,1
91,51,13,1
91,51,13,1
91,51,87,1
91,51,53,1
91,51,53,1
91,51,-2,1
91,51,-2,1
91,51,26,1
91,51,26,1
91,51,92,1
91,51,105,1
91,51,105,1
91,51,105,1
91,51,99,1
91,51,99,1
91,51,99,1
91,51,99,1
91,51,28,1
91,51,17,1
91,51,17,1
91,51,17,1
91,51,59,1
91,51,103,1
91,51,103,1
91,51,35,1
91,51,35,1
91,51,35,1
91,51,91,1
91,51,91,1
91,51,56,1
91,51,56,1
91,51,56,1
91,51,-45,1
91,51,-45,1
91,51,34,1
91,51,34,1
91,51,34,1
91,51,-29,1
91,51,-29,1
84,43,22,1
84,43,23,1
84,43,23,1
84,43,23,1
84,43,23,1
84,43,23,1
84,43,23,1
84,43,81,1
84,43,81,1
84,43,65,1
84,43,-44,1
84,43,-44,1
84,43,92,1
84,43,92,1
84,43,38,1
84,43,3,1
84,43,3,1
84,43,55,1
84,43,22,1
84,43,22,1
84,43,22,1
84,43,22,1
84,43,-56,1
84,43,51,1
84,43,51,1
84,43,28,1
84,43,28,1
84,43,28,1
84,43,28,1
84,43,25,1
84,43,25,1
84,43,117,1
84,43,42,1
84,43,42,1
84,43,37,1
84,43,37,1
84,43,74,1
84,43,90,1
84,43,90,1
84,43,438,1
84,43,438,1
84,43,452,1
84,43,311,1
84,43,311,1
84,43,-59,1
84,43,-238,1
84,43,-238,1
84,43,-311,1
84,43,-311,1
84,43,-311,1
84,43,-311,1
84,43,-262,1
84,43,5,1
84,43,5,1
84,43,32,1
84,43,80,1
84,43,80,1
84,43,61,1
84,43,61,1
84,43,117,1
84,43,117,1
84,43,117,1
84,43,103,1
60,34,137,1
60,34,137,1
60,34,137,1
60,34,106,1
60,34,106,1
60,34,106,1
60,34,60,1
60,34,60,1
60,34,35,1
60,34,35,1
60,34,17,1
60,34,17,1
60,34,61,1
60,34,54,1
60,34,54,1
60,34,74,1
60,34,74,1
60,34,20,1
60,34,38,1
60,34,38,1
60,34,86,1
60,34,86,1
60,34,86,1
60,34,166,1
60,34,166,1
60,34,-8,1
60,34,-8,1
60,34,38,1
60,34,1,1
60,34,1,1
60,34,-2,1
60,34,-2,1
60,34,-2,1
60,34,48,1
60,34,48,1
60,34,9,1
60,34,9,1
60,34,9,1
60,34,9,1
60,34,9,1
60,34,86,1
60,34,86,1
60,34,146,1
60,34,38,1
60,34,38,1
60,34,-53,1
60,34,-53,1
60,34,17,1
60,34,17,1
60,34,17,1
60,34,64,1
60,34,84,1
60,34,84,1
60,34,84,1
60,34,10,1
60,34,75,1
60,34,49,1
60,34,49,1
60,34,12,1
60,34,12,1
60,34,12,1
60,34,-71,1
60,34,-27,1
78,24,92,1
78,24,92,1
78,24,5,1
78,24,5,1
78,24,5,1
78,24,5,1
78,24,39,1
78,24,32,1
78,24,32,1
78,24,-41,1
78,24,113,1
78,24,61,1
78,24,61,1
78,24,17,1
78,24,20,1
78,24,20,1
78,24,20,1
78,24,65,1
78,24,13,1
78,24,13,1
78,24,13,1
78,24,113,1
78,24,113,1
78,24,105,1
78,24,99,1
78,24,99,1
78,24,20,1
78,24,20,1
78,24,96,1
78,24,96,1
78,24,96,1
78,24,21,1
78,24,21,1
78,24,21,1
78,24,1,1
78,24,1,1
78,24,56,1
78,24,58,1
78,24,58,1
78,24,-5,1
78,24,-5,1
78,24,-5,1
78,24,-5,1
78,24,97,1
78,24,56,1
78,24,56,1
78,24,22,1
78,24,22,1
78,24,24,1
78,24,24,1
78,24,24,1
78,24,42,1
78,24,42,1
78,24,42,1
78,24,52,1
78,24,52,1
78,24,52,1
78,24,52,1
78,24,52,1
78,24,-6,1
78,24,-8,1
78,24,-8,1
78,24,-8,1
78,26,41,1
78,26,41,1
78,26,117,1
78,26,-17,1
78,26,-17,1
78,26,160,1
78,26,160,1
78,26,-3,1
78,26,-3,1
78,26,-77,1
78,26,-77,1
78,26,-77,1
78,26,48,1
78,26,48,1
78,26,48,1
78,26,36,1
78,26,36,1
78,26,170,1
78,26,129,1
78,26,129,1
78,26,144,1
78,26,154,1
78,26,154,1
78,26,154,1
78,26,152,1
78,26,44,1
78,26,44,1
78,26,4,1
78,26,4,1
78,26,59,1
78,26,59,1
78,26,59,1
78,26,59,1
78,26,59,1
78,26,68,1
78,26,38,1
78,26,60,1
78,26,60,1
78,26,60,1
78,26,-34,1
78,26,-34,1
78,26,-34,1
78,26,58,1
78,26,58,1
78,26,83,1
78,26,83,1
78,26,100,1
78,26,129,1
78,26,129,1
78,26,201,1
78,26,201,1
78,26,164,1
78,26,164,1
78,26,66,1
78,26,34,1
78,26,34,1
78,26,54,1
78,26,54,1
78,26,12,1
78,26,12,1
78,26,12,1
63,27,50,1
63,27,24,1
63,27,24,1
63,27,-6,1
63,27,-6,1
63,27,-6,1
63,27,-6,1
63,27,56,1
63,27,56,1
63,27,72,1
63,27,72,1
63,27,72,1
63,27,72,1
63,27,72,1
63,27,88,1
63,27,45,1
63,27,67,1
63,27,67,1
63,27,41,1
63,27,51,1
63,27,51,1
63,27,51,1
63,27,18,1
63,27,55,1
63,27,55,1
63,27,75,1
63,27,75,1
63,27,75,1
63,27,75,1
63,27,59,1
63,27,33,1
63,27,33,1
63,27,84,1
63,27,83,1
63,27,83,1
63,27,83,1
63,27,25,1
63,27,214,1
63,27,214,1
63,27,214,1
63,27,37,1
63,27,37,1
63,27,37,1
63,27,40,1
63,27,49,1
63,27,49,1
63,27,5,1
63,27,-10,1
63,27,-10,1
63,27,-10,1
63,27,-10,1
63,27,-10,1
63,27,-10,1
63,27,-10,1
63,27,53,1
63,27,-6,1
63,27,-6,1
63,27,-6,1
63,27,-6,1
63,27,17,1
63,27,118,1
63,27,118,1
63,27,74,1
75,30,18,1
75,30,18,1
75,30,18,1
75,30,602,1
75,30,602,1
75,30,437,1
75,30,180,1
75,30,180,1
75,30,-382,1
75,30,-382,1
75,30,-409,1
75,30,-409,1
75,30,-409,1
75,30,-184,1
75,30,-184,1
75,30,-78,1
75,30,-21,1
75,30,-21,1
75,30,43,1
75,30,43,1
75,30,93,1
75,30,93,1
75,30,77,1
75,30,37,1
75,30,37,1
75,30,65,1
75,30,65,1
75,30,65,1
75,30,65,1
75,30,65,1
75,30,59,1
75,30,59,1
75,30,69,1
75,30,52,1
75,30,52,1
75,30,100,1
75,30,100,1
75,30,82,1
75,30,82,1
75,30,58,1
75,30,54,1
75,30,54,1
75,30,73,1
75,30,73,1
75,30,41,1
75,30,64,1
75,30,64,1
75,30,102,1
75,30,102,1
75,30,100,1
75,30,87,1
75,30,87,1
75,30,9,1
75,30,9,1
75,30,-1,1
75,30,-20,1
75,30,-20,1
75,30,-20,1
75,30,24,1
75,30,24,1
75,30,24,1
75,30,16,1
77,43,55,1
77,43,55,1
77,43,64,1
77,43,64,1
77,43,64,1
77,43,70,1
77,43,70,1
77,43,70,1
77,43,70,1
77,43,51,1
77,43,51,1
77,43,80,1
77,43,68,1
77,43,68,1
77,43,68,1
77,43,70,1
77,43,70,1
77,43,80,1
77,43,80,1
77,43,128,1
77,43,365,1
77,43,365,1
77,43,408,1
77,43,408,1
77,43,162,1
77,43,69,1
77,43,69,1
77,43,-233,1
77,43,-233,1
77,43,-314,1
77,43,-295,1
77,43,-295,1
77,43,-156,1
77,43,-156,1
77,43,-14,1
77,43,-14,1
77,43,40,1
77,43,84,1
77,43,84,1
77,43,67,1
77,43,67,1
77,43,40,1
77,43,74,1
77,43,74,1
77,43,54,1
77,43,54,1
77,43,54,1
77,43,54,1
77,43,81,1
77,43,89,1
77,43,89,1
77,43,85,1
77,43,85,1
77,43,76,1
77,43,16,1
77,43,16,1
77,43,64,1
77,43,64,1
77,43,57,1
77,43,59,1
77,43,59,1
77,43,27,1
77,43,27,1
38,40,87,1
38,40,87,1
38,40,41,1
38,40,45,1
38,40,45,1
38,40,44,1
38,40,34,1
38,40,34,1
38,40,33,1
38,40,33,1
38,40,39,1
38,40,89,1
38,40,89,1
38,40,75,1
38,40,75,1
38,40,75,1
38,40,52,1
38,40,52,1
38,40,19,1
38,40,19,1
38,40,19,1
38,40,1,1
38,40,1,1
38,40,1,1
38,40,1,1
38,40,1,1
38,40,22,1
38,40,22,1
38,40,42,1
38,40,42,1
38,40,42,1
38,40,42,1
38,40,82,1
38,40,91,1
38,40,91,1
38,40,-58,1
38,40,-58,1
38,40,-58,1
38,40,-58,1
38,40,-58,1
38,40,8,1
38,40,43,1
38,40,43,1
38,40,26,1
38,40,26,1
38,40,26,1
38,40,26,1
38,40,85,1
38,40,145,1
38,40,145,1
38,40,65,1
38,40,65,1
38,40,65,1
38,40,65,1
38,40,81,1
38,40,-33,1
38,40,-33,1
38,40,169,1
38,40,169,1
38,40,4,1
