timestamps,TP9,AF7,AF8,TP10,Right AUX
1679679916.756,-152.832,-44.434,-48.340,-32.715,0.000
1679679916.760,-130.859,-43.457,-44.922,-17.090,0.000
1679679916.763,-10.254,-36.621,-29.785,-0.977,0.000
1679679916.767,52.246,-22.949,-25.879,-11.230,0.000
1679679916.771,-5.859,-28.320,-41.016,-24.414,0.000
1679679916.775,-116.211,-44.434,-49.316,-25.879,0.000
1679679916.779,-133.301,-40.527,-31.250,-21.973,0.000
1679679916.783,-15.137,-18.066,-15.625,-14.160,0.000
1679679916.787,83.496,-20.020,-10.742,-0.488,0.000
1679679916.791,30.762,-52.246,-10.254,-11.719,0.000
1679679916.795,-104.492,-50.781,-24.902,-24.414,0.000
1679679916.799,-136.719,-29.297,-33.203,-20.996,0.000
1679679916.803,-30.762,-13.672,-24.902,-20.020,0.000
1679679916.806,57.617,-4.395,-22.461,-20.020,0.000
1679679916.810,23.438,-24.902,-27.832,-25.879,0.000
1679679916.814,-88.867,-41.504,-32.715,-32.715,0.000
1679679916.818,-145.508,-29.297,-29.785,-30.762,0.000
1679679916.822,-52.734,-13.672,-15.137,-16.113,0.000
1679679916.826,63.477,-15.625,-8.301,-1.953,0.000
1679679916.830,45.898,-34.668,-20.996,-11.719,0.000
1679679916.834,-79.590,-57.129,-38.574,-52.734,0.000
1679679916.838,-154.297,-55.664,-42.480,-60.059,0.000
1679679916.842,-74.707,-37.109,-33.203,-36.621,0.000
1679679916.846,51.270,-27.344,-26.367,-21.973,0.000
1679679916.849,55.176,-23.926,-33.203,-27.832,0.000
1679679916.853,-58.105,-31.738,-33.691,-45.410,0.000
1679679916.857,-142.090,-45.898,-29.785,-46.875,0.000
1679679916.861,-82.031,-32.715,-30.762,-32.715,0.000
1679679916.865,37.598,-18.066,-19.531,-22.949,0.000
1679679916.869,55.176,-28.809,-16.113,-24.414,0.000
1679679916.873,-42.969,-34.668,-35.645,-46.875,0.000
1679679916.877,-130.859,-35.156,-43.457,-54.688,0.000
1679679916.881,-89.844,-40.039,-32.227,-31.738,0.000
1679679916.885,17.578,-34.668,-24.414,-24.902,0.000
1679679916.888,49.805,-16.602,-22.461,-32.227,0.000
1679679916.892,-28.809,-29.297,-29.785,-47.852,0.000
1679679916.896,-129.883,-53.711,-33.691,-57.617,0.000
1679679916.900,-110.840,-48.340,-18.066,-41.016,0.000
1679679916.904,13.672,-28.320,-10.254,-25.879,0.000
1679679916.908,65.918,-13.184,-13.672,-36.133,0.000
1679679916.912,-8.789,-13.184,-23.438,-53.711,0.000
1679679916.916,-126.953,-41.504,-47.852,-69.824,0.000
1679679916.920,-90.332,-41.016,-39.062,-23.926,0.000
1679679916.924,29.785,-6.836,-18.555,-12.695,0.000
1679679916.928,32.227,4.883,-24.902,-79.590,0.000
1679679916.931,-27.344,-19.531,-30.762,-93.750,0.000
1679679916.935,-116.211,-43.945,-35.156,-83.496,0.000
1679679916.939,-127.930,-44.922,-36.133,-76.172,0.000
1679679916.943,-27.832,-20.508,-21.484,-69.336,0.000
1679679916.947,34.668,0.977,-19.531,-68.359,0.000
1679679916.951,-11.719,-21.973,-25.391,-75.195,0.000
1679679916.955,-129.883,-41.504,-40.527,-97.168,0.000
1679679916.959,-159.668,-24.414,-51.270,-94.727,0.000
1679679916.963,-50.781,-11.230,-39.551,-65.430,0.000
1679679916.967,45.410,-25.879,-31.250,-54.688,0.000
1679679916.970,13.184,-24.902,-24.414,-67.871,0.000
1679679916.974,-100.098,-23.438,-29.785,-85.449,0.000
1679679916.978,-138.672,-20.996,-33.691,-75.195,0.000
1679679916.982,-40.527,-18.066,-20.508,-41.992,0.000
1679679916.986,66.895,-20.508,-10.254,-32.715,0.000
1679679916.990,47.852,-22.461,-10.742,-37.109,0.000
1679679916.994,-80.078,-45.898,-23.926,-56.152,0.000
1679679916.998,-154.785,-49.316,-45.898,-80.078,0.000
1679679917.002,-68.848,-26.855,-46.387,-59.082,0.000
1679679917.006,47.852,-10.742,-37.598,-41.992,0.000
1679679917.010,41.504,-13.672,-41.992,-56.152,0.000
1679679917.013,-67.383,-28.320,-52.246,-68.359,0.000
1679679917.017,-144.043,-42.969,-46.387,-73.242,0.000
1679679917.021,-73.730,-35.156,-24.414,-54.199,0.000
1679679917.025,46.875,-5.371,-14.160,-34.180,0.000
1679679917.029,56.641,-5.371,-23.926,-41.992,0.000
1679679917.033,-54.199,-35.156,-41.016,-56.152,0.000
1679679917.037,-154.785,-34.180,-46.875,-73.242,0.000
1679679917.041,-107.422,-11.719,-34.668,-68.848,0.000
1679679917.045,18.066,-3.906,-22.949,-49.805,0.000
1679679917.049,51.270,-12.207,-21.484,-47.852,0.000
1679679917.053,-41.992,-19.531,-34.668,-58.105,0.000
1679679917.056,-131.348,-28.809,-42.969,-56.641,0.000
1679679917.060,-87.891,-28.809,-31.738,-41.016,0.000
1679679917.064,40.527,-21.484,-20.020,-25.879,0.000
1679679917.068,87.891,-25.879,-7.812,-17.578,0.000
1679679917.072,-14.160,-36.621,-21.484,-36.133,0.000
1679679917.076,-131.348,-39.062,-49.805,-62.988,0.000
1679679917.080,-100.586,-25.391,-40.039,-57.129,0.000
1679679917.084,17.578,-13.184,-27.344,-36.133,0.000
1679679917.088,65.430,-10.742,-25.391,-23.926,0.000
1679679917.092,-4.395,-21.973,-33.203,-38.086,0.000
1679679917.096,-115.234,-30.273,-42.480,-49.805,0.000
1679679917.099,-107.910,-35.645,-31.738,-31.250,0.000
1679679917.103,2.930,-31.250,-27.344,-29.297,0.000
1679679917.107,73.242,-18.555,-26.855,-41.016,0.000
1679679917.111,20.020,-40.527,-18.555,-48.828,0.000
1679679917.115,-108.398,-51.758,-25.879,-65.430,0.000
1679679917.119,-127.930,-32.227,-25.879,-58.105,0.000
1679679917.123,-12.207,-12.695,-15.137,-38.086,0.000
1679679917.127,73.242,-1.953,-15.137,-32.227,0.000
1679679917.131,38.574,-23.438,-24.414,-30.273,0.000
1679679917.135,-79.102,-37.598,-32.227,-44.922,0.000
1679679917.138,-130.371,-38.086,-25.879,-55.664,0.000
1679679917.142,-24.902,-41.504,-11.230,-26.367,0.000
1679679917.146,67.871,-20.020,-18.555,-14.160,0.000
1679679917.150,30.762,-16.113,-48.828,-38.574,0.000
