timestamps,TP9,AF7,AF8,TP10,Right AUX
1679759063.851,-12.207,1.953,5.859,-11.719,0.000
1679759063.855,-40.039,-90.332,-102.051,-145.020,0.000
1679759063.859,-26.855,-92.773,-104.980,-114.746,0.000
1679759063.863,-16.113,-21.484,0.977,16.602,0.000
1679759063.867,-12.207,34.180,77.637,88.379,0.000
1679759063.871,-32.227,10.742,25.391,-0.977,0.000
1679759063.875,-56.152,-67.383,-89.844,-142.090,0.000
1679759063.878,-45.898,-104.980,-115.234,-143.555,0.000
1679759063.882,-18.555,-26.855,-18.555,-6.348,0.000
1679759063.886,-14.160,48.340,63.965,85.938,0.000
1679759063.890,-20.508,8.301,27.832,11.719,0.000
1679759063.894,-34.668,-65.918,-80.078,-124.512,0.000
1679759063.898,-63.477,-107.422,-122.070,-167.969,0.000
1679759063.902,-44.922,-60.547,-40.039,-61.523,0.000
1679759063.906,-8.301,28.809,59.082,67.383,0.000
1679759063.910,-3.418,35.645,52.246,50.293,0.000
1679759063.914,-52.734,-51.758,-69.336,-113.281,0.000
1679759063.918,5.371,-39.062,-67.871,-118.164,0.000
1679759063.921,269.531,255.859,234.863,234.863,0.000
1679759063.925,415.527,489.746,477.051,497.070,0.000
1679759063.929,455.566,536.133,515.137,513.672,0.000
1679759063.933,479.492,483.887,456.543,429.688,0.000
1679759063.937,476.074,420.898,397.949,366.211,0.000
1679759063.941,508.301,470.215,451.660,461.914,0.000
1679759063.945,534.668,553.711,556.152,596.191,0.000
1679759063.949,516.113,556.641,565.918,585.449,0.000
1679759063.953,488.281,483.398,477.539,440.918,0.000
1679759063.957,485.352,408.691,394.531,348.633,0.000
1679759063.961,484.863,421.875,415.527,418.457,0.000
1679759063.964,497.559,495.117,501.953,550.293,0.000
1679759063.968,473.633,522.461,514.160,545.898,0.000
1679759063.972,428.223,446.289,420.898,393.555,0.000
1679759063.976,419.922,364.746,326.172,291.504,0.000
1679759063.980,427.246,371.094,345.215,343.750,0.000
