timestamps,TP9,AF7,AF8,TP10,Right AUX
1680450271.883,-805.664,-5.859,-43.457,-791.504,0.000
1680450271.887,364.746,-14.160,-36.133,109.863,0.000
1680450271.891,-916.504,-27.344,-37.109,-1000.000,0.000
1680450271.894,-1000.000,-23.438,-39.551,-1000.000,0.000
1680450271.898,-583.008,-11.230,-41.992,-365.234,0.000
1680450271.902,951.172,0.488,-40.527,-872.070,0.000
1680450271.906,729.004,-5.371,-38.086,267.578,0.000
1680450271.910,-738.770,-18.555,-38.086,-1000.000,0.000
1680450271.914,-1000.000,-16.602,-33.691,-1000.000,0.000
1680450271.918,-185.059,-13.672,-29.785,-206.055,0.000
1680450271.922,-992.188,-11.230,-32.227,-854.492,0.000
1680450271.926,-992.188,-15.625,-32.715,544.434,0.000
1680450271.930,-167.480,-25.391,-30.762,-802.734,0.000
1680450271.934,-1000.000,-32.227,-23.926,-1000.000,0.000
1680450271.937,-219.238,-22.461,-23.926,-205.078,0.000
1680450271.941,-998.535,-12.207,-35.156,-877.441,0.000
1680450271.945,-975.586,-17.578,-34.180,615.723,0.000
1680450271.949,-100.098,-24.414,-27.344,-720.215,0.000
1680450271.953,-1000.000,-26.855,-27.832,-1000.000,0.000
1680450271.957,-609.863,-24.414,-30.762,-334.473,0.000
1680450271.961,787.598,-18.066,-30.273,953.125,0.000
1680450271.965,-966.309,-16.113,-30.273,981.934,0.000
1680450271.969,906.738,-17.090,-28.320,926.270,0.000
1680450271.973,998.047,-24.414,-33.691,989.258,0.000
1680450271.976,897.461,-19.531,-32.715,895.996,0.000
1680450271.980,-932.129,-11.719,-20.020,-900.391,0.000
1680450271.984,642.578,-16.602,-32.227,404.785,0.000
1680450271.988,-806.152,-30.273,-50.293,-977.539,0.000
1680450271.992,-1000.000,-24.414,-37.109,-1000.000,0.000
1680450271.996,-938.965,-6.836,-32.715,-955.566,0.000
1680450272.000,-1000.000,-16.602,-45.410,-1000.000,0.000
1680450272.004,-1000.000,-22.949,-44.434,-1000.000,0.000
1680450272.008,-928.223,-21.973,-41.992,-935.059,0.000
1680450272.012,-1000.000,-24.902,-35.645,-1000.000,0.000
1680450272.016,-395.508,-17.578,-32.227,-259.766,0.000
1680450272.019,906.250,-15.137,-31.738,952.637,0.000
1680450272.023,-952.148,-17.578,-30.762,-910.156,0.000
1680450272.027,732.910,-16.602,-30.762,326.172,0.000
1680450272.031,-562.012,-26.855,-29.297,-979.004,0.000
1680450272.035,-1000.000,-27.832,-32.227,-1000.000,0.000
1680450272.039,-189.941,-19.043,-24.414,68.848,0.000
1680450272.043,-922.852,-20.508,-21.973,-800.781,0.000
