66,43,2572,7040,10008,7399,6929,2825,51,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,40,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,40,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,32,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,37,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,37,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,59,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,59,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,87,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,84,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,84,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,55,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,55,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,18,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,51,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,51,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,42,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,42,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,75,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,75,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,75,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,89,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,89,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,68,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,68,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,52,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,43,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,43,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,98,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,98,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,103,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,86,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,86,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,-6,12827,2808,1
66,43,2572,7040,10008,7399,6929,2825,-6,12827,2808,1
69,57,5817,14802,9528,4074,7848,3057,-17,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,55,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,55,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,83,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,83,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-13,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-13,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-13,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-26,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-26,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,54,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,54,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,19,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,19,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,19,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,101,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,101,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,71,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,71,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,71,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,141,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,141,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,70,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,70,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,25,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,25,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,25,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,49,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,49,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,20,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,20,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,89,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,89,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,89,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,11,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,11,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,61,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,88,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,88,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,40,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,40,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,450,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,450,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,450,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,332,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,332,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-37,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-37,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-278,2495,15093,1
69,57,5817,14802,9528,4074,7848,3057,-278,2495,15093,1
