29.23076923076923,30
69.23076923076923,27
0.0,35
0.0,54
46.15384615384615,78
100.0,100
100.0,100
100.0,93
100.0,100
100.0,97
100.0,100
100.0,100
100.0,100
100.0,100
100.0,96
100.0,100
100.0,88
100.0,96
100.0,94
100.0,84
100.0,77
100.0,77
100.0,69
100.0,91
100.0,69
100.0,69
100.0,81
100.0,87
100.0,100
100.0,100
100.0,100
100.0,88
100.0,61
30.76923076923077,48
60.0,57
84.84848484848484,56
86.15384615384616,66
100.0,80
100.0,61
92.3076923076923,57
22.727272727272727,29
0.0,47
0.0,54
13.846153846153847,66
83.07692307692308,78
44.61538461538461,60
73.84615384615384,43
0.0,35
0.0,34
0.0,43
41.53846153846154,60
56.06060606060606,53
3.076923076923077,48
63.07692307692308,43
6.153846153846154,21
63.07692307692308,14
100.0,27
100.0,37
26.153846153846153,43
66.15384615384616,60
15.384615384615385,44
0.0,38
0.0,54
96.92307692307692,57
100.0,40
100.0,23
92.3076923076923,26
0.0,54
18.46153846153846,66
100.0,81
75.38461538461539,70
30.76923076923077,60
100.0,63
100.0,60
100.0,63
100.0,63
50.76923076923077,37
4.615384615384615,38
0.0,43
3.076923076923077,38
0.0,54
0.0,41
0.0,34
0.0,40
0.0,44
75.38461538461539,56
100.0,56
100.0,64
100.0,57
100.0,64
93.84615384615384,54
32.30769230769231,30
18.46153846153846,40
100.0,30
100.0,38
100.0,74
100.0,48
78.78787878787878,53
41.53846153846154,40
0.0,29
33.84615384615385,57
100.0,61
100.0,64
100.0,66
100.0,61
100.0,63
100.0,60
100.0,51
16.923076923076923,38
0.0,37
92.3076923076923,56
1.5384615384615385,51
0.0,41
23.076923076923077,11
0.0,17
0.0,27
