35,51,148710,19054,8363,2144,3674,2103,22,40637,39218
35,51,148710,19054,8363,2144,3674,2103,32,40637,39218
35,51,148710,19054,8363,2144,3674,2103,77,40637,39218
35,51,148710,19054,8363,2144,3674,2103,77,40637,39218
35,51,148710,19054,8363,2144,3674,2103,77,40637,39218
35,51,148710,19054,8363,2144,3674,2103,52,40637,39218
35,51,148710,19054,8363,2144,3674,2103,65,40637,39218
35,51,148710,19054,8363,2144,3674,2103,65,40637,39218
35,51,148710,19054,8363,2144,3674,2103,65,40637,39218
35,51,148710,19054,8363,2144,3674,2103,59,40637,39218
35,51,148710,19054,8363,2144,3674,2103,59,40637,39218
35,51,148710,19054,8363,2144,3674,2103,59,40637,39218
35,51,148710,19054,8363,2144,3674,2103,59,40637,39218
35,51,148710,19054,8363,2144,3674,2103,102,40637,39218
35,51,148710,19054,8363,2144,3674,2103,102,40637,39218
35,51,148710,19054,8363,2144,3674,2103,102,40637,39218
35,51,148710,19054,8363,2144,3674,2103,13,40637,39218
35,51,148710,19054,8363,2144,3674,2103,13,40637,39218
35,51,148710,19054,8363,2144,3674,2103,13,40637,39218
35,51,148710,19054,8363,2144,3674,2103,13,40637,39218
35,51,148710,19054,8363,2144,3674,2103,16,40637,39218
35,51,148710,19054,8363,2144,3674,2103,16,40637,39218
35,51,148710,19054,8363,2144,3674,2103,16,40637,39218
35,51,148710,19054,8363,2144,3674,2103,50,40637,39218
35,51,148710,19054,8363,2144,3674,2103,33,40637,39218
35,51,148710,19054,8363,2144,3674,2103,33,40637,39218
35,51,148710,19054,8363,2144,3674,2103,33,40637,39218
35,51,148710,19054,8363,2144,3674,2103,-21,40637,39218
35,51,148710,19054,8363,2144,3674,2103,-81,40637,39218
35,51,148710,19054,8363,2144,3674,2103,-81,40637,39218
35,51,148710,19054,8363,2144,3674,2103,-81,40637,39218
35,51,148710,19054,8363,2144,3674,2103,10,40637,39218
35,51,148710,19054,8363,2144,3674,2103,22,40637,39218
35,51,148710,19054,8363,2144,3674,2103,22,40637,39218
35,51,148710,19054,8363,2144,3674,2103,22,40637,39218
35,51,148710,19054,8363,2144,3674,2103,73,40637,39218
35,51,148710,19054,8363,2144,3674,2103,73,40637,39218
35,51,148710,19054,8363,2144,3674,2103,73,40637,39218
35,51,148710,19054,8363,2144,3674,2103,73,40637,39218
35,51,148710,19054,8363,2144,3674,2103,13,40637,39218
35,51,148710,19054,8363,2144,3674,2103,13,40637,39218
35,51,148710,19054,8363,2144,3674,2103,13,40637,39218
35,51,148710,19054,8363,2144,3674,2103,17,40637,39218
35,51,148710,19054,8363,2144,3674,2103,74,40637,39218
35,51,148710,19054,8363,2144,3674,2103,74,40637,39218
35,51,148710,19054,8363,2144,3674,2103,74,40637,39218
35,51,148710,19054,8363,2144,3674,2103,51,40637,39218
35,51,148710,19054,8363,2144,3674,2103,34,40637,39218
35,51,148710,19054,8363,2144,3674,2103,34,40637,39218
35,51,148710,19054,8363,2144,3674,2103,34,40637,39218
35,51,148710,19054,8363,2144,3674,2103,20,40637,39218
35,51,148710,19054,8363,2144,3674,2103,70,40637,39218
35,51,148710,19054,8363,2144,3674,2103,70,40637,39218
