26.153846153846153,34
72.3076923076923,20
13.846153846153847,4
4.615384615384615,1
16.923076923076923,1
47.69230769230769,1
49.23076923076923,1
53.84615384615385,8
43.07692307692308,3
61.53846153846154,17
100.0,14
100.0,3
24.615384615384617,27
1.5151515151515151,20
0.0,24
0.0,30
93.84615384615384,23
100.0,26
96.92307692307692,3
0.0,1
0.0,11
0.0,17
0.0,26
0.0,43
4.615384615384615,24
0.0,17
0.0,26
0.0,13
0.0,23
0.0,30
0.0,26
0.0,26
0.0,30
0.0,17
0.0,13
0.0,3
0.0,1
0.0,7
0.0,11
0.0,13
0.0,1
0.0,7
0.0,35
13.846153846153847,40
90.76923076923077,54
19.696969696969695,67
74.24242424242425,40
0.0,29
32.30769230769231,20
63.07692307692308,7
0.0,13
0.0,8
0.0,29
0.0,29
0.0,29
0.0,44
0.0,30
0.0,30
0.0,27
0.0,35
0.0,29
0.0,29
0.0,24
0.0,7
0.0,1
0.0,13
0.0,8
0.0,16
0.0,11
0.0,8
0.0,21
0.0,34
0.0,51
0.0,48
33.84615384615385,56
47.69230769230769,48
0.0,47
0.0,44
1.5151515151515151,23
0.0,41
0.0,21
0.0,10
0.0,17
0.0,1
0.0,1
0.0,21
0.0,8
0.0,26
0.0,24
0.0,29
0.0,24
0.0,23
0.0,24
0.0,35
0.0,35
0.0,38
0.0,30
0.0,29
0.0,35
0.0,20
0.0,14
0.0,21
7.6923076923076925,27
1.5384615384615385,41
0.0,53
16.923076923076923,54
72.72727272727273,48
19.696969696969695,44
3.076923076923077,48
1.5384615384615385,38
1.5384615384615385,47
0.0,43
0.0,27
0.0,17
3.076923076923077,20
0.0,41
