timestamps,TP9,AF7,AF8,TP10,Right AUX
1680448956.939,-9.277,-33.691,-29.297,-22.949,0.000
1680448956.942,-11.230,-28.809,-26.367,-29.297,0.000
1680448956.946,-14.160,-18.066,-24.414,-31.738,0.000
1680448956.950,12.695,-19.043,-27.832,-35.156,0.000
1680448956.954,-20.508,-17.090,-21.973,-45.898,0.000
1680448956.958,-76.660,-20.508,-13.184,-30.273,0.000
1680448956.962,-66.895,-26.855,-30.273,-25.391,0.000
1680448956.966,-47.852,-21.973,-37.598,-45.410,0.000
1680448956.970,-51.270,-27.344,-37.598,-51.758,0.000
1680448956.974,-34.180,-33.691,-39.062,-44.922,0.000
1680448956.978,1.465,-23.926,-34.668,-19.531,0.000
1680448956.982,27.344,-18.555,-36.133,-10.742,0.000
1680448956.985,3.906,-21.484,-43.945,-20.020,0.000
1680448956.989,-51.758,-31.250,-44.922,-20.996,0.000
1680448956.993,-31.250,-41.992,-38.086,-49.316,0.000
1680448956.997,1.465,-38.086,-31.738,-61.035,0.000
1680448957.001,-37.109,-31.738,-25.391,-27.344,0.000
1680448957.005,-62.500,-36.133,-26.367,-27.832,0.000
1680448957.009,-18.066,-42.480,-28.809,-28.809,0.000
1680448957.013,-39.062,-41.992,-28.320,-20.996,0.000
1680448957.017,-57.617,-42.969,-15.137,-35.156,0.000
1680448957.021,-20.508,-41.016,-10.742,-39.062,0.000
1680448957.025,-14.160,-39.062,-21.973,-17.090,0.000
1680448957.028,-24.414,-40.527,-26.367,-16.113,0.000
1680448957.032,-36.621,-41.992,-25.879,-28.320,0.000
1680448957.036,-20.508,-41.504,-23.438,-32.227,0.000
1680448957.040,13.184,-34.668,-21.484,-34.180,0.000
1680448957.044,0.977,-29.297,-16.602,-19.531,0.000
1680448957.048,-38.574,-33.691,-19.043,-21.484,0.000
1680448957.052,-26.855,-39.062,-26.855,-42.969,0.000
1680448957.056,-5.371,-37.109,-29.297,-35.156,0.000
1680448957.060,-8.301,-33.203,-13.672,-21.973,0.000
1680448957.064,-16.602,-33.203,-4.395,-23.926,0.000
1680448957.067,-28.809,-31.738,-22.461,-34.180,0.000
1680448957.071,-33.203,-29.297,-26.367,-39.062,0.000
1680448957.075,-12.695,-27.832,-25.879,-24.414,0.000
1680448957.079,8.301,-23.926,-24.414,-21.973,0.000
1680448957.083,15.625,-20.508,-25.879,-27.344,0.000
1680448957.087,-5.371,-29.297,-32.715,-23.926,0.000
1680448957.091,-25.879,-32.715,-34.180,-31.250,0.000
1680448957.095,-30.762,-26.367,-33.203,-28.809,0.000
1680448957.099,-39.062,-31.738,-30.273,-10.254,0.000
1680448957.103,-40.039,-35.645,-31.250,0.977,0.000
1680448957.107,-6.836,-41.016,-24.414,-10.742,0.000
1680448957.110,0.977,-46.387,-28.809,-26.367,0.000
1680448957.114,-26.367,-39.551,-37.598,-31.738,0.000
1680448957.118,-3.906,-33.203,-33.203,-26.855,0.000
1680448957.122,-10.254,-34.180,-34.668,-30.273,0.000
1680448957.126,-26.367,-37.109,-39.062,-39.551,0.000
1680448957.130,-20.020,-37.109,-38.574,-41.504,0.000
1680448957.134,-37.598,-33.691,-32.715,-36.133,0.000
1680448957.138,-29.297,-33.691,-24.414,-24.414,0.000
1680448957.142,0.000,-29.785,-19.531,-16.113,0.000
1680448957.146,-27.832,-36.133,-32.227,-26.855,0.000
1680448957.150,-65.430,-40.039,-28.320,-42.480,0.000
1680448957.153,-21.973,-34.180,-14.648,-46.387,0.000
1680448957.157,6.836,-29.297,-29.785,-32.715,0.000
1680448957.161,-20.508,-23.438,-36.621,-11.719,0.000
1680448957.165,-21.973,-23.926,-36.621,-14.160,0.000
1680448957.169,-8.789,-25.391,-35.645,-27.344,0.000
1680448957.173,-6.836,-24.414,-35.645,-15.137,0.000
1680448957.177,10.742,-20.996,-38.086,-5.859,0.000
1680448957.181,12.695,-19.043,-35.156,-3.906,0.000
1680448957.185,-28.809,-22.461,-34.180,-11.230,0.000
1680448957.189,-41.504,-22.461,-39.062,-5.859,0.000
1680448957.192,-12.207,-21.484,-38.086,-2.441,0.000
1680448957.196,10.742,-21.973,-19.531,-21.973,0.000
1680448957.200,4.395,-23.926,-20.508,-11.719,0.000
1680448957.204,-8.301,-23.926,-36.621,-26.367,0.000
1680448957.208,-31.738,-20.020,-41.504,-44.922,0.000
1680448957.212,-57.129,-19.531,-41.992,-44.922,0.000
1680448957.216,-27.832,-24.414,-35.156,-41.504,0.000
1680448957.220,-26.855,-29.297,-30.762,-19.043,0.000
1680448957.224,-34.180,-33.203,-33.203,-17.090,0.000
1680448957.228,-13.184,-27.832,-37.598,-46.875,0.000
1680448957.232,-35.645,-32.715,-39.062,-61.523,0.000
1680448957.235,-27.344,-35.645,-40.039,-38.086,0.000
1680448957.239,-9.766,-36.621,-22.949,-25.879,0.000
1680448957.243,-55.664,-41.016,-13.184,-37.598,0.000
1680448957.247,-66.406,-34.180,-28.809,-28.320,0.000
1680448957.251,-33.203,-37.109,-36.621,-18.555,0.000
1680448957.255,-26.367,-38.086,-36.133,-23.438,0.000
1680448957.259,-31.250,-32.227,-30.273,-16.602,0.000
