timestamps,TP9,AF7,AF8,TP10,Right AUX
1680451119.608,-43.457,-22.949,-50.293,-68.359,0.000
1680451119.612,-33.203,-27.344,-62.500,-51.270,0.000
1680451119.616,-29.785,-31.250,-23.926,-29.785,0.000
1680451119.619,-43.457,-38.574,-6.348,-35.156,0.000
1680451119.623,-44.922,-34.668,-12.695,-41.992,0.000
1680451119.627,-35.156,-25.391,-24.902,-62.012,0.000
1680451119.631,-33.203,-25.391,-30.762,-61.035,0.000
1680451119.635,-24.902,-27.832,-24.902,-34.668,0.000
1680451119.639,-20.020,-27.832,-26.367,-6.836,0.000
1680451119.643,-24.414,-29.785,-28.809,-5.859,0.000
1680451119.647,-27.832,-29.297,-23.438,-30.273,0.000
1680451119.651,-29.785,-26.367,-21.484,-45.410,0.000
1680451119.655,-29.785,-29.297,-30.273,-31.738,0.000
1680451119.659,-25.391,-28.320,-28.809,1.953,0.000
1680451119.662,-28.320,-33.691,-23.438,-14.648,0.000
1680451119.666,-43.945,-40.039,-42.480,-44.434,0.000
1680451119.670,-34.180,-34.180,-43.457,-34.180,0.000
1680451119.674,-25.879,-34.180,-37.109,-22.949,0.000
1680451119.678,-27.832,-38.086,-34.180,-15.625,0.000
1680451119.682,-31.250,-33.691,-22.461,-20.020,0.000
1680451119.686,-39.551,-31.738,-31.250,-36.621,0.000
1680451119.690,-43.457,-32.227,-28.320,-37.109,0.000
1680451119.694,-36.621,-29.785,-28.320,-36.621,0.000
1680451119.698,-38.574,-33.691,-33.203,-44.434,0.000
1680451119.702,-38.086,-29.785,-22.949,-40.527,0.000
1680451119.705,-39.551,-30.273,-26.855,-43.945,0.000
1680451119.709,-42.480,-41.504,-30.273,-59.570,0.000
1680451119.713,-28.809,-38.574,-23.926,-34.668,0.000
1680451119.717,-27.832,-33.203,-40.039,-12.207,0.000
1680451119.721,-37.109,-42.969,-49.805,-28.809,0.000
1680451119.725,-43.457,-38.574,-39.062,-36.621,0.000
1680451119.729,-41.016,-23.438,-24.414,-40.039,0.000
1680451119.733,-42.969,-20.020,-10.742,-40.039,0.000
1680451119.737,-45.898,-21.973,-15.137,-30.762,0.000
1680451119.741,-40.039,-30.762,-33.691,-25.391,0.000
