1683635102.404,-16.602,-21.973,31.250,7.324
1683635102.408,-72.266,-41.992,-131.348,-70.312
1683635102.412,-108.887,-49.805,-166.504,-118.164
1683635102.416,-83.008,-38.574,-26.855,-84.473
1683635102.420,-37.109,-20.508,100.098,-31.738
1683635102.424,-21.484,-12.695,51.270,-19.043
1683635102.428,-41.016,-20.020,-98.633,-52.734
1683635102.431,-78.613,-41.992,-162.598,-88.379
1683635102.435,-59.082,-26.367,-43.457,-64.941
1683635102.439,-2.441,-4.883,101.074,-9.766
1683635102.443,4.395,-10.254,70.312,7.324
1683635102.447,-29.297,-30.762,-91.309,-38.086
1683635102.449,-57.129,-36.133,-158.203,-69.824
1683635102.453,-53.223,-26.367,-57.129,-47.852
1683635102.457,-12.207,-4.395,82.031,-27.832
1683635102.461,-4.395,-3.418,84.961,-8.301
1683635102.465,-58.594,-32.227,-64.453,-31.250
1683635102.469,-85.938,-37.598,-157.227,-62.500
1683635102.473,-64.453,-29.297,-75.195,-58.594
1683635102.476,-26.367,-22.461,66.895,-16.113
1683635102.480,-5.859,-21.484,83.984,8.789
1683635102.484,-23.438,-28.809,-58.594,-24.902
1683635102.488,-59.570,-45.410,-166.992,-57.617
1683635102.492,-75.195,-39.551,-88.867,-52.734
1683635102.495,-46.387,-25.391,64.453,-7.812
1683635102.499,-1.953,-30.762,95.703,19.043
1683635102.503,-27.344,-33.203,-26.855,1.465
1683635102.507,-77.148,-40.527,-152.344,-48.828
1683635102.511,-75.195,-42.480,-121.582,-71.777
1683635102.515,-38.086,-22.461,40.039,-29.785
1683635102.519,-1.465,-12.695,119.141,6.836
1683635102.522,-7.812,-27.344,-10.742,-10.742
1683635102.526,-57.617,-42.480,-164.062,-55.664
1683635102.530,-71.289,-45.410,-135.254,-55.176
1683635102.534,-33.691,-25.879,18.066,-15.625
1683635102.538,-8.301,-14.160,101.074,21.484
1683635102.539,-29.785,-21.973,2.930,7.812
1683635102.543,-77.637,-34.668,-150.391,-63.477
1683635102.547,-88.379,-37.598,-160.156,-77.148
1683635102.551,-65.430,-20.508,-10.742,-26.855
1683635102.555,-32.227,-6.348,98.633,6.348
1683635102.559,-24.414,-7.812,28.809,-10.254
1683635102.563,-83.496,-39.551,-130.859,-54.688
1683635102.566,-116.211,-52.246,-163.574,-73.242
1683635102.570,-92.773,-29.785,-16.113,-43.945
1683635102.574,-46.387,-20.020,108.398,0.977
1683635102.578,-41.016,-22.949,57.129,7.324
1683635102.582,-81.543,-35.645,-90.332,-35.645
1683635102.584,-113.281,-38.574,-142.578,-68.359
1683635102.588,-116.699,-34.180,-29.785,-49.316
1683635102.592,-71.777,-22.461,104.980,-8.301
1683635102.596,-49.805,-21.484,68.359,0.977
1683635102.600,-72.754,-36.133,-84.473,-30.762
1683635102.604,-106.934,-30.762,-146.484,-76.172
1683635102.608,-95.703,-22.461,-37.598,-56.641
1683635102.611,-49.805,-30.273,88.379,-7.812
1683635102.615,-48.340,-27.344,65.918,-9.766
1683635102.619,-61.035,-28.320,-76.172,-35.645
1683635102.623,-78.125,-38.086,-166.504,-61.035
1683635102.627,-82.520,-40.527,-80.078,-55.664
1683635102.644,-48.828,-22.949,82.520,-8.789
1683635102.648,-7.812,-20.020,97.168,16.113
1683635102.652,-41.504,-37.598,-51.758,-17.578
1683635102.656,-76.172,-46.875,-164.551,-63.965
1683635102.660,-75.684,-35.156,-94.727,-67.383
1683635102.664,-62.500,-10.742,70.801,-23.438
1683635102.668,-26.367,-13.184,101.562,2.441
1683635102.671,-47.852,-37.109,-50.293,-22.949
