1683636022.883,137.695,-37.598,-35.156,28.809
1683636022.887,-109.863,-41.992,-49.316,-80.078
1683636022.891,-276.855,-41.992,-45.898,-133.789
1683636022.895,-138.672,-38.086,-30.273,-63.965
1683636022.899,122.559,-37.109,-26.855,30.762
1683636022.903,155.762,-39.062,-39.551,26.855
1683636022.907,-63.965,-41.992,-50.293,-62.012
1683636022.910,-245.117,-41.992,-50.781,-123.047
1683636022.914,-160.156,-43.457,-40.527,-79.590
1683636022.918,103.516,-32.715,-29.785,27.344
1683636022.922,180.176,-27.832,-40.039,42.480
1683636022.926,-34.668,-39.062,-47.852,-48.828
1683636022.928,-240.234,-39.062,-39.551,-116.211
1683636022.932,-172.852,-33.691,-33.203,-80.078
1683636022.936,88.867,-28.320,-30.762,19.531
1683636022.940,202.637,-25.391,-32.227,55.664
1683636022.944,4.883,-31.250,-42.480,-32.715
1683636022.948,-234.863,-33.203,-44.434,-125.000
1683636022.952,-203.613,-31.250,-34.180,-89.844
1683636022.955,49.805,-28.809,-25.391,14.648
1683636022.959,200.684,-29.297,-26.855,55.664
1683636022.963,39.551,-36.621,-38.574,-19.531
1683636022.967,-217.773,-40.527,-45.898,-116.699
1683636022.971,-238.770,-42.480,-39.551,-112.793
1683636022.973,17.090,-34.668,-21.484,-1.465
1683636022.977,211.914,-27.344,-21.973,64.453
1683636022.981,79.590,-33.691,-40.039,-3.418
1683636022.985,-192.383,-41.016,-45.410,-107.422
1683636022.989,-245.605,-37.598,-37.598,-115.723
1683636022.993,-13.672,-28.320,-22.949,-16.113
1683636022.997,195.801,-18.066,-20.508,65.430
1683636023.000,100.586,-27.832,-34.180,14.160
1683636023.004,-165.527,-35.156,-38.086,-93.750
1683636023.008,-247.559,-30.273,-29.785,-109.863
1683636023.012,-38.086,-27.344,-20.020,-14.648
1683636023.016,188.965,-23.926,-21.484,70.312
1683636023.018,135.254,-29.785,-33.203,29.785
1683636023.022,-124.512,-37.109,-40.527,-81.055
1683636023.026,-258.301,-37.598,-34.180,-128.906
1683636023.030,-81.055,-30.762,-18.066,-51.270
1683636023.034,168.945,-27.344,-20.020,48.340
1683636023.038,156.250,-29.297,-35.645,34.180
1683636023.042,-97.168,-34.668,-38.086,-70.312
1683636023.045,-258.789,-38.086,-26.367,-126.953
1683636023.049,-113.281,-31.738,-22.949,-60.547
1683636023.053,147.461,-25.879,-24.902,41.504
1683636023.057,178.223,-25.391,-31.738,45.410
1683636023.061,-65.430,-34.668,-46.387,-60.547
1683636023.063,-255.371,-39.551,-45.898,-127.930
1683636023.067,-136.230,-32.715,-26.855,-65.918
1683636023.071,137.207,-23.926,-17.578,45.898
1683636023.075,205.078,-20.996,-30.762,60.059
1683636023.079,-20.020,-28.809,-43.945,-39.062
1683636023.083,-239.746,-33.691,-38.086,-119.141
1683636023.087,-174.805,-32.715,-24.902,-77.637
1683636023.090,76.660,-27.832,-19.043,22.949
1683636023.094,183.105,-19.531,-20.996,57.617
1683636023.098,-0.488,-27.344,-32.227,-21.484
1683636023.102,-240.234,-39.551,-38.086,-118.652
1683636023.106,-209.473,-37.598,-33.691,-92.285
1683636023.109,55.176,-26.855,-24.902,19.531
1683636023.113,203.125,-24.414,-23.438,60.547
1683636023.117,38.086,-33.203,-32.227,-24.414
1683636023.121,-216.797,-39.062,-38.086,-114.746
1683636023.125,-212.402,-38.574,-21.973,-87.402
1683636023.129,45.898,-35.645,-2.441,20.508
1683636023.133,200.684,-27.344,-19.043,59.082
1683636023.136,53.711,-27.344,-45.410,-21.973
1683636023.140,-194.824,-30.762,-45.410,-113.770
1683636023.144,-232.910,-27.344,-38.086,-115.234
1683636023.148,-11.719,-18.066,-37.109,-24.414
1683636023.152,187.012,-12.695,-44.434,47.363
1683636023.168,101.074,-14.160,-55.664,6.836
1683636023.172,-158.203,-18.555,-55.664,-93.750
1683636023.176,-233.887,-20.508,-43.945,-112.793
1683636023.180,-28.809,-17.090,-38.574,-20.996
1683636023.184,188.965,-16.602,-42.480,65.430
1683636023.188,134.766,-17.090,-48.828,31.738
1683636023.192,-128.418,-22.949,-55.664,-76.660
1683636023.195,-243.652,-29.785,-46.875,-109.375
1683636023.199,-58.594,-29.297,-33.203,-28.320
1683636023.203,176.270,-26.855,-32.227,59.082
1683636023.207,155.762,-27.344,-47.852,37.598
1683636023.211,-97.656,-29.785,-58.105,-63.477
1683636023.213,-251.953,-31.738,-45.898,-110.352
1683636023.217,-103.516,-29.785,-34.668,-41.992
