timestamps,TP9,AF7,AF8,TP10
1683643924.603,-47.852,-43.945,-47.852,-52.734
1683643924.607,-43.945,-43.457,-50.781,-53.223
1683643924.611,-43.945,-48.828,-42.480,-44.922
1683643924.615,-43.457,-35.645,-41.504,-37.598
1683643924.632,-44.434,-26.855,-40.527,-39.062
1683643924.636,-41.504,-28.320,-30.273,-33.691
1683643924.640,-42.480,-23.926,-42.480,-32.715
1683643924.644,-44.434,-33.203,-54.688,-38.574
1683643924.648,-29.297,-40.527,-32.715,-30.762
1683643924.652,-32.715,-20.508,-25.391,-34.668
1683643924.656,-49.316,-17.090,-45.410,-47.363
1683643924.659,-48.828,-33.691,-48.828,-51.758
1683643924.663,-41.504,-46.387,-38.574,-50.781
1683643924.667,-38.574,-50.781,-33.691,-45.410
1683643924.671,-39.551,-39.551,-42.969,-40.039
1683643924.675,-33.691,-8.789,-44.434,-35.156
1683643924.677,-40.039,-36.133,-44.434,-46.875
1683643924.681,-46.387,-51.270,-38.574,-44.434
1683643924.685,-39.551,-19.531,-42.969,-44.922
1683643924.689,-38.086,-18.066,-41.992,-46.875
1683643924.693,-42.969,-24.414,-34.668,-40.527
1683643924.697,-36.133,-22.949,-40.039,-36.621
1683643924.701,-33.691,-23.438,-46.387,-30.762
1683643924.704,-33.203,-23.438,-27.832,-22.461
1683643924.708,-21.484,-21.484,-4.395,-21.973
1683643924.712,-30.762,-40.527,-20.996,-36.133
1683643924.716,-36.133,-43.945,-38.086,-36.133
1683643924.720,-39.062,-29.785,-44.922,-35.156
1683643924.722,-36.133,-23.438,-37.598,-29.297
1683643924.726,-25.391,-33.691,-24.902,-18.066
1683643924.730,-28.809,-34.668,-13.672,-20.020
1683643924.734,-29.785,-32.715,-8.789,-18.555
1683643924.738,-27.832,-30.762,-27.832,-14.160
1683643924.742,-29.297,-19.043,-33.203,-13.184
1683643924.746,-33.691,-29.297,-33.203,-14.160
1683643924.749,-25.879,-34.180,-14.648,-17.578
1683643924.753,-27.832,-38.086,-13.672,-19.043
1683643924.757,-33.203,-38.086,-25.879,-17.090
1683643924.761,-29.297,-19.531,-19.043,-15.137
1683643924.765,-22.461,-26.855,-25.391,-12.695
1683643924.767,-16.602,-27.832,-16.113,-0.977
1683643924.771,-24.414,-30.273,-17.090,-12.207
1683643924.775,-46.875,-45.898,-37.598,-39.551
1683643924.779,-42.969,-31.250,-37.598,-35.156
1683643924.783,-31.250,-29.297,-26.855,-20.996
1683643924.787,-37.598,-44.434,-23.438,-22.949
1683643924.791,-36.133,-40.527,-24.414,-27.344
1683643924.794,-26.855,-32.715,-33.691,-26.855
1683643924.798,-31.738,-24.902,-17.578,-29.297
1683643924.802,-29.297,-31.250,-11.719,-23.438
1683643924.806,-27.344,-55.664,-42.480,-28.320
1683643924.810,-37.598,-48.340,-47.852,-33.203
1683643924.812,-37.109,-34.668,-42.480,-33.203
1683643924.816,-25.391,-31.250,-29.297,-25.391
1683643924.820,-27.344,-32.227,-17.578,-23.438
1683643924.824,-42.480,-38.086,-26.367,-40.527
1683643924.828,-46.387,-27.344,-30.762,-43.457
1683643924.832,-43.457,-29.785,-49.316,-37.109
1683643924.836,-40.039,-41.504,-55.176,-39.551
1683643924.839,-29.785,-28.809,-38.574,-31.250
1683643924.843,-23.438,-35.156,-35.156,-20.020
1683643924.847,-21.484,-39.062,-30.273,-18.066
1683643924.851,-27.344,-25.391,-38.086,-22.461
1683643924.855,-34.180,-32.715,-39.062,-28.809
1683643924.812,-37.109,-34.668,-42.480,-33.203
1683643924.816,-25.391,-31.250,-29.297,-25.391
1683643924.820,-27.344,-32.227,-17.578,-23.438
1683643924.824,-42.480,-38.086,-26.367,-40.527
1683643924.828,-46.387,-27.344,-30.762,-43.457
1683643924.832,-43.457,-29.785,-49.316,-37.109
1683643924.836,-40.039,-41.504,-55.176,-39.551
1683643924.839,-29.785,-28.809,-38.574,-31.250
1683643924.843,-23.438,-35.156,-35.156,-20.020
1683643924.847,-21.484,-39.062,-30.273,-18.066
1683643924.851,-27.344,-25.391,-38.086,-22.461
1683643924.855,-34.180,-32.715,-39.062,-28.809
