1683640424.787,-201.660,-36.621,-27.832,-55.664
1683640424.791,-59.570,-25.879,-20.020,-31.250
1683640424.795,110.352,-17.090,-22.461,-2.930
1683640424.799,83.008,-17.578,-35.156,-6.348
1683640424.803,-108.887,-25.879,-35.645,-45.410
1683640424.807,-187.988,-29.297,-20.996,-63.965
1683640424.811,-62.500,-23.438,-11.230,-35.645
1683640424.814,98.633,-16.602,-20.508,-4.883
1683640424.818,92.285,-19.531,-27.344,-9.277
1683640424.822,-82.031,-31.738,-32.227,-41.504
1683640424.826,-196.777,-32.715,-27.832,-63.965
1683640424.830,-99.121,-28.809,-7.812,-42.969
1683640424.832,74.707,-31.738,-6.348,-8.789
1683640424.836,100.098,-30.762,-22.949,-12.207
1683640424.840,-55.664,-30.762,-39.551,-32.715
1683640424.844,-188.477,-32.227,-41.016,-50.293
1683640424.848,-117.188,-27.832,-23.438,-47.852
1683640424.852,76.172,-18.555,-4.395,-8.789
1683640424.856,122.070,-20.508,-15.625,-3.418
1683640424.859,-46.387,-26.367,-40.527,-41.504
1683640424.863,-179.199,-30.273,-30.762,-65.918
1683640424.867,-115.234,-37.109,-18.555,-53.711
1683640424.871,62.012,-34.668,-21.484,-20.996
1683640424.875,138.184,-27.344,-26.855,-1.465
1683640424.877,3.418,-31.250,-49.805,-27.344
1683640424.881,-157.715,-34.668,-51.270,-51.758
1683640424.885,-139.648,-34.180,-28.809,-42.480
1683640424.889,35.645,-35.156,-15.137,-18.555
1683640424.893,140.625,-31.250,-13.672,4.395
1683640424.897,21.484,-23.926,-34.668,-19.043
1683640424.901,-142.578,-26.367,-42.969,-54.199
1683640424.904,-145.020,-27.832,-24.902,-48.340
1683640424.908,20.020,-23.926,-15.137,-19.531
1683640424.912,146.484,-19.531,-20.508,6.348
1683640424.916,33.203,-21.973,-40.039,-11.719
1683640424.920,-151.855,-32.227,-48.340,-50.293
1683640424.922,-159.180,-30.762,-35.156,-48.828
1683640424.926,6.348,-25.879,-13.672,-14.160
1683640424.930,139.648,-30.273,-9.766,6.836
1683640424.934,72.754,-28.809,-29.785,-12.695
1683640424.938,-108.398,-28.320,-32.715,-49.805
1683640424.942,-161.621,-31.250,-25.391,-56.641
1683640424.946,-25.879,-27.832,-19.043,-31.738
1683640424.949,125.488,-25.879,-27.832,-3.418
1683640424.953,90.332,-30.762,-44.922,-0.488
1683640424.957,-91.797,-26.855,-45.410,-40.527
1683640424.961,-184.082,-26.855,-40.527,-68.848
1683640424.965,-59.570,-24.414,-18.066,-38.086
1683640424.967,115.723,-9.766,-4.395,6.836
1683640424.971,95.703,-16.113,-23.438,-0.977
1683640424.975,-91.309,-30.762,-32.715,-44.434
1683640424.979,-203.125,-39.551,-29.785,-63.477
1683640424.983,-100.586,-36.621,-32.227,-49.316
1683640424.987,82.031,-23.438,-25.391,-14.160
1683640424.991,99.609,-25.879,-32.227,-5.371
1683640424.994,-67.871,-37.109,-39.551,-32.227
1683640424.998,-185.059,-37.109,-41.504,-63.477
1683640425.002,-100.098,-27.832,-32.227,-45.898
1683640425.006,79.102,-19.531,-20.020,3.906
1683640425.010,127.441,-14.648,-23.926,17.090
1683640425.012,-32.227,-17.090,-42.480,-13.672
1683640425.016,-188.965,-23.926,-37.598,-55.176
1683640425.020,-125.488,-27.344,-13.184,-41.992
1683640425.024,62.988,-26.367,-8.789,0.000
1683640425.028,124.023,-25.879,-24.902,-2.441
1683640425.032,-16.602,-25.879,-38.086,-35.645
1683640425.036,-176.270,-34.668,-41.016,-66.406
1683640425.039,-154.297,-45.410,-36.621,-71.289
1683640425.043,19.043,-39.551,-26.367,-27.832
1683640425.047,114.746,-31.250,-27.832,-8.301
1683640425.051,1.953,-28.809,-45.898,-27.832
1683640425.055,-166.504,-32.715,-50.781,-49.316
1683640425.057,-163.086,-33.691,-32.715,-58.594
1683640425.061,11.230,-29.297,-21.484,-31.738
1683640425.065,122.070,-28.320,-26.855,-15.137
1683640425.069,18.066,-32.715,-35.645,-28.809
1683640425.073,-156.738,-34.180,-39.551,-57.617
1683640425.077,-167.969,-33.691,-31.738,-56.641
1683640425.081,-18.066,-37.109,-26.367,-26.855
1683640425.084,109.863,-33.691,-27.832,-3.418
1683640425.088,41.504,-25.879,-20.996,-12.695
1683640425.092,-152.344,-26.367,-24.902,-56.152
1683640425.096,-203.613,-27.832,-26.855,-61.035
1683640425.100,-44.922,-33.203,-21.484,-30.273
1683640425.102,111.816,-27.832,-21.484,-5.371
1683640425.106,59.570,-20.020,-33.691,-6.348
1683640425.110,-133.789,-26.855,-44.434,-45.898
1683640425.114,-187.988,-31.250,-31.738,-65.430
1683640425.118,-36.133,-29.297,-23.926,-39.551
1683640425.122,109.375,-31.250,-24.414,-7.324
1683640425.126,84.473,-41.504,-34.668,-12.207
1683640425.129,-80.078,-34.180,-41.992,-31.738
1683640425.133,-176.270,-25.879,-36.133,-49.805
1683640425.137,-68.848,-28.320,-23.926,-43.457
1683640425.141,101.074,-22.949,-15.137,-11.719
1683640425.145,109.375,-16.602,-23.926,1.465
1683640425.162,-63.965,-20.996,-43.457,-23.438
1683640425.166,-189.453,-21.973,-40.039,-46.387
1683640425.170,-104.492,-28.320,-25.391,-39.551
1683640425.174,69.336,-27.344,-20.508,-21.484
1683640425.178,109.863,-20.996,-25.391,-6.348
1683640425.182,-36.133,-31.738,-35.645,-27.832
1683640425.186,-188.965,-40.039,-38.574,-62.988
1683640425.189,-118.164,-35.645,-19.043,-49.316
1683640425.193,73.730,-38.574,-3.418,-11.230
1683640425.197,125.977,-43.945,-23.438,-5.859
1683640425.201,-15.625,-34.668,-43.457,-31.738
1683640425.205,-176.270,-35.645,-32.715,-70.312
1683640425.207,-139.648,-41.016,-16.602,-58.594
