timestamps,TP9,AF7,AF8,TP10
1683643773.533,-25.879,-31.738,-29.297,-24.902
1683643773.537,-54.688,-35.156,-31.738,-41.504
1683643773.541,-53.223,-41.504,-37.598,-45.898
1683643773.545,-40.039,-43.457,-33.691,-37.109
1683643773.549,-41.992,-40.527,-26.855,-26.855
1683643773.551,-42.480,-35.645,-29.785,-26.855
1683643773.555,-45.410,-31.250,-33.691,-29.297
1683643773.559,-43.457,-34.180,-29.785,-23.926
1683643773.563,-43.945,-39.062,-27.832,-28.809
1683643773.567,-44.922,-34.180,-24.414,-23.438
1683643773.571,-47.363,-29.785,-27.344,-19.531
1683643773.575,-48.828,-35.156,-32.715,-35.645
1683643773.578,-43.457,-38.086,-31.738,-37.109
1683643773.582,-39.062,-32.227,-28.809,-35.645
1683643773.586,-35.645,-27.344,-29.297,-36.621
1683643773.590,-22.949,-25.391,-27.832,-41.504
1683643773.594,-25.391,-30.762,-33.203,-46.387
1683643773.596,-36.621,-31.738,-34.180,-33.203
1683643773.600,-37.598,-28.809,-28.320,-37.598
1683643773.604,-37.598,-24.414,-20.996,-42.969
1683643773.608,-30.762,-28.320,-22.461,-36.621
1683643773.612,-30.273,-32.715,-30.273,-45.410
1683643773.616,-27.344,-35.156,-31.738,-54.688
1683643773.620,-21.484,-38.086,-26.367,-39.062
1683643773.623,-30.762,-43.945,-23.438,-24.902
1683643773.627,-30.762,-50.781,-26.855,-18.066
1683643773.631,-18.066,-46.387,-36.133,-19.043
1683643773.635,-24.414,-34.668,-36.133,-23.438
1683643773.639,-42.480,-38.086,-29.297,-32.227
1683643773.641,-51.270,-43.945,-27.344,-41.992
1683643773.645,-41.504,-45.410,-26.367,-35.645
1683643773.649,-41.504,-44.922,-27.344,-38.574
1683643773.653,-57.129,-46.387,-30.762,-50.781
1683643773.657,-59.570,-39.062,-24.414,-50.293
1683643773.661,-51.758,-35.156,-22.461,-41.016
1683643773.665,-46.875,-38.574,-32.715,-44.434
1683643773.668,-52.246,-43.945,-38.574,-50.293
1683643773.672,-50.293,-49.316,-36.133,-51.758
1683643773.676,-41.016,-40.527,-25.879,-38.574
1683643773.680,-35.645,-35.645,-23.438,-37.109
1683643773.684,-27.344,-38.574,-31.250,-41.016
1683643773.641,-51.270,-43.945,-27.344,-41.992
1683643773.645,-41.504,-45.410,-26.367,-35.645
1683643773.649,-41.504,-44.922,-27.344,-38.574
1683643773.653,-57.129,-46.387,-30.762,-50.781
1683643773.657,-59.570,-39.062,-24.414,-50.293
1683643773.661,-51.758,-35.156,-22.461,-41.016
1683643773.665,-46.875,-38.574,-32.715,-44.434
1683643773.668,-52.246,-43.945,-38.574,-50.293
1683643773.672,-50.293,-49.316,-36.133,-51.758
1683643773.676,-41.016,-40.527,-25.879,-38.574
1683643773.680,-35.645,-35.645,-23.438,-37.109
1683643773.684,-27.344,-38.574,-31.250,-41.016
1683643773.686,-37.109,-40.039,-31.250,-38.574
1683643773.690,-46.387,-41.016,-29.297,-43.945
1683643773.694,-38.086,-44.922,-27.832,-38.574
1683643773.698,-26.367,-49.805,-24.902,-25.391
1683643773.702,-17.578,-34.668,-23.438,-30.762
1683643773.706,-23.926,-21.484,-26.855,-39.551
1683643773.710,-24.902,-26.367,-33.203,-41.504
1683643773.713,-29.297,-35.156,-34.668,-42.969
1683643773.717,-45.898,-34.180,-29.785,-50.293
1683643773.721,-58.594,-38.086,-27.832,-48.340
1683643773.725,-55.176,-45.898,-30.273,-38.086
1683643773.729,-44.922,-48.828,-32.227,-39.062
1683643773.731,-37.109,-42.480,-29.785,-34.180
1683643773.735,-42.480,-37.598,-23.438,-22.949
1683643773.739,-53.223,-40.527,-20.508,-24.414
1683643773.743,-44.434,-44.434,-31.250,-18.555
1683643773.747,-48.828,-46.875,-35.645,-28.809
1683643773.751,-61.035,-43.945,-32.227,-27.344
1683643773.755,-46.875,-44.434,-32.715,-18.066
1683643773.758,-42.480,-47.363,-35.645,-27.344
1683643773.762,-45.898,-43.945,-39.062,-35.156
1683643773.766,-44.434,-38.086,-39.062,-35.156
1683643773.770,-57.129,-35.645,-39.551,-41.016
1683643773.774,-61.035,-38.086,-37.109,-49.805
1683643773.776,-37.598,-32.227,-27.344,-43.945
1683643773.780,-22.949,-27.344,-26.855,-37.109
1683643773.784,-42.480,-26.367,-35.156,-46.875
1683643773.788,-48.340,-33.691,-36.133,-44.922
1683643773.792,-30.273,-40.039,-22.949,-24.902
1683643773.796,-23.926,-31.738,-15.625,-22.461
1683643773.800,-38.574,-30.273,-27.832,-40.039
1683643773.803,-44.922,-34.668,-36.133,-35.645
1683643773.807,-40.039,-31.250,-33.203,-20.508
1683643773.811,-46.875,-30.273,-28.809,-17.578
1683643773.815,-44.434,-33.203,-26.855,-11.719
1683643773.819,-21.973,-33.691,-30.762,-6.348
1683643773.821,-9.766,-32.715,-30.273,-2.441
1683643773.825,-13.672,-27.344,-30.762,-12.695
1683643773.829,-29.785,-27.832,-32.715,-22.461
1683643773.833,-35.156,-28.809,-34.180,-12.207
1683643773.837,-30.273,-24.414,-31.738,-14.160
1683643773.841,-36.133,-23.438,-33.203,-29.297
1683643773.845,-44.922,-27.344,-40.527,-32.715
1683643773.848,-43.457,-36.621,-32.227,-31.738
1683643773.852,-41.016,-41.016,-21.973,-32.227
1683643773.856,-41.992,-34.668,-24.414,-35.645
1683643773.860,-48.828,-29.297,-32.715,-31.738
1683643773.864,-59.570,-35.645,-37.109,-38.574
1683643773.881,-68.848,-37.598,-32.227,-39.551
1683643773.885,-60.547,-34.180,-29.785,-36.621
1683643773.889,-38.086,-37.598,-24.902,-19.531
1683643773.893,-34.668,-40.039,-26.367,-15.137
1683643773.897,-34.180,-34.668,-38.574,-32.715
1683643773.901,-33.203,-28.320,-44.922,-35.156
1683643773.905,-49.805,-27.832,-39.551,-41.992
1683643773.908,-55.664,-34.180,-35.156,-43.457
1683643773.912,-38.574,-37.598,-35.156,-39.551
1683643773.916,-36.621,-40.039,-38.086,-29.297
1683643773.920,-35.645,-39.062,-41.016,-14.648
1683643773.924,-27.344,-34.180,-38.086,-9.277
1683643773.926,-27.832,-31.250,-35.645,-11.230
1683643773.930,-26.367,-30.273,-37.598,-9.277
1683643773.934,-24.902,-28.809,-45.410,-14.648
1683643773.938,-20.996,-30.273,-54.199,-17.578
1683643773.942,-22.949,-27.832,-42.480,-7.812
1683643773.946,-41.016,-27.832,-30.762,-28.320
1683643773.950,-45.410,-37.109,-37.109,-44.922
1683643773.953,-32.715,-44.922,-35.645,-31.738
1683643773.957,-37.598,-34.180,-32.715,-37.109
1683643773.961,-47.363,-24.414,-39.062,-57.129
1683643773.965,-52.246,-31.738,-35.156,-52.246
1683643773.969,-59.570,-34.668,-34.668,-52.246
1683643773.971,-57.129,-33.691,-38.086,-55.664
1683643773.975,-53.711,-37.598,-42.480,-53.711
1683643773.979,-38.086,-38.086,-37.109,-37.109
1683643773.983,-37.598,-36.133,-30.762,-27.832
1683643773.987,-43.457,-27.832,-33.203,-42.969
1683643773.991,-40.527,-26.855,-39.062,-40.527
1683643773.995,-46.875,-35.156,-45.410,-33.203
1683643773.998,-47.363,-36.621,-38.574,-31.738
1683643774.002,-41.992,-38.086,-34.668,-27.832
1683643774.006,-32.715,-40.527,-36.621,-17.578
1683643774.010,-31.738,-40.039,-37.109,-14.648
1683643774.014,-33.691,-39.062,-35.645,-25.391
1683643774.016,-30.762,-33.691,-32.227,-25.879
1683643774.020,-34.180,-30.762,-33.691,-31.250
1683643774.024,-29.297,-29.785,-34.668,-34.668
1683643774.028,-39.551,-31.738,-37.109,-41.504
1683643774.032,-66.406,-37.598,-39.551,-59.082
1683643774.036,-58.594,-37.598,-28.809,-54.199
1683643774.040,-41.992,-34.180,-26.367,-47.852
1683643774.043,-40.039,-34.180,-39.062,-56.641
1683643774.047,-44.922,-38.086,-43.457,-61.035
1683643774.051,-61.523,-37.109,-40.039,-68.359
1683643774.055,-63.965,-39.551,-35.645,-71.777
1683643774.059,-43.457,-44.434,-29.785,-58.105
1683643774.016,-30.762,-33.691,-32.227,-25.879
1683643774.020,-34.180,-30.762,-33.691,-31.250
1683643774.024,-29.297,-29.785,-34.668,-34.668
1683643774.028,-39.551,-31.738,-37.109,-41.504
1683643774.032,-66.406,-37.598,-39.551,-59.082
1683643774.036,-58.594,-37.598,-28.809,-54.199
1683643774.040,-41.992,-34.180,-26.367,-47.852
1683643774.043,-40.039,-34.180,-39.062,-56.641
1683643774.047,-44.922,-38.086,-43.457,-61.035
1683643774.051,-61.523,-37.109,-40.039,-68.359
1683643774.055,-63.965,-39.551,-35.645,-71.777
1683643774.059,-43.457,-44.434,-29.785,-58.105
1683643774.061,-37.109,-44.922,-34.668,-51.758
1683643774.065,-38.086,-41.016,-44.434,-50.293
1683643774.069,-37.598,-38.574,-42.480,-53.223
1683643774.073,-41.016,-40.527,-41.016,-50.781
1683643774.077,-36.133,-37.598,-37.109,-32.227
1683643774.081,-21.484,-33.203,-28.320,-17.090
1683643774.085,-16.113,-33.691,-29.297,-15.137
1683643774.088,-19.531,-35.156,-36.621,-7.324
1683643774.092,-17.090,-33.691,-30.273,4.395
1683643774.096,-17.578,-38.574,-23.438,3.418
1683643774.100,-11.719,-37.598,-24.902,-0.488
1683643774.104,-16.602,-37.598,-28.320,-5.371
1683643774.106,-36.133,-39.062,-31.250,-11.230
1683643774.110,-35.645,-39.551,-32.227,-14.648
1683643774.114,-38.086,-42.480,-27.344,-25.391
1683643774.118,-44.922,-40.527,-22.461,-27.344
1683643774.122,-43.945,-41.504,-25.879,-29.297
1683643774.126,-55.176,-48.828,-29.297,-30.273
1683643774.130,-45.898,-41.992,-36.133,-31.738
1683643774.133,-34.180,-31.738,-43.945,-35.645
1683643774.137,-50.781,-26.855,-36.621,-41.992
1683643774.141,-76.660,-34.668,-31.738,-67.871
1683643774.145,-83.496,-40.527,-45.898,-83.496
1683643774.149,-68.848,-40.039,-47.852,-66.895
1683643774.106,-36.133,-39.062,-31.250,-11.230
1683643774.110,-35.645,-39.551,-32.227,-14.648
1683643774.114,-38.086,-42.480,-27.344,-25.391
1683643774.118,-44.922,-40.527,-22.461,-27.344
1683643774.122,-43.945,-41.504,-25.879,-29.297
1683643774.126,-55.176,-48.828,-29.297,-30.273
1683643774.130,-45.898,-41.992,-36.133,-31.738
1683643774.133,-34.180,-31.738,-43.945,-35.645
1683643774.137,-50.781,-26.855,-36.621,-41.992
1683643774.141,-76.660,-34.668,-31.738,-67.871
1683643774.145,-83.496,-40.527,-45.898,-83.496
1683643774.149,-68.848,-40.039,-47.852,-66.895
1683643774.151,-48.828,-38.574,-41.504,-53.223
1683643774.155,-38.086,-39.551,-35.645,-53.711
1683643774.159,-40.039,-41.016,-29.785,-55.176
1683643774.163,-39.551,-42.969,-33.203,-53.711
1683643774.167,-35.645,-42.969,-37.598,-39.551
1683643774.171,-19.531,-42.480,-29.785,-21.973
1683643774.175,-16.113,-45.898,-26.367,-12.695
1683643774.178,-17.578,-48.828,-28.809,0.000
1683643774.182,-15.137,-41.504,-25.391,2.441
1683643774.186,-11.719,-36.133,-37.109,2.441
1683643774.190,-7.812,-30.273,-39.551,3.418
1683643774.194,-34.668,-29.785,-31.738,-25.879
1683643774.196,-42.480,-36.133,-33.203,-38.574
1683643774.200,-28.320,-38.086,-35.645,-25.391
1683643774.204,-31.738,-41.016,-40.527,-32.715
1683643774.208,-38.574,-39.551,-38.086,-38.086
1683643774.212,-51.758,-40.039,-31.738,-41.504
1683643774.216,-55.176,-37.109,-30.273,-48.340
1683643774.220,-47.363,-36.133,-37.109,-41.504
1683643774.223,-40.527,-41.504,-39.062,-44.922
1683643774.227,-47.363,-45.410,-26.855,-55.176
1683643774.231,-50.781,-46.875,-21.973,-60.059
1683643774.235,-34.668,-44.434,-16.113,-44.922
1683643774.239,-21.484,-31.250,-24.902,-35.156
1683643774.256,-15.625,-22.949,-35.156,-36.621
1683643774.260,-36.133,-26.367,-28.320,-40.039
1683643774.264,-42.969,-23.926,-19.531,-37.598
1683643774.268,-25.879,-27.832,-19.531,-32.227
1683643774.272,-20.996,-28.320,-19.043,-29.785
1683643774.276,-24.414,-25.879,-20.020,-20.020
1683643774.280,-41.992,-33.691,-27.832,-25.879
1683643774.283,-48.828,-40.527,-26.367,-29.297
1683643774.287,-34.668,-36.133,-12.695,-18.066
1683643774.291,-22.461,-30.762,-20.020,-9.277
1683643774.295,-18.555,-22.461,-31.250,-13.184
1683643774.299,-27.344,-18.555,-32.227,-30.273
1683643774.256,-15.625,-22.949,-35.156,-36.621
1683643774.260,-36.133,-26.367,-28.320,-40.039
1683643774.264,-42.969,-23.926,-19.531,-37.598
1683643774.268,-25.879,-27.832,-19.531,-32.227
1683643774.272,-20.996,-28.320,-19.043,-29.785
1683643774.276,-24.414,-25.879,-20.020,-20.020
1683643774.280,-41.992,-33.691,-27.832,-25.879
1683643774.283,-48.828,-40.527,-26.367,-29.297
1683643774.287,-34.668,-36.133,-12.695,-18.066
1683643774.291,-22.461,-30.762,-20.020,-9.277
1683643774.295,-18.555,-22.461,-31.250,-13.184
1683643774.299,-27.344,-18.555,-32.227,-30.273
1683643774.301,-30.273,-17.578,-22.949,-29.297
1683643774.305,-42.969,-21.973,-22.461,-38.086
1683643774.309,-43.945,-27.832,-22.461,-36.621
1683643774.313,-28.809,-25.391,-20.996,-28.809
1683643774.317,-22.949,-23.438,-22.949,-32.227
1683643774.321,-28.809,-27.344,-18.555,-25.391
1683643774.325,-44.434,-28.320,-23.438,-29.785
1683643774.328,-41.504,-22.949,-28.320,-33.203
1683643774.332,-30.762,-20.508,-28.809,-31.250
1683643774.336,-28.809,-21.973,-31.738,-31.250
1683643774.340,-38.086,-19.531,-27.832,-35.156
1683643774.344,-34.180,-13.672,-21.973,-26.855
1683643774.346,-19.043,-13.672,-14.648,-13.672
1683643774.350,-29.297,-28.320,-16.113,-23.438
1683643774.354,-33.203,-36.621,-16.602,-29.785
1683643774.358,-35.156,-22.949,-15.137,-22.949
1683643774.362,-45.898,-11.719,-20.508,-24.902
1683643774.366,-35.645,-12.695,-16.602,-26.367
1683643774.370,-16.113,-13.184,-26.855,-25.879
1683643774.373,-35.156,-22.461,-34.180,-23.926
1683643774.377,-59.082,-35.156,-26.855,-24.902
1683643774.381,-46.387,-38.086,-23.926,-17.090
1683643774.385,-38.574,-35.156,-23.926,-22.461
1683643774.389,-35.156,-26.855,-28.809,-36.621
1683643774.391,-34.668,-22.949,-27.344,-41.504
1683643774.395,-47.363,-26.855,-27.344,-43.945
1683643774.399,-48.828,-32.227,-26.367,-40.527
1683643774.403,-48.828,-35.156,-25.879,-32.227
1683643774.407,-36.621,-32.227,-22.461,-19.043
1683643774.411,-44.434,-33.691,-21.484,-27.832
1683643774.415,-57.129,-40.039,-23.438,-34.180
1683643774.418,-46.875,-41.992,-29.785,-25.879
1683643774.422,-32.715,-37.109,-35.156,-25.879
1683643774.426,-25.879,-32.227,-31.250,-22.461
1683643774.430,-46.875,-35.156,-33.691,-34.180
1683643774.434,-55.176,-37.598,-35.156,-38.574
1683643774.436,-25.879,-30.273,-27.344,-17.578
1683643774.440,-0.977,-21.484,-27.344,-5.859
1683643774.444,-8.301,-21.973,-35.645,-19.043
1683643774.448,-15.137,-31.250,-39.062,-27.344
1683643774.452,-23.438,-39.551,-37.109,-37.598
1683643774.456,-34.180,-35.645,-32.715,-31.250
1683643774.460,-25.391,-33.203,-30.762,-11.230
1683643774.463,-9.766,-41.992,-29.785,-8.789
1683643774.467,-2.930,-36.133,-27.344,3.418
1683643774.471,-14.648,-24.414,-30.273,-8.301
1683643774.475,-34.668,-22.461,-31.250,-28.809
1683643774.479,-44.922,-26.855,-29.785,-40.039
1683643774.481,-37.109,-31.250,-29.297,-42.969
1683643774.485,-15.625,-27.832,-31.250,-19.531
1683643774.489,-17.578,-24.902,-30.273,-13.184
1683643774.493,-44.922,-33.203,-32.715,-40.527
1683643774.497,-52.734,-37.109,-31.738,-57.617
1683643774.501,-44.922,-34.180,-26.855,-37.598
1683643774.505,-35.645,-36.133,-35.645,-29.297
1683643774.508,-33.691,-34.180,-44.434,-33.203
1683643774.512,-48.828,-29.785,-41.992,-46.875
1683643774.516,-40.527,-34.668,-29.297,-49.316
1683643774.520,-41.016,-34.668,-19.531,-42.969
1683643774.524,-43.945,-35.156,-25.879,-27.832
1683643774.527,-20.996,-41.504,-30.273,-19.531
1683643774.531,-15.137,-37.109,-28.320,-15.625
1683643774.535,-15.137,-34.668,-26.367,-14.160
1683643774.539,-16.602,-32.227,-36.621,-35.645
1683643774.543,-12.207,-22.949,-42.480,-38.086
1683643774.547,-11.719,-18.066,-40.039,-30.762
1683643774.551,-28.320,-27.344,-38.574,-36.133
1683643774.554,-34.180,-36.133,-33.203,-31.250
1683643774.558,-27.344,-24.902,-25.391,-28.320
1683643774.562,-35.156,-22.949,-33.203,-40.527
1683643774.566,-45.410,-26.367,-35.156,-49.316
1683643774.570,-35.156,-26.367,-26.367,-37.109
1683643774.571,-38.086,-30.762,-23.438,-38.574
1683643774.575,-50.781,-25.391,-23.438,-50.293
1683643774.579,-44.922,-17.090,-23.438,-51.758
1683643774.583,-43.457,-19.531,-31.738,-51.270
1683643774.587,-27.344,-16.602,-33.203,-40.039
1683643774.591,-23.926,-14.160,-28.320,-27.832
1683643774.595,-39.551,-20.508,-29.785,-36.133
1683643774.598,-40.527,-19.043,-35.645,-46.875
1683643774.602,-45.410,-18.066,-38.086,-54.199
1683643774.606,-47.363,-24.414,-36.621,-48.828
1683643774.610,-30.273,-24.902,-34.180,-28.809
1683643774.614,-17.578,-23.438,-30.273,-18.555
1683643774.631,-17.090,-17.578,-29.785,-14.160
1683643774.635,-19.531,-16.602,-39.062,-23.438
1683643774.639,-30.273,-27.344,-41.992,-33.691
1683643774.643,-35.645,-30.762,-39.062,-25.879
1683643774.647,-35.645,-28.809,-34.668,-20.508
1683643774.651,-42.480,-30.273,-34.180,-31.738
1683643774.655,-37.109,-30.273,-43.457,-38.086
1683643774.658,-28.809,-26.367,-44.922,-42.969
1683643774.662,-42.480,-20.508,-38.086,-49.316
1683643774.666,-55.176,-28.809,-35.156,-52.734
1683643774.670,-55.664,-33.691,-35.156,-54.688
1683643774.674,-43.457,-27.832,-36.621,-57.617
1683643774.676,-47.363,-26.855,-39.062,-62.012
1683643774.680,-58.105,-32.227,-43.945,-61.523
1683643774.684,-48.828,-31.250,-39.551,-53.711
1683643774.688,-48.828,-31.250,-37.598,-50.781
1683643774.692,-51.270,-35.645,-42.480,-53.223
1683643774.696,-52.246,-34.180,-47.852,-56.641
1683643774.700,-53.711,-34.668,-44.922,-43.457
1683643774.703,-49.805,-40.039,-36.621,-32.227
1683643774.707,-47.852,-34.180,-32.715,-37.109
1683643774.711,-36.621,-30.273,-31.250,-35.156
1683643774.715,-35.156,-30.273,-37.109,-35.156
1683643774.719,-43.457,-30.762,-41.504,-39.551
1683643774.721,-36.133,-27.344,-32.715,-29.297
1683643774.725,-31.250,-30.762,-33.691,-29.297
1683643774.729,-27.344,-36.621,-38.086,-17.578
1683643774.733,-22.461,-36.133,-38.086,-10.254
1683643774.737,-24.902,-28.809,-48.340,-29.297
1683643774.741,-27.832,-21.973,-51.270,-31.738
1683643774.745,-26.367,-22.461,-42.480,-21.484
1683643774.748,-44.922,-30.273,-44.434,-34.180
1683643774.752,-66.406,-36.621,-54.199,-45.410
1683643774.756,-54.199,-38.086,-50.781,-40.527
1683643774.760,-35.645,-32.227,-42.969,-28.320
1683643774.764,-40.039,-29.297,-41.016,-36.621
1683643774.767,-55.176,-34.668,-34.180,-53.223
1683643774.771,-61.523,-41.992,-31.250,-53.711
1683643774.775,-54.199,-39.551,-39.551,-47.363
1683643774.779,-52.246,-34.180,-42.969,-56.152
1683643774.783,-56.152,-33.203,-39.551,-61.035
1683643774.787,-55.664,-31.738,-38.574,-55.664
1683643774.791,-52.734,-30.762,-38.574,-49.805
1683643774.794,-49.805,-38.574,-49.316,-38.574
1683643774.798,-49.805,-43.945,-54.688,-31.738
1683643774.802,-47.363,-38.574,-47.363,-26.367
1683643774.806,-36.133,-34.668,-42.969,-23.438
1683643774.810,-29.297,-35.645,-43.945,-22.949
1683643774.767,-55.176,-34.668,-34.180,-53.223
1683643774.771,-61.523,-41.992,-31.250,-53.711
1683643774.775,-54.199,-39.551,-39.551,-47.363
1683643774.779,-52.246,-34.180,-42.969,-56.152
1683643774.783,-56.152,-33.203,-39.551,-61.035
1683643774.787,-55.664,-31.738,-38.574,-55.664
1683643774.791,-52.734,-30.762,-38.574,-49.805
1683643774.794,-49.805,-38.574,-49.316,-38.574
1683643774.798,-49.805,-43.945,-54.688,-31.738
1683643774.802,-47.363,-38.574,-47.363,-26.367
1683643774.806,-36.133,-34.668,-42.969,-23.438
1683643774.810,-29.297,-35.645,-43.945,-22.949
1683643774.811,-28.809,-38.574,-45.898,-22.461
1683643774.815,-35.645,-35.645,-41.992,-26.855
1683643774.819,-37.598,-31.250,-37.598,-22.461
1683643774.823,-44.922,-38.574,-42.480,-23.926
1683643774.827,-50.293,-42.969,-45.410,-24.414
1683643774.831,-42.969,-31.250,-41.992,-22.949
1683643774.835,-46.387,-25.391,-41.504,-32.715
1683643774.838,-61.035,-35.645,-45.410,-48.828
1683643774.842,-65.430,-38.574,-41.992,-53.223
1683643774.846,-53.711,-31.738,-40.527,-45.898
1683643774.850,-53.223,-29.297,-42.969,-54.688
1683643774.854,-55.664,-31.250,-41.016,-52.734
1683643774.856,-62.012,-32.715,-40.039,-62.012
1683643774.860,-65.430,-33.691,-38.574,-59.570
1683643774.864,-67.871,-37.598,-44.922,-51.758
1683643774.868,-69.336,-42.969,-50.293,-55.664
1683643774.872,-59.082,-36.133,-42.969,-50.293
1683643774.876,-55.176,-33.691,-33.691,-42.969
1683643774.880,-59.082,-38.574,-35.645,-35.645
1683643774.883,-54.688,-44.922,-45.898,-38.574
1683643774.887,-50.781,-45.410,-44.434,-39.551
1683643774.891,-52.734,-41.016,-37.598,-45.898
1683643774.895,-40.039,-36.621,-32.715,-37.109
1683643774.899,-34.668,-34.668,-29.785,-27.344
1683643774.901,-40.527,-33.691,-32.715,-33.691
1683643774.905,-47.363,-34.180,-42.969,-38.574
1683643774.909,-59.082,-43.945,-42.969,-36.621
1683643774.913,-55.664,-42.969,-38.086,-34.180
1683643774.917,-43.945,-37.109,-32.227,-36.133
1683643774.921,-50.781,-35.156,-34.180,-43.945
1683643774.925,-59.570,-40.527,-45.410,-48.828
1683643774.928,-46.387,-41.016,-44.434,-52.246
1683643774.932,-40.527,-36.621,-39.551,-60.547
1683643774.936,-42.969,-41.504,-39.551,-63.965
1683643774.940,-40.039,-43.457,-43.457,-60.547
1683643774.944,-51.758,-45.410,-53.223,-66.895
1683643774.946,-54.688,-41.992,-50.781,-67.871
1683643774.950,-56.641,-35.645,-40.527,-66.895
1683643774.954,-57.129,-35.156,-41.992,-55.176
1683643774.958,-47.363,-40.527,-45.410,-34.180
1683643774.962,-55.176,-41.504,-44.922,-38.574
1683643774.966,-71.777,-46.387,-45.898,-44.922
1683643774.970,-65.918,-47.852,-45.898,-32.715
1683643774.973,-44.434,-44.434,-41.504,-25.391
1683643774.977,-26.855,-37.109,-39.062,-35.645
1683643774.981,-32.227,-37.109,-40.527,-35.645
1683643774.985,-35.156,-42.480,-42.480,-32.715
1683643774.989,-40.039,-43.457,-40.039,-37.598
1683643775.006,-41.016,-40.527,-33.203,-37.109
1683643775.010,-32.227,-35.645,-31.738,-29.785
1683643775.014,-36.621,-34.668,-37.598,-29.785
1683643775.018,-38.574,-38.574,-41.992,-36.133
1683643775.022,-41.992,-41.016,-41.016,-43.457
1683643775.026,-45.898,-38.086,-35.156,-42.969
1683643775.030,-40.527,-36.621,-36.621,-44.434
1683643775.033,-36.133,-38.574,-39.551,-44.922
1683643775.037,-45.410,-37.109,-38.086,-44.434
1683643775.041,-42.480,-35.645,-39.062,-49.805
1683643775.045,-30.762,-34.180,-33.203,-39.551
1683643775.049,-34.180,-37.598,-31.250,-36.133
1683643775.006,-41.016,-40.527,-33.203,-37.109
1683643775.010,-32.227,-35.645,-31.738,-29.785
1683643775.014,-36.621,-34.668,-37.598,-29.785
1683643775.018,-38.574,-38.574,-41.992,-36.133
1683643775.022,-41.992,-41.016,-41.016,-43.457
1683643775.026,-45.898,-38.086,-35.156,-42.969
1683643775.030,-40.527,-36.621,-36.621,-44.434
1683643775.033,-36.133,-38.574,-39.551,-44.922
1683643775.037,-45.410,-37.109,-38.086,-44.434
1683643775.041,-42.480,-35.645,-39.062,-49.805
1683643775.045,-30.762,-34.180,-33.203,-39.551
1683643775.049,-34.180,-37.598,-31.250,-36.133
1683643775.051,-33.203,-38.086,-35.156,-29.297
