1683637157.548,-14.160,-22.949,-18.066,-16.113
1683637157.552,-26.855,-49.805,-42.480,-34.668
1683637157.556,-44.434,-55.176,-64.453,-41.016
1683637157.560,-50.781,-54.199,-44.434,-43.945
1683637157.564,-47.852,-59.570,-16.113,-32.227
1683637157.568,-28.809,-47.852,-14.160,-26.855
1683637157.572,-35.645,-32.227,-37.598,-30.273
1683637157.575,-54.199,-35.156,-59.570,-28.320
1683637157.579,-52.246,-45.410,-46.387,-42.969
1683637157.583,-51.270,-37.109,-14.160,-54.688
1683637157.587,-32.715,-22.949,-10.742,-26.367
1683637157.591,-28.809,-27.344,-41.992,-21.484
1683637157.593,-44.434,-42.969,-62.988,-41.504
1683637157.597,-47.852,-51.270,-65.430,-38.574
1683637157.601,-33.691,-45.410,-38.086,-28.320
1683637157.605,-12.695,-27.344,-1.953,-17.578
1683637157.609,-23.438,-47.363,-28.809,-21.973
1683637157.613,-39.062,-63.477,-61.035,-37.109
1683637157.617,-43.945,-35.645,-37.598,-48.340
1683637157.620,-33.203,-28.320,-11.719,-50.293
1683637157.624,-27.832,-43.457,-16.602,-36.133
1683637157.628,-22.949,-38.574,-36.621,-27.832
1683637157.632,-22.949,-28.809,-57.617,-34.180
1683637157.636,-43.457,-40.527,-61.523,-39.062
1683637157.638,-37.598,-53.223,-31.738,-38.086
1683637157.642,-5.371,-31.250,-8.789,-16.602
1683637157.646,4.395,-9.766,-21.484,-8.301
1683637157.650,-28.809,-25.391,-39.062,-22.949
1683637157.654,-45.410,-50.781,-39.062,-35.645
1683637157.658,-25.391,-48.828,-13.184,-33.203
1683637157.662,-14.648,-21.484,0.488,-19.043
1683637157.665,-21.484,-22.461,-24.902,-28.320
1683637157.669,-30.762,-47.852,-59.570,-42.480
1683637157.673,-30.273,-59.570,-61.035,-43.945
1683637157.677,-30.273,-62.988,-34.180,-38.574
1683637157.681,-27.832,-39.551,-16.602,-20.020
1683637157.683,-21.973,-19.043,-20.996,-10.254
1683637157.687,-13.672,-30.762,-37.598,-24.414
1683637157.691,-40.039,-43.945,-55.664,-49.805
1683637157.695,-65.430,-47.363,-32.227,-45.898
1683637157.699,-39.551,-33.691,7.324,-22.461
1683637157.703,-32.715,-26.855,-7.324,-13.672
1683637157.707,-53.223,-51.270,-48.828,-36.133
1683637157.710,-71.289,-63.477,-69.824,-63.965
1683637157.714,-53.711,-39.062,-50.293,-52.246
1683637157.718,-22.461,-23.926,-22.949,-29.297
1683637157.722,-13.672,-12.207,-17.578,-21.484
1683637157.726,-22.949,-18.555,-35.156,-23.438
1683637157.728,-40.039,-43.945,-47.852,-45.898
1683637157.732,-43.945,-33.203,-25.879,-51.758
1683637157.736,-37.109,-24.902,6.348,-32.227
1683637157.740,-24.902,-37.598,-3.418,-21.484
1683637157.744,-22.949,-41.504,-41.504,-21.973
1683637157.748,-30.273,-37.109,-55.664,-20.020
1683637157.752,-29.785,-25.391,-37.598,-21.484
1683637157.755,-24.414,-17.578,-1.465,-31.738
1683637157.759,-5.859,-8.301,0.977,-20.508
1683637157.763,-10.254,-24.414,-34.180,-18.066
1683637157.767,-34.180,-58.105,-50.781,-39.551
1683637157.771,-38.086,-69.336,-42.969,-38.086
1683637157.773,-26.855,-44.434,-13.184,-12.695
1683637157.777,-17.578,-20.020,0.488,3.418
1683637157.781,-20.508,-9.766,-31.250,-6.348
1683637157.785,-28.320,-19.531,-61.523,-29.785
1683637157.789,-36.133,-36.621,-48.340,-29.785
1683637157.793,-34.668,-25.391,-0.977,-23.926
1683637157.797,-21.973,-5.371,11.719,-30.762
1683637157.800,-8.301,-20.996,-23.438,-26.367
1683637157.804,-26.855,-35.645,-46.875,-38.574
1683637157.808,-56.152,-49.805,-49.316,-59.082
1683637157.812,-49.316,-61.523,-32.227,-50.293
1683637157.816,-25.391,-21.484,-8.789,-25.879
1683637157.833,-21.973,-12.695,-27.832,-20.020
1683637157.837,-45.410,-52.246,-55.176,-40.039
1683637157.841,-44.434,-52.734,-40.039,-44.922
