1683635194.190,-15.137,-24.414,54.688,23.438
1683635194.194,-9.766,-28.809,-70.312,-15.625
1683635194.198,-52.246,-38.086,-132.324,-40.527
1683635194.202,-55.664,-33.203,-49.805,-41.992
1683635194.206,-0.977,-19.043,59.082,8.301
1683635194.210,-1.953,-21.973,62.988,23.926
1683635194.214,-40.039,-39.551,-52.246,-1.465
1683635194.217,-73.242,-53.223,-139.160,-56.152
1683635194.221,-79.102,-48.340,-76.172,-61.523
1683635194.225,-41.504,-32.715,40.527,13.672
1683635194.229,-8.789,-29.785,59.570,32.227
1683635194.233,-25.879,-37.598,-35.645,-38.086
1683635194.235,-64.941,-45.410,-125.000,-76.172
1683635194.239,-59.570,-35.645,-89.355,-56.152
1683635194.243,-12.695,-18.066,39.062,-10.742
1683635194.247,21.484,-12.207,74.707,12.695
1683635194.251,-16.113,-18.066,-19.531,-8.301
1683635194.255,-77.637,-26.367,-125.000,-60.059
1683635194.259,-70.801,-25.879,-99.121,-69.824
1683635194.262,-37.109,-19.043,33.691,-14.648
1683635194.266,-13.184,-16.602,77.637,12.207
1683635194.270,-18.066,-24.902,-16.602,-5.371
1683635194.274,-56.152,-36.621,-125.977,-19.531
1683635194.278,-54.688,-30.762,-113.770,-62.988
1683635194.280,-13.672,-14.160,2.441,-58.594
1683635194.284,-2.930,-16.113,58.594,-18.555
1683635194.288,-25.391,-23.438,-10.254,-17.578
1683635194.292,-57.129,-30.273,-110.840,-53.711
1683635194.296,-79.102,-31.738,-121.582,-74.707
1683635194.300,-59.082,-13.672,-17.090,-25.391
1683635194.304,-22.949,-8.301,63.477,1.953
1683635194.307,-30.273,-25.879,-4.395,-24.902
1683635194.311,-62.012,-40.039,-128.418,-58.594
1683635194.315,-63.965,-43.457,-140.625,-74.219
1683635194.319,-44.434,-31.250,-29.785,-37.598
1683635194.323,-9.277,-7.324,56.641,-2.441
1683635194.340,-1.465,-2.930,23.926,10.742
1683635194.344,-35.645,-23.926,-99.609,-16.113
1683635194.348,-47.363,-23.438,-146.484,-49.316
1683635194.352,-25.391,-11.719,-44.434,-20.996
1683635194.356,-4.883,-5.371,69.336,36.133
1683635194.360,-6.348,-6.348,38.086,39.062
1683635194.364,-34.180,-24.902,-92.285,-18.066
1683635194.367,-57.129,-34.180,-143.555,-39.062
1683635194.371,-49.805,-24.414,-60.059,-20.508
1683635194.375,-19.043,-15.625,49.316,9.277
1683635194.379,0.000,-15.625,35.156,27.832
1683635194.383,-17.578,-25.879,-77.637,2.441
1683635194.385,-41.992,-35.156,-145.508,-43.945
1683635194.389,-64.941,-35.156,-80.566,-44.922
1683635194.393,-40.039,-29.297,37.109,-7.812
1683635194.397,-9.277,-23.438,52.246,14.160
1683635194.401,-51.758,-39.062,-58.594,-17.578
1683635194.405,-83.496,-50.781,-139.648,-50.293
1683635194.409,-81.055,-36.621,-100.098,-27.832
1683635194.412,-36.133,-32.715,15.625,-5.371
1683635194.416,15.137,-34.180,48.340,23.438
1683635194.420,-6.348,-43.457,-61.523,-5.371
1683635194.424,-66.406,-59.082,-157.715,-57.617
