timestamps,TP9,AF7,AF8,TP10
1680450924,-32.715,-27.832,-17.578,-20.508
1680450924,-43.457,-28.32,-22.949,-27.344
1680450924,-41.992,-37.598,-34.668,-42.969
1680450924,-32.227,-40.527,-28.809,-43.457
1680450924,-34.18,-47.363,-23.438,-16.113
1680450924,-44.922,-60.547,-24.902,4.395
1680450924,-41.504,-66.406,-18.555,-21.973
1680450924,-22.949,-83.008,-27.344,-42.48
1680450924,-4.883,-88.867,-20.508,-15.625
1680450924,-12.695,-85.449,-5.371,12.695
1680450924,-30.762,-98.145,-10.742,3.906
1680450924,-36.133,-107.91,-26.367,-24.902
1680450924,-47.852,-109.863,-39.062,-42.48
1680450924,-47.852,-106.934,-35.645,-29.785
1680450924,-28.809,-98.633,-23.438,-6.348
1680450924,-23.926,-92.773,-25.391,-0.977
1680450924,-31.25,-104.492,-35.645,-16.602
1680450924,-31.25,-106.445,-37.598,-31.25
1680450924,-35.156,-102.051,-33.203,-21.484
1680450924,-38.086,-112.305,-33.203,-2.441
1680450924,-36.621,-111.816,-23.438,2.93
1680450924,-33.691,-99.121,-19.531,-2.441
1680450924,-28.809,-97.168,-24.902,-20.996
1680450924,-21.484,-93.262,-23.926,-14.648
1680450924,-15.137,-80.078,-12.695,10.254
1680450924,-5.859,-71.777,-2.441,20.996
1680450924,-30.273,-90.82,-22.949,-4.883
1680450924,-34.668,-101.074,-27.832,-28.32
1680450924,-23.926,-91.797,-20.02,-16.602
1680450924,-36.621,-83.496,-26.367,1.465
1680450924,-40.039,-86.426,-19.043,3.906
1680450924,-30.762,-90.332,-10.254,-0.977
1680450924,-22.461,-68.848,-15.625,-12.695
1680450924,-24.902,-49.805,-24.902,-21.484
1680450924,-32.715,-45.41,-25.879,-8.301
1680450924,-31.738,-37.109,-26.367,10.742
1680450924,-21.484,-20.02,-23.926,0.977
1680450924,-29.785,-20.02,-30.273,-30.273
1680450924,-32.715,-18.555,-31.25,-28.32
1680450924,-8.301,2.441,-13.672,2.93
1680450924,-5.371,11.23,-15.137,13.672
1680450924,-29.785,-5.859,-32.227,-9.277
1680450924,-33.691,-21.973,-27.832,-33.691
1680450924,-43.945,-27.832,-26.855,-34.18
1680450924,-36.621,-21.484,-26.855,-9.766
1680450924,-15.625,-14.16,-21.973,7.324
1680450924,-20.02,-10.742,-22.949,0.488
1680450924,-14.16,-0.977,-23.926,-22.461
1680450924,-15.137,-1.953,-32.715,-38.086
1680450924,-16.602,-2.93,-31.25,-30.762
1680450924,-3.418,-4.395,-23.926,-11.719
