timestamps,TP9,AF7,AF8,TP10
1683634001.003,-45.898,-48.340,-30.273,-34.180
1683634001.006,-16.602,-29.785,-16.602,-1.465
1683634001.010,-13.672,-32.227,-15.625,-6.348
1683634001.014,-44.922,-44.922,-31.250,-43.457
1683634001.018,-70.312,-51.270,-42.480,-68.359
1683634001.022,-67.383,-53.223,-37.598,-56.641
1683634001.024,-46.875,-43.945,-27.344,-26.367
1683634001.028,-35.156,-31.250,-26.367,-20.508
1683634001.032,-54.199,-36.133,-38.574,-46.875
1683634001.036,-74.219,-47.363,-48.340,-67.871
1683634001.040,-64.941,-50.293,-41.016,-52.246
1683634001.044,-39.551,-36.133,-31.250,-16.602
1683634001.048,-28.320,-16.602,-24.902,-5.371
1683634001.051,-41.992,-35.156,-48.340,-37.598
1683634001.055,-61.035,-59.570,-66.895,-64.941
1683634001.059,-58.105,-57.129,-41.016,-46.875
1683634001.063,-33.691,-37.109,-22.461,-14.648
1683634001.067,-16.113,-19.531,-23.926,-6.836
1683634001.069,-30.273,-27.344,-38.086,-40.527
1683634001.073,-56.152,-49.316,-49.805,-72.266
1683634001.077,-57.617,-55.176,-44.922,-65.430
1683634001.081,-39.062,-38.574,-32.227,-37.109
1683634001.085,-23.926,-25.391,-28.809,-20.508
1683634001.089,-27.344,-21.973,-37.109,-33.691
1683634001.093,-53.711,-34.180,-56.641,-69.336
1683634001.096,-68.848,-53.711,-62.988,-72.754
1683634001.100,-55.176,-57.129,-34.180,-41.504
1683634001.104,-42.480,-41.992,-16.602,-20.508
1683634001.108,-45.410,-29.297,-20.996,-34.180
1683634001.112,-70.801,-47.852,-34.668,-63.965
1683634001.114,-89.355,-67.383,-36.133,-68.359
1683634001.118,-66.406,-63.477,-23.926,-42.480
1683634001.122,-41.992,-51.758,-18.066,-14.648
1683634001.126,-39.062,-39.062,-18.066,-16.113
1683634001.130,-49.316,-51.758,-32.227,-45.898
1683634001.134,-62.500,-59.082,-43.945,-54.688
1683634001.138,-48.340,-49.805,-41.016,-25.391
1683634001.141,-17.578,-45.898,-36.133,0.488
1683634001.145,-13.184,-39.062,-32.715,-10.254
1683634001.149,-42.969,-59.082,-48.828,-47.852
1683634001.153,-58.105,-70.801,-56.641,-56.641
1683634001.157,-47.363,-56.641,-40.039,-29.785
1683634001.159,-26.367,-38.574,-27.344,-6.836
1683634001.163,-20.020,-31.250,-30.273,-13.184
1683634001.167,-41.992,-47.363,-41.504,-48.828
1683634001.171,-57.129,-59.082,-46.387,-69.336
1683634001.175,-49.316,-46.387,-33.691,-46.875
1683634001.179,-28.320,-16.113,-21.973,-19.043
1683634001.183,-28.809,-15.625,-51.270,-33.203
1683634001.186,-46.875,-39.062,-58.594,-67.383
1683634001.190,-61.035,-55.176,-51.270,-85.938
1683634001.194,-51.758,-50.781,-47.363,-64.453
1683634001.198,-24.902,-21.484,-34.180,-23.926
1683634001.202,-14.160,-17.578,-43.457,-17.578
1683634001.204,-32.227,-42.969,-54.688,-44.434
1683634001.208,-58.105,-60.547,-63.965,-66.406
1683634001.212,-52.734,-54.199,-51.270,-43.945
1683634001.216,-27.344,-31.738,-26.855,-6.836
1683634001.220,-15.137,-23.438,-22.949,1.465
1683634001.224,-31.738,-29.785,-36.621,-24.414
1683634001.228,-58.594,-43.457,-52.246,-56.152
1683634001.231,-65.918,-63.965,-46.875,-59.082
1683634001.235,-44.434,-49.805,-25.879,-26.367
1683634001.239,-21.484,-25.879,-16.113,-4.883
1683634001.243,-35.645,-42.969,-27.344,-39.062
1683634001.247,-57.617,-64.941,-43.945,-76.660
1683634001.264,-61.523,-61.035,-47.363,-72.266
1683634001.268,-37.598,-31.250,-28.320,-39.062
1683634001.272,-23.926,-24.902,-18.066,-20.996
1683634001.276,-41.504,-38.086,-37.109,-35.156
1683634001.280,-75.684,-57.129,-60.547,-76.172
1683634001.284,-86.914,-63.965,-58.105,-85.449
1683634001.288,-66.895,-48.828,-37.598,-49.805
1683634001.291,-39.551,-36.133,-25.879,-22.461
1683634001.295,-36.621,-38.086,-31.738,-35.156
1683634001.299,-61.523,-56.641,-41.992,-64.941
1683634001.303,-69.336,-60.059,-44.922,-68.848
1683634001.307,-52.246,-49.805,-38.086,-45.410
1683634001.309,-34.180,-36.621,-30.273,-20.020
1683634001.313,-27.832,-31.738,-28.320,-16.602
1683634001.317,-45.410,-45.898,-44.922,-46.875
1683634001.321,-62.500,-57.617,-52.246,-61.523
1683634001.325,-50.293,-44.922,-38.574,-39.551
1683634001.329,-26.367,-23.438,-21.484,-11.230
1683634001.333,-22.949,-14.648,-24.902,-14.160
1683634001.336,-49.805,-32.715,-41.504,-50.293
1683634001.340,-67.383,-55.664,-69.336,-64.453
1683634001.344,-56.641,-56.641,-78.613,-45.410
1683634001.348,-33.691,-29.297,-32.227,-17.090
1683634001.352,-24.414,-21.484,-27.832,-17.578
1683634001.354,-41.016,-40.527,-48.828,-44.434
1683634001.358,-64.453,-61.523,-51.270,-66.406
1683634001.362,-67.871,-62.500,-43.945,-62.988
1683634001.366,-38.086,-35.645,-28.320,-25.391
1683634001.370,-14.648,-19.531,-21.973,-7.324
1683634001.374,-36.621,-28.809,-35.645,-40.039
1683634001.378,-62.012,-32.715,-43.457,-66.406
1683634001.381,-56.641,-24.902,-41.992,-53.223
1683634001.385,-35.645,-29.297,-66.406,-24.902
1683634001.389,-20.020,-25.879,-47.363,-20.996
1683634001.393,-30.273,-23.438,-27.832,-44.434
1683634001.397,-58.594,-43.945,-43.945,-65.918
1683634001.399,-60.059,-57.129,-42.480,-59.082
1683634001.403,-33.691,-45.410,-23.438,-20.996
1683634001.407,-22.949,-23.438,-10.254,3.418
1683634001.411,-35.645,-26.855,-21.973,-18.555
1683634001.415,-62.500,-50.781,-40.039,-56.152
1683634001.419,-70.312,-57.617,-39.062,-52.734
1683634001.423,-43.945,-43.457,-15.137,-17.578
1683634001.426,-24.414,-27.344,-24.414,-2.441
1683634001.430,-35.645,-28.809,-47.852,-22.461
1683634001.434,-66.406,-48.340,-39.062,-60.547
1683634001.438,-80.078,-56.152,-38.574,-71.777
1683634001.442,-54.199,-39.062,-24.414,-38.574
1683634001.444,-19.531,-16.113,-5.371,-6.836
1683634001.448,-26.367,-21.973,-18.066,-25.879
1683634001.452,-54.688,-36.621,-45.898,-64.453
1683634001.456,-61.523,-44.434,-53.711,-71.289
1683634001.460,-38.086,-35.645,-31.738,-38.086
1683634001.464,-17.090,-11.230,-13.184,-10.254
1683634001.468,-22.949,-7.324,-29.785,-19.043
1683634001.471,-45.898,-37.109,-65.918,-51.758
1683634001.475,-62.988,-53.223,-62.012,-65.430
1683634001.479,-53.223,-49.316,-38.086,-39.551
1683634001.483,-27.344,-26.855,-24.414,-4.883
1683634001.487,-21.973,-19.531,-29.297,-6.836
1683634001.489,-44.434,-46.387,-38.574,-41.016
1683634001.493,-64.453,-62.500,-41.016,-57.129
1683634001.497,-58.105,-63.477,-33.691,-41.992
1683634001.501,-29.297,-43.457,-21.484,-11.230
1683634001.505,-15.625,-28.320,-21.973,2.441
1683634001.509,-38.086,-41.016,-29.297,-23.438
1683634001.513,-64.453,-57.617,-52.246,-43.457
1683634001.516,-61.523,-62.012,-65.430,-31.250
1683634001.520,-42.969,-44.922,-41.992,-16.113
1683634001.524,-37.109,-40.527,-40.039,-26.855
1683634001.528,-51.758,-53.711,-57.617,-56.152
1683634001.532,-57.129,-58.594,-63.477,-75.684
1683634001.534,-39.551,-49.805,-53.223,-61.035
1683634001.538,-17.578,-29.297,-39.062,-26.855
1683634001.542,-15.137,-24.414,-34.180,-20.508
1683634001.546,-28.320,-40.527,-45.898,-42.480
1683634001.550,-40.039,-45.410,-49.316,-57.617
1683634001.554,-52.734,-36.133,-47.852,-48.340
1683634001.558,-34.668,-22.461,-51.270,-10.254
1683634001.561,-4.883,-14.648,-31.250,15.137
1683634001.565,-18.555,-26.855,-34.668,-7.324
1683634001.569,-51.270,-59.082,-60.547,-51.758
1683634001.573,-63.965,-58.105,-60.059,-53.223
1683634001.577,-38.574,-39.062,-39.062,-14.160
1683634001.579,-8.301,-35.645,-24.414,2.441
1683634001.583,-18.066,-38.574,-33.691,-21.484
1683634001.587,-50.781,-51.758,-53.223,-62.500
1683634001.591,-61.523,-56.152,-53.711,-64.941
1683634001.595,-39.062,-44.434,-36.133,-33.691
1683634001.599,-20.508,-27.344,-30.273,-15.137
1683634001.603,-24.902,-21.973,-42.480,-33.691
1683634001.606,-50.293,-48.828,-52.734,-66.895
1683634001.610,-63.477,-64.453,-48.828,-72.754
1683634001.614,-51.758,-52.734,-46.387,-52.246
1683634001.618,-31.738,-36.133,-38.086,-27.832
1683634001.622,-26.367,-33.203,-38.086,-36.621
1683634001.579,-8.301,-35.645,-24.414,2.441
1683634001.583,-18.066,-38.574,-33.691,-21.484
1683634001.587,-50.781,-51.758,-53.223,-62.500
1683634001.591,-61.523,-56.152,-53.711,-64.941
1683634001.595,-39.062,-44.434,-36.133,-33.691
1683634001.599,-20.508,-27.344,-30.273,-15.137
1683634001.603,-24.902,-21.973,-42.480,-33.691
1683634001.606,-50.293,-48.828,-52.734,-66.895
1683634001.610,-63.477,-64.453,-48.828,-72.754
1683634001.614,-51.758,-52.734,-46.387,-52.246
1683634001.618,-31.738,-36.133,-38.086,-27.832
1683634001.622,-26.367,-33.203,-38.086,-36.621
1683634001.639,-49.316,-46.875,-51.758,-64.941
1683634001.643,-64.941,-62.988,-53.223,-67.871
1683634001.647,-48.340,-54.199,-44.922,-43.457
1683634001.651,-20.020,-36.621,-31.738,-12.207
1683634001.655,-13.184,-29.785,-28.809,-5.859
1683634001.659,-33.203,-41.016,-48.340,-36.133
1683634001.663,-56.641,-55.664,-57.129,-56.152
1683634001.666,-53.223,-46.875,-39.551,-34.668
1683634001.670,-29.785,-38.574,-28.809,2.441
1683634001.674,-18.066,-25.879,-31.250,5.371
1683634001.678,-35.645,-30.762,-39.062,-30.762
1683634001.682,-60.059,-56.641,-47.852,-56.641
1683634001.684,-57.617,-62.500,-42.480,-43.457
1683634001.688,-31.738,-45.410,-26.855,-9.766
1683634001.692,-27.832,-34.180,-26.855,-12.695
1683634001.696,-49.316,-45.410,-41.992,-54.688
1683634001.700,-68.359,-57.617,-54.199,-81.055
1683634001.704,-64.941,-55.176,-52.734,-67.871
1683634001.708,-38.574,-31.738,-33.691,-33.203
1683634001.711,-21.484,-21.484,-23.438,-25.391
1683634001.715,-37.109,-31.738,-51.270,-48.828
1683634001.719,-66.406,-53.711,-81.055,-76.172
1683634001.723,-66.895,-55.664,-53.223,-63.477
1683634001.727,-45.898,-30.762,-28.809,-21.973
1683634001.729,-32.227,-23.926,-31.738,-15.137
1683634001.733,-36.621,-36.133,-45.410,-42.969
1683634001.737,-65.430,-52.734,-55.176,-72.266
1683634001.741,-75.195,-56.641,-54.199,-64.941
1683634001.745,-40.527,-37.109,-35.645,-19.043
1683634001.749,-21.484,-15.625,-26.855,2.930
1683634001.753,-35.156,-26.367,-29.785,-20.996
1683634001.756,-59.570,-59.570,-54.688,-53.223
1683634001.760,-67.383,-69.336,-125.488,-59.570
1683634001.764,-56.152,-51.270,-79.102,-33.691
1683634001.768,-33.203,-20.020,-14.160,-4.395
1683634001.772,-23.438,-4.883,-25.391,-13.672
1683634001.729,-32.227,-23.926,-31.738,-15.137
1683634001.733,-36.621,-36.133,-45.410,-42.969
1683634001.737,-65.430,-52.734,-55.176,-72.266
1683634001.741,-75.195,-56.641,-54.199,-64.941
1683634001.745,-40.527,-37.109,-35.645,-19.043
1683634001.749,-21.484,-15.625,-26.855,2.930
1683634001.753,-35.156,-26.367,-29.785,-20.996
1683634001.756,-59.570,-59.570,-54.688,-53.223
1683634001.760,-67.383,-69.336,-125.488,-59.570
1683634001.764,-56.152,-51.270,-79.102,-33.691
1683634001.768,-33.203,-20.020,-14.160,-4.395
1683634001.772,-23.438,-4.883,-25.391,-13.672
1683634001.774,-56.641,-35.156,-41.016,-55.664
1683634001.778,-81.055,-60.547,-45.898,-71.777
1683634001.782,-52.734,-42.969,-31.738,-46.387
1683634001.786,-23.926,-15.137,-20.020,-19.043
1683634001.790,-32.715,-18.066,-33.203,-38.086
1683634001.794,-52.246,-34.180,-49.805,-76.172
1683634001.798,-57.129,-40.039,-38.086,-78.125
1683634001.801,-45.898,-49.316,-66.406,-52.734
1683634001.805,-20.996,-45.898,-100.098,-30.762
1683634001.809,-15.625,-35.645,-42.969,-26.855
1683634001.813,-46.875,-46.875,-37.109,-59.570
1683634001.817,-62.988,-57.617,-58.594,-77.637
1683634001.819,-47.852,-47.363,-39.551,-44.434
1683634001.823,-15.625,-30.273,-20.508,0.977
1683634001.827,5.859,-29.785,-24.902,8.789
1683634001.831,-26.367,-44.434,-42.969,-34.668
1683634001.835,-60.059,-60.059,-50.781,-62.988
1683634001.839,-47.363,-50.293,-31.250,-37.109
1683634001.843,-29.297,-30.273,-20.996,-5.371
1683634001.846,-22.949,-27.832,-82.520,-9.277
1683634001.850,-41.016,-42.480,-73.730,-36.621
1683634001.854,-74.707,-60.547,-35.645,-63.965
1683634001.858,-73.242,-57.617,-33.691,-57.129
1683634001.862,-40.527,-34.180,-15.137,-23.438
1683634001.864,-34.668,-24.414,-9.766,-18.555
1683634001.868,-57.129,-45.410,-20.996,-52.734
1683634001.872,-70.312,-58.105,-36.133,-81.055
1683634001.876,-62.988,-47.363,-40.527,-74.707
1683634001.880,-41.016,-37.109,-22.461,-39.551
1683634001.884,-27.832,-20.020,1.953,-21.973
1683634001.888,-42.969,-21.484,-44.434,-43.457
1683634001.891,-68.848,-52.246,-100.586,-73.730
1683634001.895,-72.266,-61.523,-47.363,-69.824
1683634001.899,-51.270,-42.969,-10.254,-26.855
1683634001.903,-39.062,-29.297,-9.766,-9.277
1683634001.907,-51.270,-33.203,-17.578,-31.250
1683634001.909,-71.777,-52.246,-29.297,-55.176
1683634001.913,-74.707,-59.570,-30.762,-51.758
1683634001.917,-49.805,-41.016,-21.973,-23.926
1683634001.921,-28.809,-19.531,-16.602,-4.395
1683634001.925,-34.180,-26.367,-20.020,-18.066
1683634001.929,-53.223,-49.316,-38.574,-50.781
1683634001.933,-67.871,-48.828,-95.215,-64.941
1683634001.936,-61.035,-33.691,-62.012,-45.898
1683634001.940,-40.527,-29.785,-3.418,-23.926
1683634001.944,-43.457,-37.598,-12.207,-42.969
1683634001.948,-62.012,-50.293,-30.762,-71.289
1683634001.952,-73.242,-62.012,-36.621,-78.125
1683634001.969,-59.570,-59.082,-20.020,-53.223
1683634001.973,-34.180,-39.062,-7.812,-20.508
1683634001.977,-32.227,-30.762,-15.625,-26.367
1683634001.981,-57.129,-48.340,-35.645,-62.988
1683634001.985,-79.102,-71.289,-38.086,-80.566
1683634001.989,-61.523,-52.246,-34.180,-51.270
1683634001.993,-26.367,-17.578,-42.969,-13.184
1683634001.996,-17.090,-20.508,-24.414,-12.695
1683634002.000,-38.574,-41.504,-29.297,-46.875
1683634002.004,-56.152,-55.176,-53.223,-63.965
1683634002.008,-47.363,-53.223,-43.457,-44.922
1683634002.012,-21.973,-32.715,-17.578,-8.301
1683634002.014,-15.625,-21.973,-12.207,-1.953
1683634002.018,-43.457,-42.969,-32.715,-38.086
1683634002.022,-65.918,-54.199,-43.945,-59.082
1683634002.026,-57.129,-48.340,-34.180,-40.527
1683634002.030,-30.273,-36.621,-21.484,-7.812
1683634002.034,-17.090,-21.484,-12.695,1.953
1683634002.038,-36.621,-22.461,-27.832,-32.227
1683634002.041,-71.777,-52.246,-48.340,-73.730
1683634002.045,-76.172,-61.523,-46.875,-68.848
1683634002.049,-42.480,-37.598,-42.969,-39.062
1683634002.053,-19.043,-17.578,-29.785,-24.902
1683634002.057,-25.391,-22.949,-27.344,-46.875
1683634002.059,-46.875,-52.734,-42.969,-71.777
1683634002.063,-60.547,-62.500,-46.875,-66.895
1683634002.067,-42.480,-39.062,-30.762,-37.109
1683634002.071,-24.902,-23.438,-19.531,-18.066
1683634002.075,-41.016,-38.574,-37.109,-36.133
1683634002.079,-62.988,-50.781,-53.223,-58.105
1683634002.083,-67.383,-51.270,-43.945,-51.758
1683634002.086,-49.805,-41.504,-26.367,-20.996
1683634002.090,-31.738,-30.273,-46.387,-9.766
1683634002.094,-36.621,-35.645,-61.035,-30.762
1683634002.098,-59.570,-49.805,-41.016,-53.223
1683634002.102,-72.266,-62.500,-41.504,-59.082
1683634002.104,-52.734,-52.246,-55.176,-27.344
1683634002.108,-25.879,-32.715,-31.250,5.859
1683634002.112,-21.973,-36.621,-8.301,-4.395
1683634002.116,-58.594,-58.594,-30.762,-44.434
1683634002.120,-83.008,-63.965,-41.992,-66.406
1683634002.124,-68.848,-41.504,-30.762,-49.316
1683634002.128,-47.363,-17.578,-6.348,-22.461
1683634002.131,-47.852,-23.438,-18.555,-34.668
1683634002.135,-80.078,-52.734,-106.445,-80.566
1683634002.139,-96.191,-58.105,-85.938,-94.238
1683634002.143,-73.242,-43.457,-18.555,-64.453
1683634002.147,-52.734,-29.785,-15.137,-30.762
1683634002.149,-48.340,-26.855,-19.531,-32.715
1683634002.153,-63.477,-45.410,-26.855,-63.965
1683634002.157,-86.426,-62.500,-33.691,-81.543
1683634002.161,-74.707,-50.293,-30.762,-62.012
1683634002.165,-42.969,-35.156,-19.531,-32.227
1683634002.169,-35.156,-22.949,-19.043,-27.832
1683634002.173,-56.641,-31.250,-24.902,-62.012
1683634002.176,-78.613,-59.082,-74.707,-88.379
1683634002.180,-77.637,-58.594,-103.516,-65.430
1683634002.184,-68.848,-41.992,-30.273,-36.133
1683634002.188,-65.430,-35.645,-3.418,-34.668
1683634002.192,-78.613,-42.480,-26.855,-58.105
1683634002.194,-89.355,-54.199,-36.621,-75.684
1683634002.198,-82.031,-53.711,-29.785,-68.359
1683634002.202,-70.801,-40.039,-13.672,-48.340
1683634002.206,-61.523,-28.809,-9.766,-43.457
1683634002.210,-66.895,-31.250,-24.902,-69.824
1683634002.214,-82.520,-48.340,-34.180,-92.285
1683634002.218,-86.426,-44.434,-32.715,-74.707
1683634002.221,-73.730,-29.785,-67.383,-44.922
1683634002.225,-60.059,-25.391,-45.410,-35.156
1683634002.229,-62.500,-26.367,-18.066,-50.293
1683634002.233,-83.984,-39.062,-38.086,-76.660
1683634002.237,-92.285,-41.016,-38.086,-77.637
1683634002.239,-68.848,-29.785,-16.602,-42.480
1683634002.243,-47.852,-22.461,-5.859,-26.855
1683634002.247,-45.410,-33.691,-19.531,-41.504
1683634002.251,-65.918,-52.734,-36.133,-60.547
1683634002.255,-80.566,-58.594,-36.133,-60.547
1683634002.259,-74.219,-44.922,-13.672,-38.086
1683634002.263,-51.270,-31.250,-26.855,-14.648
1683634002.266,-48.340,-34.180,-66.895,-25.879
1683634002.270,-78.613,-47.363,-47.852,-69.824
1683634002.274,-103.027,-67.383,-44.922,-93.750
1683634002.278,-83.984,-56.152,-43.945,-67.383
1683634002.282,-52.734,-30.273,-23.438,-34.180
1683634002.284,-54.199,-27.344,-20.020,-43.945
1683634002.288,-84.473,-45.898,-38.086,-83.984
1683634002.292,-97.656,-58.105,-54.688,-104.492
1683634002.296,-75.684,-41.992,-37.598,-72.754
1683634002.300,-41.504,-23.926,-19.043,-31.250
1683634002.304,-38.574,-26.367,-22.461,-32.227
1683634002.308,-62.500,-39.551,-56.641,-68.848
1683634002.311,-79.590,-61.035,-65.918,-91.309
1683634002.315,-69.824,-61.035,-29.785,-57.617
1683634002.319,-42.969,-44.434,-15.625,-20.020
1683634002.323,-32.715,-29.785,-21.484,-19.043
1683634002.327,-49.316,-41.504,-41.504,-43.945
1683634002.329,-65.430,-66.406,-56.152,-68.359
1683634002.333,-56.641,-62.988,-51.270,-49.316
1683634002.337,-32.227,-39.062,-35.156,-11.719
1683634002.341,-17.090,-21.973,-29.297,-6.348
1683634002.345,-33.203,-33.691,-45.410,-41.016
1683634002.349,-66.406,-51.270,-67.383,-76.172
1683634002.353,-74.707,-50.293,-70.312,-67.871
1683634002.356,-49.805,-36.133,-38.086,-38.086
1683634002.360,-33.203,-30.762,-26.855,-32.227
1683634002.364,-63.965,-53.223,-53.223,-66.406
1683634002.368,-93.262,-64.453,-56.152,-97.168
1683634002.372,-89.355,-55.664,-41.504,-86.914
1683634002.389,-68.848,-43.457,-34.668,-52.734
1683634002.393,-48.340,-27.832,-28.809,-34.180
1683634002.397,-57.129,-33.691,-38.574,-59.570
1683634002.401,-82.520,-52.246,-49.316,-91.797
1683634002.405,-94.727,-62.988,-44.922,-86.914
1683634002.409,-79.102,-44.434,-34.668,-59.570
1683634002.413,-54.688,-28.320,-20.020,-38.086
1683634002.416,-50.293,-38.086,-16.113,-40.039
1683634002.420,-77.637,-56.641,-45.410,-76.660
1683634002.424,-92.773,-63.965,-90.820,-81.543
1683634002.428,-64.941,-44.434,-48.340,-40.527
1683634002.432,-38.086,-31.250,-9.277,-15.137
1683634002.434,-40.527,-41.992,-23.438,-28.809
1683634002.438,-60.059,-57.617,-40.039,-64.941
1683634002.442,-70.801,-65.430,-41.016,-79.102
1683634002.446,-65.430,-50.293,-24.902,-52.246
1683634002.450,-46.387,-37.598,-25.879,-24.414
1683634002.454,-42.969,-26.855,-32.227,-30.273
1683634002.458,-71.289,-38.574,-41.504,-74.707
1683634002.461,-93.750,-58.594,-49.805,-104.004
1683634002.465,-82.031,-45.898,-61.035,-78.125
1683634002.469,-52.246,-25.879,-64.453,-40.039
1683634002.473,-39.551,-11.230,-35.156,-42.480
1683634002.477,-62.012,-25.879,-45.410,-79.590
1683634002.434,-40.527,-41.992,-23.438,-28.809
1683634002.438,-60.059,-57.617,-40.039,-64.941
1683634002.442,-70.801,-65.430,-41.016,-79.102
1683634002.446,-65.430,-50.293,-24.902,-52.246
1683634002.450,-46.387,-37.598,-25.879,-24.414
1683634002.454,-42.969,-26.855,-32.227,-30.273
1683634002.458,-71.289,-38.574,-41.504,-74.707
1683634002.461,-93.750,-58.594,-49.805,-104.004
1683634002.465,-82.031,-45.898,-61.035,-78.125
1683634002.469,-52.246,-25.879,-64.453,-40.039
1683634002.473,-39.551,-11.230,-35.156,-42.480
1683634002.477,-62.012,-25.879,-45.410,-79.590
1683634002.479,-82.031,-45.410,-60.059,-96.680
1683634002.483,-71.777,-41.504,-44.922,-73.242
1683634002.487,-45.410,-21.973,-23.926,-37.598
1683634002.491,-32.227,-13.672,-23.438,-30.762
1683634002.495,-55.176,-28.809,-40.527,-62.012
1683634002.499,-78.125,-39.551,-45.410,-84.961
1683634002.503,-76.172,-32.227,-29.297,-69.824
1683634002.506,-50.293,-16.113,-22.461,-38.086
1683634002.510,-37.598,-18.066,-63.965,-30.273
1683634002.514,-52.734,-34.180,-59.082,-53.223
1683634002.518,-72.266,-49.316,-37.109,-74.707
1683634002.522,-77.148,-53.711,-36.133,-62.988
1683634002.524,-50.293,-36.621,-21.484,-28.809
1683634002.528,-24.414,-20.508,-19.043,-18.555
1683634002.532,-33.203,-26.367,-31.738,-47.852
1683634002.536,-63.965,-50.293,-50.781,-78.613
1683634002.540,-67.871,-56.641,-52.734,-63.965
1683634002.544,-38.574,-34.668,-34.668,-23.438
1683634002.548,-20.508,-16.602,-17.090,-17.578
1683634002.551,-32.715,-24.414,-62.500,-44.434
1683634002.555,-57.129,-39.062,-110.840,-72.754
1683634002.559,-65.430,-45.410,-58.594,-74.219
1683634002.563,-50.293,-31.738,-24.902,-44.922
1683634002.567,-30.762,-18.555,-26.855,-27.832
1683634002.569,-30.273,-20.996,-31.250,-46.387
1683634002.573,-55.664,-40.527,-41.504,-83.984
