timestamps,TP9,AF7,AF8,TP10
1683632177.013,-25.391,-49.805,-24.414,-2.930
1683632177.017,-97.168,-94.727,-94.238,-150.391
1683632177.021,-108.887,-37.109,-65.430,-146.973
1683632177.025,-42.480,9.766,18.066,-9.766
1683632177.028,28.320,6.836,43.945,87.402
1683632177.032,8.789,-52.734,-20.020,21.973
1683632177.036,-72.266,-99.121,-94.238,-129.395
1683632177.040,-88.867,-67.871,-81.055,-149.902
1683632177.044,-13.184,-19.043,-4.395,-13.672
1683632177.046,72.754,18.066,35.645,111.816
1683632177.050,60.059,-0.488,-14.160,69.336
1683632177.054,-48.340,-69.336,-90.820,-97.168
1683632177.058,-94.238,-70.312,-89.844,-147.949
1683632177.062,-23.926,-24.902,-14.160,-26.367
1683632177.066,54.688,43.457,50.781,100.098
1683632177.070,38.574,24.414,13.184,72.266
1683632177.073,-65.918,-87.402,-76.660,-87.891
1683632177.077,-120.605,-118.652,-93.262,-156.738
1683632177.081,-63.965,-45.898,-15.137,-40.527
1683632177.085,23.926,17.578,58.594,104.980
1683632177.089,27.344,-6.836,22.949,94.727
1683632177.091,-59.082,-57.617,-65.430,-60.547
1683632177.095,-118.652,-53.711,-88.867,-160.156
1683632177.099,-79.590,-3.906,-27.344,-76.172
1683632177.103,13.184,34.180,43.945,72.266
1683632177.107,36.621,16.602,26.855,86.914
1683632177.111,-36.133,-26.367,-53.223,-48.828
1683632177.115,-102.051,-49.805,-88.867,-158.691
1683632177.118,-77.148,-10.254,-40.039,-93.750
1683632177.122,8.301,-0.488,20.020,51.270
1683632177.126,41.016,-19.043,17.090,85.938
1683632177.130,-21.484,-45.410,-52.246,-28.809
1683632177.134,-90.332,-83.008,-103.027,-146.973
1683632177.136,-74.707,-52.734,-59.570,-104.492
1683632177.140,5.859,4.395,20.996,47.363
1683632177.144,55.664,10.254,27.832,104.492
1683632177.148,-0.488,-37.598,-44.922,-0.977
1683632177.152,-88.379,-96.680,-100.586,-139.648
1683632177.156,-83.008,-52.246,-55.176,-126.465
1683632177.160,2.930,19.531,25.391,32.227
1683632177.163,62.012,-1.953,34.668,118.164
1683632177.167,10.742,-47.363,-31.250,21.973
1683632177.171,-85.449,-99.609,-94.238,-130.859
1683632177.175,-93.262,-103.516,-66.895,-132.812
1683632177.179,-14.648,-34.668,16.602,21.973
1683632177.181,43.945,0.977,46.387,116.699
1683632177.185,7.324,-25.879,-14.160,26.855
1683632177.189,-82.031,-91.309,-87.891,-136.230
1683632177.193,-108.887,-84.961,-76.172,-168.457
1683632177.197,-37.598,-7.812,3.906,-33.203
1683632177.201,35.645,32.715,45.898,87.402
1683632177.205,9.766,-2.441,-8.301,30.273
1683632177.208,-80.078,-80.078,-94.238,-131.348
1683632177.212,-120.117,-114.746,-101.562,-189.453
1683632177.216,-66.406,-59.082,-24.902,-69.336
1683632177.220,21.973,14.160,42.480,92.285
1683632177.224,23.438,-4.883,2.930,69.824
1683632177.226,-63.965,-90.332,-86.426,-101.074
1683632177.230,-115.723,-88.379,-91.797,-165.039
1683632177.234,-65.430,-27.344,-13.184,-43.945
1683632177.238,28.320,10.254,52.246,106.934
1683632177.242,41.504,-17.090,20.020,97.168
1683632177.246,-44.922,-51.270,-66.406,-62.500
1683632177.250,-105.469,-81.543,-90.820,-156.738
1683632177.253,-61.035,-59.082,-22.949,-59.570
1683632177.257,26.367,1.465,49.316,98.633
1683632177.261,45.410,-0.488,27.344,104.492
1683632177.265,-38.086,-54.199,-59.082,-36.621
1683632177.269,-106.445,-84.473,-94.727,-140.137
1683632177.271,-76.172,-49.805,-36.133,-87.402
1683632177.275,0.977,15.137,44.922,59.570
1683632177.279,23.926,3.418,35.645,97.168
1683632177.283,-35.156,-62.012,-53.711,-39.551
1683632177.287,-109.863,-85.938,-105.469,-175.781
1683632177.291,-90.332,-17.090,-47.852,-122.559
1683632177.295,8.301,40.039,30.762,41.016
1683632177.298,36.133,1.465,24.902,79.590
1683632177.302,-29.785,-69.824,-54.688,-51.758
1683632177.306,-100.098,-98.145,-112.793,-185.059
1683632177.310,-105.957,-54.688,-75.195,-169.434
1683632177.314,-29.785,10.254,11.719,-20.996
1683632177.331,27.832,7.812,31.250,75.195
1683632177.335,-17.578,-40.039,-34.668,-12.207
1683632177.339,-92.285,-83.984,-96.191,-151.367
1683632177.343,-106.445,-65.918,-71.777,-136.230
1683632177.347,-29.297,-7.812,13.672,15.137
1683632177.351,50.293,41.504,51.270,122.070
1683632177.355,18.555,-3.418,-13.672,49.805
1683632177.358,-68.848,-100.098,-92.773,-110.352
1683632177.362,-90.820,-94.727,-81.543,-140.137
1683632177.366,-23.926,-6.836,2.441,0.977
1683632177.370,50.293,31.250,43.457,119.629
1683632177.374,31.250,-6.836,-9.766,71.289
1683632177.331,27.832,7.812,31.250,75.195
1683632177.335,-17.578,-40.039,-34.668,-12.207
1683632177.339,-92.285,-83.984,-96.191,-151.367
1683632177.343,-106.445,-65.918,-71.777,-136.230
1683632177.347,-29.297,-7.812,13.672,15.137
1683632177.351,50.293,41.504,51.270,122.070
1683632177.355,18.555,-3.418,-13.672,49.805
1683632177.358,-68.848,-100.098,-92.773,-110.352
1683632177.362,-90.820,-94.727,-81.543,-140.137
1683632177.366,-23.926,-6.836,2.441,0.977
1683632177.370,50.293,31.250,43.457,119.629
1683632177.374,31.250,-6.836,-9.766,71.289
1683632177.376,-61.035,-70.801,-82.031,-88.867
1683632177.380,-98.633,-66.406,-74.707,-141.113
1683632177.384,-37.109,0.977,5.859,-18.066
1683632177.388,39.551,23.438,57.129,111.328
1683632177.392,33.203,-28.320,7.812,70.801
1683632177.396,-51.270,-53.711,-68.359,-83.496
1683632177.400,-97.168,-51.758,-81.055,-157.227
1683632177.403,-41.992,-9.277,-11.719,-53.223
1683632177.407,39.062,23.438,42.480,78.613
1683632177.411,35.156,-11.230,0.977,43.945
1683632177.415,-43.945,-60.059,-82.520,-106.445
1683632177.419,-105.957,-82.031,-107.910,-207.031
1683632177.421,-72.754,-30.273,-39.551,-121.094
1683632177.425,21.973,34.180,38.086,52.246
1683632177.429,33.203,12.207,23.926,67.383
1683632177.433,-57.129,-47.363,-61.035,-71.289
1683632177.437,-126.953,-84.473,-102.539,-176.758
1683632177.441,-94.238,-25.879,-38.574,-101.074
1683632177.445,-0.977,27.832,33.691,74.219
1683632177.448,34.668,-5.371,22.461,108.887
1683632177.452,-27.344,-43.457,-50.781,-28.320
1683632177.456,-103.027,-80.566,-96.191,-148.926
1683632177.460,-81.543,-55.664,-44.922,-90.820
1683632177.464,7.324,14.160,34.668,73.730
1683632177.421,-72.754,-30.273,-39.551,-121.094
1683632177.425,21.973,34.180,38.086,52.246
1683632177.429,33.203,12.207,23.926,67.383
1683632177.433,-57.129,-47.363,-61.035,-71.289
1683632177.437,-126.953,-84.473,-102.539,-176.758
1683632177.441,-94.238,-25.879,-38.574,-101.074
1683632177.445,-0.977,27.832,33.691,74.219
1683632177.448,34.668,-5.371,22.461,108.887
1683632177.452,-27.344,-43.457,-50.781,-28.320
1683632177.456,-103.027,-80.566,-96.191,-148.926
1683632177.460,-81.543,-55.664,-44.922,-90.820
1683632177.464,7.324,14.160,34.668,73.730
1683632177.466,55.664,13.184,36.133,127.930
1683632177.470,6.836,-37.109,-35.156,12.207
1683632177.474,-74.219,-74.219,-89.844,-128.418
1683632177.478,-82.031,-60.547,-52.734,-117.188
1683632177.482,2.441,-3.418,27.832,39.062
1683632177.486,55.664,27.344,46.875,120.117
1683632177.490,0.000,-15.625,-18.066,17.090
1683632177.493,-90.820,-76.172,-87.402,-135.254
1683632177.497,-105.469,-94.727,-75.684,-156.738
1683632177.501,-28.320,-35.156,7.324,-16.602
1683632177.505,35.645,14.160,45.410,84.473
1683632177.509,0.488,-20.996,-19.043,1.953
1683632177.511,-86.914,-87.402,-97.168,-155.762
1683632177.515,-106.445,-62.500,-77.148,-179.199
1683632177.519,-35.156,1.465,6.348,-39.062
1683632177.523,37.109,27.344,43.457,79.590
1683632177.527,10.254,-5.371,-11.719,19.531
1683632177.531,-76.172,-36.621,-80.078,-131.348
1683632177.535,-113.770,-43.457,-81.055,-175.293
1683632177.538,-55.664,-24.902,-17.578,-49.805
1683632177.542,28.320,12.695,37.598,92.285
1683632177.546,24.902,15.137,-0.488,69.824
1683632177.550,-56.641,-38.086,-89.355,-78.613
1683632177.554,-103.027,-67.383,-100.586,-146.484
1683632177.556,-54.199,-20.996,-20.508,-43.945
1683632177.560,32.715,38.086,41.504,104.492
1683632177.564,47.363,10.254,2.441,97.656
1683632177.568,-28.320,-61.523,-83.008,-62.012
1683632177.572,-93.750,-76.172,-94.238,-142.090
1683632177.576,-45.410,-1.953,-13.184,-21.484
1683632177.580,52.246,58.105,49.805,130.371
1683632177.583,63.477,13.184,10.742,110.840
1683632177.587,-26.367,-87.402,-73.242,-54.199
1683632177.591,-91.309,-88.867,-95.703,-152.832
1683632177.595,-62.988,-36.133,-46.875,-87.402
1683632177.599,4.395,9.766,22.461,44.434
1683632177.601,27.344,13.672,18.066,73.242
1683632177.605,-33.691,-41.992,-58.594,-52.246
1683632177.609,-114.258,-79.590,-96.191,-176.270
1683632177.613,-89.844,-38.574,-39.551,-121.582
1683632177.617,0.977,10.254,41.504,45.898
1683632177.621,34.180,-6.348,41.504,97.656
1683632177.625,-26.855,-54.688,-38.086,-21.973
1683632177.628,-114.258,-101.074,-102.051,-169.922
1683632177.632,-111.816,-83.496,-63.965,-150.391
1683632177.636,-26.367,-9.766,21.484,15.625
1683632177.640,26.855,8.301,33.691,90.820
1683632177.644,-21.484,-37.598,-33.203,-10.742
1683632177.646,-109.375,-88.867,-95.703,-144.043
1683632177.650,-109.863,-52.246,-68.359,-130.859
1683632177.654,-22.461,11.719,14.648,15.137
1683632177.658,38.574,5.859,37.598,107.422
1683632177.662,12.207,-41.016,-22.461,41.504
1683632177.666,-67.383,-56.641,-84.961,-97.656
1683632177.670,-84.473,-46.875,-68.848,-113.281
1683632177.673,-12.207,-9.766,10.742,11.719
1683632177.677,61.523,5.859,45.410,105.469
1683632177.681,34.180,-46.387,-15.625,36.133
1683632177.685,-46.875,-82.520,-87.891,-111.328
1683632177.689,-80.566,-69.824,-77.637,-147.461
1683632177.706,-31.738,-25.879,-6.836,-31.250
1683632177.710,47.363,15.625,39.062,94.727
1683632177.714,28.320,-1.953,-9.277,50.293
1683632177.718,-70.312,-64.453,-92.285,-116.699
1683632177.722,-117.676,-82.520,-97.168,-188.477
1683632177.726,-53.223,8.789,-14.160,-77.148
1683632177.730,28.809,48.828,43.945,73.730
1683632177.733,29.785,-9.766,0.488,54.688
1683632177.737,-51.758,-52.246,-79.590,-101.562
1683632177.741,-117.188,-71.777,-95.703,-179.199
1683632177.745,-76.660,-38.574,-22.949,-70.312
1683632177.749,15.625,13.672,52.734,89.844
1683632177.751,26.855,-9.277,22.949,89.844
1683632177.755,-49.805,-61.035,-59.570,-53.223
1683632177.759,-115.723,-70.801,-82.520,-147.949
1683632177.763,-93.750,-47.852,-32.227,-82.520
1683632177.767,1.953,3.418,37.109,78.613
1683632177.771,28.320,27.832,37.109,117.676
1683632177.775,-54.688,-27.832,-44.922,-18.066
1683632177.778,-126.465,-89.355,-97.168,-143.066
1683632177.782,-95.703,-87.891,-51.758,-101.074
1683632177.786,-8.789,-22.461,31.250,44.922
1683632177.790,25.879,12.695,37.109,85.938
1683632177.794,-27.832,-8.301,-35.156,-21.484
1683632177.796,-107.422,-65.918,-97.168,-155.273
1683632177.800,-102.051,-58.594,-62.012,-143.066
1683632177.804,-13.184,-0.488,26.855,14.648
1683632177.808,36.621,11.230,46.875,92.773
1683632177.812,-12.695,-35.645,-28.320,-10.254
1683632177.816,-101.074,-60.059,-89.355,-163.574
1683632177.820,-109.863,-38.086,-59.082,-158.203
1683632177.823,-22.461,-15.625,16.602,2.441
1683632177.827,41.992,0.488,33.203,98.633
1683632177.831,-1.953,-14.648,-32.227,8.789
1683632177.835,-87.891,-71.777,-99.609,-141.602
1683632177.839,-104.492,-73.730,-82.520,-152.832
1683632177.841,-24.414,-7.812,4.883,-6.348
1683632177.845,44.922,46.875,53.711,115.234
1683632177.849,12.207,-1.465,0.000,43.457
1683632177.853,-77.148,-86.426,-84.961,-125.977
1683632177.857,-114.746,-90.332,-86.426,-157.715
1683632177.861,-51.758,-11.230,-2.930,-14.160
1683632177.865,27.832,33.203,51.270,112.305
1683632177.868,22.461,-11.719,8.789,65.918
1683632177.872,-57.617,-95.703,-79.590,-87.402
1683632177.876,-104.004,-82.031,-82.031,-138.672
1683632177.880,-51.270,-17.578,-0.977,-32.227
1683632177.884,32.227,14.648,52.246,100.586
1683632177.886,40.039,-7.324,20.996,84.961
1683632177.890,-34.180,-51.270,-56.641,-64.453
1683632177.894,-94.238,-65.430,-75.684,-147.949
1683632177.898,-51.758,-6.348,-9.277,-51.758
1683632177.902,36.621,33.203,52.734,80.566
1683632177.906,49.316,23.438,33.691,88.867
1683632177.910,-22.949,-35.645,-54.688,-47.852
1683632177.913,-98.145,-89.355,-94.727,-160.156
1683632177.917,-74.707,-62.500,-39.551,-87.402
1683632177.921,11.230,-3.906,37.598,56.152
1683632177.925,41.992,13.184,33.691,83.496
1683632177.929,-33.203,-55.176,-54.199,-53.711
1683632177.931,-113.770,-89.844,-92.285,-175.293
1683632177.935,-80.078,-43.457,-32.715,-99.121
1683632177.939,0.488,1.953,40.039,51.758
1683632177.943,24.902,2.441,37.598,83.984
1683632177.947,-30.273,-55.664,-38.086,-30.273
1683632177.951,-107.422,-63.477,-84.961,-143.555
1683632177.955,-102.051,-17.090,-43.457,-115.234
1683632177.958,-18.066,30.273,35.156,40.527
1683632177.962,34.180,-9.766,34.668,104.492
1683632177.966,-14.648,-74.219,-42.480,-4.883
1683632177.970,-90.332,-95.215,-99.121,-147.461
1683632177.974,-93.750,-62.012,-67.383,-137.207
1683632177.931,-113.770,-89.844,-92.285,-175.293
1683632177.935,-80.078,-43.457,-32.715,-99.121
1683632177.939,0.488,1.953,40.039,51.758
1683632177.943,24.902,2.441,37.598,83.984
1683632177.947,-30.273,-55.664,-38.086,-30.273
1683632177.951,-107.422,-63.477,-84.961,-143.555
1683632177.955,-102.051,-17.090,-43.457,-115.234
1683632177.958,-18.066,30.273,35.156,40.527
1683632177.962,34.180,-9.766,34.668,104.492
1683632177.966,-14.648,-74.219,-42.480,-4.883
1683632177.970,-90.332,-95.215,-99.121,-147.461
1683632177.974,-93.750,-62.012,-67.383,-137.207
1683632177.991,-15.625,3.418,16.602,11.230
1683632177.995,51.758,20.508,38.086,98.633
1683632177.999,7.812,-18.555,-30.762,12.207
1683632178.003,-81.055,-59.570,-102.539,-136.719
1683632178.007,-96.680,-59.082,-83.496,-149.414
1683632178.011,-21.484,29.297,7.324,-11.230
1683632178.015,56.152,66.406,43.945,107.910
1683632178.018,28.320,-27.344,-24.414,33.203
1683632178.022,-62.500,-81.055,-99.609,-127.930
1683632178.026,-94.238,-55.176,-83.008,-157.715
1683632178.030,-40.527,-3.906,-1.465,-30.762
1683632178.034,36.133,26.855,41.992,92.285
1683632177.991,-15.625,3.418,16.602,11.230
1683632177.995,51.758,20.508,38.086,98.633
1683632177.999,7.812,-18.555,-30.762,12.207
1683632178.003,-81.055,-59.570,-102.539,-136.719
1683632178.007,-96.680,-59.082,-83.496,-149.414
1683632178.011,-21.484,29.297,7.324,-11.230
1683632178.015,56.152,66.406,43.945,107.910
1683632178.018,28.320,-27.344,-24.414,33.203
1683632178.022,-62.500,-81.055,-99.609,-127.930
1683632178.026,-94.238,-55.176,-83.008,-157.715
1683632178.030,-40.527,-3.906,-1.465,-30.762
1683632178.034,36.133,26.855,41.992,92.285
1683632178.021,23.438,-18.066,-11.719,51.758
1683632178.025,-62.500,-63.965,-87.402,-101.074
1683632178.029,-110.352,-62.988,-83.984,-160.156
1683632178.033,-56.152,-27.344,-4.883,-38.086
1683632178.037,38.086,3.906,56.152,112.793
1683632178.041,34.668,3.906,21.484,90.332
1683632178.045,-47.852,-42.969,-67.383,-65.918
1683632178.048,-103.516,-77.148,-86.426,-140.137
1683632178.052,-63.965,-42.969,-13.184,-46.875
1683632178.056,31.250,7.324,45.898,92.773
1683632178.060,51.270,9.277,15.625,101.562
1683632178.064,-35.156,-31.738,-65.430,-49.805
1683632178.081,-113.281,-80.078,-105.957,-164.062
1683632178.085,-82.520,-44.922,-46.875,-77.148
1683632178.089,14.648,36.133,37.598,84.473
1683632178.093,40.527,26.855,22.949,87.402
1683632178.097,-37.598,-55.664,-67.871,-60.547
1683632178.101,-107.422,-52.246,-98.633,-178.223
1683632178.105,-78.125,-3.906,-38.574,-113.281
1683632178.108,14.160,18.066,38.086,47.852
1683632178.112,52.246,1.465,33.203,84.961
1683632178.116,-14.160,-37.598,-43.457,-35.156
1683632178.120,-88.379,-56.641,-86.426,-146.973
1683632178.124,-75.684,-46.387,-48.828,-108.887
1683632178.081,-113.281,-80.078,-105.957,-164.062
1683632178.085,-82.520,-44.922,-46.875,-77.148
1683632178.089,14.648,36.133,37.598,84.473
1683632178.093,40.527,26.855,22.949,87.402
1683632178.097,-37.598,-55.664,-67.871,-60.547
1683632178.101,-107.422,-52.246,-98.633,-178.223
1683632178.105,-78.125,-3.906,-38.574,-113.281
1683632178.108,14.160,18.066,38.086,47.852
1683632178.112,52.246,1.465,33.203,84.961
1683632178.116,-14.160,-37.598,-43.457,-35.156
1683632178.120,-88.379,-56.641,-86.426,-146.973
1683632178.124,-75.684,-46.387,-48.828,-108.887
1683632178.126,12.695,11.719,29.297,52.246
1683632178.130,68.359,45.898,48.340,136.230
1683632178.134,14.160,-16.113,-25.391,27.344
1683632178.138,-77.148,-76.660,-86.914,-132.324
1683632178.142,-90.332,-54.199,-52.734,-125.488
1683632178.146,-10.254,25.879,37.109,38.574
1683632178.150,47.852,41.016,55.664,133.301
1683632178.153,-1.953,-34.668,-18.555,30.762
1683632178.157,-88.379,-120.605,-95.215,-124.512
1683632178.161,-107.422,-83.008,-72.266,-138.672
1683632178.165,-37.598,-5.371,13.184,2.441
1683632178.169,36.621,17.578,47.852,117.188
1683632178.171,11.230,-27.344,-12.695,42.480
1683632178.175,-72.754,-83.496,-91.797,-124.023
1683632178.179,-102.539,-67.383,-84.473,-153.320
1683632178.183,-34.180,-9.277,-5.371,-27.832
1683632178.187,38.574,19.531,37.598,91.797
1683632178.191,26.367,18.066,-7.324,47.852
1683632178.195,-54.688,-46.387,-86.914,-119.629
1683632178.198,-98.633,-85.449,-90.820,-178.223
1683632178.202,-51.270,-56.641,-24.414,-73.242
1683632178.206,29.785,-4.883,31.738,54.688
1683632178.210,30.273,-7.324,3.906,41.016
1683632178.214,-49.805,-52.734,-74.219,-97.168
1683632178.171,11.230,-27.344,-12.695,42.480
1683632178.175,-72.754,-83.496,-91.797,-124.023
1683632178.179,-102.539,-67.383,-84.473,-153.320
1683632178.183,-34.180,-9.277,-5.371,-27.832
1683632178.187,38.574,19.531,37.598,91.797
1683632178.191,26.367,18.066,-7.324,47.852
1683632178.195,-54.688,-46.387,-86.914,-119.629
1683632178.198,-98.633,-85.449,-90.820,-178.223
1683632178.202,-51.270,-56.641,-24.414,-73.242
1683632178.206,29.785,-4.883,31.738,54.688
1683632178.210,30.273,-7.324,3.906,41.016
1683632178.214,-49.805,-52.734,-74.219,-97.168
1683632178.216,-94.238,-59.570,-90.332,-169.434
1683632178.220,-47.852,-19.043,-24.902,-76.172
1683632178.224,41.992,25.879,41.504,77.148
1683632178.228,49.316,-0.977,17.578,87.402
1683632178.232,-38.574,-77.637,-68.848,-74.707
1683632178.236,-95.703,-78.613,-80.566,-164.062
1683632178.240,-58.105,-14.648,-7.324,-61.035
1683632178.243,18.555,20.508,57.129,92.285
1683632178.247,34.668,-40.527,32.227,104.980
1683632178.251,-41.992,-83.496,-49.316,-34.180
1683632178.255,-126.953,-80.566,-82.031,-150.879
1683632178.259,-113.281,-60.547,-32.227,-104.492
1683632178.261,-19.531,-21.973,32.715,44.434
1683632178.265,26.367,-11.719,30.762,89.355
1683632178.269,-35.156,-38.574,-38.574,-32.715
1683632178.273,-120.117,-85.938,-91.309,-173.340
1683632178.277,-111.328,-91.797,-55.664,-145.020
1683632178.281,-23.438,11.230,32.715,17.090
1683632178.285,26.367,39.551,44.922,76.172
1683632178.288,-32.227,-60.547,-41.504,-46.387
1683632178.292,-119.141,-105.957,-102.051,-192.383
1683632178.296,-106.445,-63.477,-57.129,-166.016
1683632178.300,-15.137,-0.488,32.227,4.395
1683632178.304,42.969,15.137,47.363,87.402
1683632178.306,4.883,-40.527,-28.320,-19.043
1683632178.310,-77.148,-79.102,-90.332,-147.461
1683632178.314,-84.473,-49.805,-64.453,-133.789
1683632178.318,-14.648,-0.977,17.090,0.488
1683632178.322,53.223,16.602,53.223,104.492
1683632178.326,33.203,5.859,-7.324,47.363
1683632178.330,-53.223,-23.438,-82.520,-102.539
1683632178.333,-85.938,-32.227,-75.684,-133.301
1683632178.337,-26.855,-35.156,-6.836,-7.812
1683632178.341,49.316,-4.883,41.992,113.281
1683632178.345,32.715,4.395,3.906,67.871
1683632178.349,-52.734,-66.895,-77.148,-95.215
1683632178.351,-88.867,-95.703,-86.914,-146.484
1683632178.355,-39.551,-22.461,-9.766,-27.832
1683632178.359,41.016,23.926,49.316,101.562
1683632178.363,41.016,-9.277,9.277,60.547
1683632178.367,-56.641,-80.566,-76.660,-108.887
1683632178.371,-111.816,-53.223,-80.566,-187.988
1683632178.375,-58.105,-0.977,-5.859,-82.031
1683632178.378,15.625,-5.859,50.293,55.176
1683632178.382,20.996,-17.090,20.508,49.316
1683632178.386,-56.641,-54.199,-61.035,-98.145
1683632178.390,-129.883,-81.055,-81.543,-186.523
1683632178.394,-92.773,-47.852,-18.555,-101.074
1683632178.351,-88.867,-95.703,-86.914,-146.484
1683632178.355,-39.551,-22.461,-9.766,-27.832
1683632178.359,41.016,23.926,49.316,101.562
1683632178.363,41.016,-9.277,9.277,60.547
1683632178.367,-56.641,-80.566,-76.660,-108.887
1683632178.371,-111.816,-53.223,-80.566,-187.988
1683632178.375,-58.105,-0.977,-5.859,-82.031
1683632178.378,15.625,-5.859,50.293,55.176
1683632178.382,20.996,-17.090,20.508,49.316
1683632178.386,-56.641,-54.199,-61.035,-98.145
1683632178.390,-129.883,-81.055,-81.543,-186.523
1683632178.394,-92.773,-47.852,-18.555,-101.074
1683632178.396,6.348,13.184,48.828,54.688
1683632178.400,27.344,15.625,25.391,72.754
1683632178.404,-39.062,-55.176,-62.988,-69.336
1683632178.408,-101.074,-87.891,-100.586,-176.270
1683632178.412,-82.031,-40.527,-40.039,-96.191
1683632178.416,18.066,23.926,41.992,88.867
1683632178.420,65.430,22.949,34.668,138.672
1683632178.423,-2.441,-50.293,-52.246,-5.371
1683632178.427,-91.309,-105.469,-105.469,-140.625
1683632178.431,-81.055,-61.035,-58.105,-91.309
1683632178.435,10.254,-9.277,19.531,63.477
1683632178.439,54.688,4.395,28.809,122.559
1683632178.456,-18.066,-60.547,-50.293,-11.719
1683632178.460,-105.957,-93.750,-102.051,-146.484
1683632178.464,-98.145,-58.105,-63.477,-109.375
1683632178.468,-12.695,-7.812,19.531,34.668
1683632178.472,52.246,20.020,37.598,108.398
1683632178.476,1.465,-23.926,-36.621,10.254
1683632178.480,-99.609,-80.566,-104.004,-138.184
1683632178.483,-117.676,-85.449,-83.984,-158.691
1683632178.487,-34.668,-18.555,4.395,-15.137
1683632178.491,32.227,20.996,41.504,98.145
1683632178.495,-10.742,-19.531,-15.137,13.672
1683632178.499,-105.957,-69.336,-87.891,-146.484
1683632178.501,-130.371,-70.801,-81.543,-176.758
1683632178.505,-61.035,-28.320,-1.953,-51.758
1683632178.509,11.719,10.742,39.551,74.219
1683632178.513,-1.465,-11.719,-13.672,25.879
1683632178.517,-84.473,-49.805,-85.938,-130.859
1683632178.521,-119.629,-34.668,-75.195,-170.898
1683632178.525,-60.547,-8.301,-4.883,-43.945
1683632178.528,17.090,23.926,47.363,77.637
1683632178.532,4.883,-29.785,1.953,37.598
1683632178.536,-73.242,-89.355,-89.355,-97.656
1683632178.540,-103.516,-78.125,-98.633,-151.367
1683632178.544,-46.387,-38.086,-20.996,-39.551
1683632178.546,39.551,20.996,47.852,104.980
1683632178.550,34.180,-2.930,7.324,80.078
1683632178.554,-55.176,-62.988,-83.496,-63.477
1683632178.558,-104.980,-75.684,-105.469,-147.461
1683632178.562,-58.105,-50.781,-43.457,-71.777
1683632178.566,33.691,34.180,32.715,82.031
1683632178.570,49.316,22.461,22.461,101.562
1683632178.573,-32.227,-74.707,-64.453,-45.410
1683632178.577,-97.656,-85.938,-103.516,-153.809
1683632178.581,-50.781,-37.598,-41.504,-77.637
1683632178.585,36.621,14.160,28.809,76.172
1683632178.589,45.898,0.977,13.184,95.215
1683632178.591,-28.809,-66.406,-61.523,-40.527
1683632178.595,-115.723,-86.426,-99.609,-167.480
1683632178.599,-110.352,-42.969,-47.363,-127.441
1683632178.603,-27.832,4.883,30.273,20.996
1683632178.607,12.207,2.930,29.297,68.848
1683632178.611,-35.645,-23.926,-46.387,-49.805
