timestamps,TP9,AF7,AF8,TP10
1683641583.161,-64.453,-39.551,-42.480,-37.598
1683641583.165,-66.895,-42.480,-46.875,-41.504
1683641583.167,-58.105,-33.203,-32.227,-37.109
1683641583.171,-58.105,-27.832,-20.996,-32.715
1683641583.175,-57.617,-22.461,-31.250,-30.273
1683641583.179,-52.734,-17.090,-32.715,-28.809
1683641583.183,-62.988,-26.855,-26.367,-39.551
1683641583.187,-62.988,-45.410,-27.832,-41.992
1683641583.191,-57.617,-49.805,-34.668,-40.527
1683641583.194,-50.293,-41.504,-38.086,-40.039
1683641583.198,-55.664,-45.410,-48.828,-41.016
1683641583.202,-67.871,-39.062,-52.246,-48.340
1683641583.206,-63.477,-23.926,-47.852,-47.852
1683641583.210,-56.152,-23.926,-37.598,-42.480
1683641583.227,-50.293,-29.297,-31.738,-40.039
1683641583.231,-60.059,-25.391,-47.852,-48.340
1683641583.235,-67.383,-26.367,-44.922,-57.129
1683641583.239,-52.734,-28.320,-21.484,-47.852
1683641583.243,-41.504,-30.762,-17.090,-36.621
1683641583.247,-33.691,-21.484,-16.113,-31.250
1683641583.251,-42.480,-21.973,-46.387,-37.109
1683641583.254,-47.852,-32.715,-70.801,-43.457
1683641583.258,-45.410,-33.203,-45.898,-43.457
1683641583.262,-46.875,-32.715,-31.250,-41.504
1683641583.266,-45.410,-30.273,-32.715,-39.551
1683641583.270,-44.922,-29.785,-33.203,-45.410
1683641583.272,-49.805,-30.762,-32.715,-47.363
1683641583.276,-59.082,-37.598,-35.645,-46.875
1683641583.280,-57.129,-38.574,-30.762,-45.410
1683641583.284,-62.012,-39.062,-34.668,-46.387
1683641583.288,-66.895,-35.645,-51.270,-48.340
1683641583.292,-62.500,-33.203,-59.082,-50.293
1683641583.296,-60.059,-38.574,-43.457,-52.734
1683641583.299,-45.898,-27.344,-29.297,-39.551
1683641583.303,-34.180,-24.902,-46.875,-26.367
1683641583.307,-36.133,-39.551,-61.523,-28.809
1683641583.311,-45.410,-47.852,-48.828,-37.598
1683641583.315,-49.805,-47.852,-31.250,-41.504
1683641583.317,-41.504,-34.180,-22.461,-36.133
1683641583.321,-29.785,-24.902,-23.438,-33.203
1683641583.325,-32.227,-24.902,-23.438,-36.133
1683641583.329,-39.062,-32.715,-27.832,-38.086
1683641583.333,-38.574,-35.156,-35.156,-41.504
1683641583.337,-27.344,-30.273,-24.414,-34.180
1683641583.341,-16.602,-26.367,-21.484,-25.391
1683641583.344,-18.555,-23.926,-36.133,-24.414
1683641583.348,-23.926,-35.645,-48.828,-31.250
1683641583.352,-31.250,-37.598,-39.062,-33.691
1683641583.356,-29.297,-24.902,-21.973,-26.367
1683641583.360,-29.785,-35.645,-17.090,-27.344
1683641583.362,-35.645,-46.387,-24.902,-35.156
1683641583.366,-42.969,-36.133,-49.316,-45.898
1683641583.370,-47.363,-33.203,-49.316,-50.781
1683641583.374,-39.551,-25.391,-38.574,-45.410
1683641583.378,-33.203,-26.855,-41.992,-40.527
1683641583.382,-31.738,-39.062,-33.691,-41.016
1683641583.386,-31.250,-35.156,-26.855,-42.480
1683641583.389,-26.855,-20.020,-27.344,-41.016
1683641583.393,-20.508,-16.602,-20.508,-37.598
1683641583.397,-21.973,-27.344,-27.832,-33.691
1683641583.401,-28.320,-31.738,-49.316,-35.156
1683641583.405,-29.785,-32.227,-51.758,-40.039
1683641583.407,-37.598,-40.039,-46.875,-44.434
1683641583.411,-30.762,-39.551,-39.551,-41.504
1683641583.415,-16.602,-27.344,-29.297,-36.133
1683641583.419,-26.367,-20.508,-29.785,-39.551
1683641583.423,-38.086,-34.668,-44.434,-43.457
1683641583.427,-29.785,-35.645,-39.062,-37.109
1683641583.431,-27.832,-24.902,-28.320,-33.203
1683641583.434,-32.227,-34.180,-34.180,-41.016
1683641583.438,-25.391,-37.109,-37.109,-38.574
1683641583.442,-22.461,-37.109,-45.410,-35.645
1683641583.446,-28.809,-40.527,-48.828,-41.992
1683641583.450,-29.785,-47.363,-47.363,-45.410
1683641583.452,-25.879,-36.621,-38.574,-43.457
1683641583.456,-26.367,-35.156,-26.367,-40.527
1683641583.460,-18.066,-40.039,-27.344,-41.016
1683641583.464,-18.555,-36.621,-29.297,-47.852
1683641583.468,-31.250,-23.438,-25.879,-51.758
1683641583.472,-21.973,-6.836,-11.230,-37.109
1683641583.476,-19.043,-30.273,-23.926,-37.109
1683641583.479,-25.391,-47.852,-52.734,-47.363
1683641583.483,-26.367,-41.992,-51.270,-44.922
1683641583.487,-38.086,-47.852,-46.387,-44.922
1683641583.491,-39.551,-41.992,-45.410,-43.457
1683641583.495,-25.879,-26.367,-34.180,-37.598
1683641583.497,-27.344,-42.480,-40.527,-36.621
1683641583.501,-38.086,-47.852,-40.039,-41.016
