timestamps,TP9,AF7,AF8,TP10
1683641385.121,-44.434,-39.551,-17.090,-36.133
1683641385.125,-39.062,-27.832,-22.949,-27.344
1683641385.129,-53.223,-36.621,-36.133,-41.504
1683641385.133,-59.082,-43.457,-41.504,-52.246
1683641385.137,-59.570,-41.992,-29.785,-43.945
1683641385.141,-44.922,-34.668,-14.648,-27.832
1683641385.145,-32.227,-22.461,-18.555,-20.508
1683641385.148,-37.109,-28.320,-41.016,-30.273
1683641385.152,-42.480,-47.363,-11.719,-41.504
1683641385.156,-44.922,-50.293,9.766,-41.016
1683641385.160,-35.156,-37.598,-20.996,-29.785
1683641385.164,-25.879,-24.902,-20.508,-20.996
1683641385.166,-36.621,-25.391,-38.574,-27.832
1683641385.170,-52.246,-41.504,-57.129,-45.410
1683641385.174,-48.340,-44.922,-42.969,-45.410
1683641385.178,-27.344,-28.809,-29.297,-27.344
1683641385.182,-26.367,-19.531,-33.691,-20.996
1683641385.186,-40.039,-26.367,-41.992,-29.785
1683641385.190,-34.668,-30.273,-47.363,-41.992
1683641385.193,-34.668,-33.203,-35.156,-48.340
1683641385.197,-27.344,-30.273,-14.160,-37.109
1683641385.201,-14.648,-23.926,-22.461,-27.344
1683641385.205,-31.738,-26.367,-43.945,-34.180
1683641385.209,-38.574,-33.691,-51.758,-37.598
1683641385.211,-33.203,-32.715,-41.992,-44.434
1683641385.215,-33.691,-28.320,-30.762,-39.551
1683641385.219,-35.645,-26.855,-29.297,-23.926
1683641385.223,-32.227,-26.367,-39.062,-27.832
1683641385.227,-47.363,-37.109,-48.340,-40.039
1683641385.231,-57.129,-35.645,-39.062,-44.922
1683641385.235,-43.457,-23.438,-29.297,-34.668
1683641385.238,-36.621,-25.391,-26.367,-25.391
1683641385.242,-27.832,-31.250,-40.527,-36.133
1683641385.246,-26.367,-35.645,-60.547,-48.828
1683641385.250,-48.828,-35.156,-48.828,-52.734
1683641385.254,-52.734,-32.715,-30.273,-47.363
1683641385.256,-37.598,-32.715,-31.738,-39.062
1683641385.260,-35.156,-31.250,-41.016,-37.109
1683641385.264,-48.828,-30.762,-49.805,-45.898
1683641385.268,-55.176,-36.621,-43.945,-49.805
1683641385.272,-49.316,-39.551,-27.344,-42.969
1683641385.276,-48.340,-41.016,-28.320,-40.039
1683641385.280,-51.270,-40.039,-38.086,-36.133
1683641385.283,-48.828,-44.434,-38.086,-43.457
1683641385.287,-53.711,-55.176,-53.223,-56.641
1683641385.291,-50.293,-52.246,-46.387,-50.293
1683641385.295,-36.133,-35.156,-34.668,-38.086
1683641385.299,-38.086,-35.645,-46.387,-37.109
1683641385.301,-47.852,-44.434,-54.199,-42.969
1683641385.305,-47.363,-39.062,-47.363,-38.574
1683641385.309,-48.340,-32.227,-31.738,-35.156
1683641385.313,-50.781,-21.484,-26.367,-35.645
1683641385.317,-48.828,-23.926,-34.668,-36.133
1683641385.321,-55.176,-28.320,-43.945,-43.457
1683641385.325,-58.105,-26.367,-39.062,-50.781
1683641385.328,-58.105,-32.715,-30.273,-53.711
1683641385.332,-58.594,-28.809,-26.855,-42.480
1683641385.336,-60.547,-30.762,-30.762,-29.785
1683641385.340,-59.082,-35.645,-41.992,-40.039
1683641385.344,-60.059,-32.715,-44.922,-49.805
1683641385.346,-60.059,-31.250,-34.180,-43.457
1683641385.350,-46.387,-32.715,-24.414,-35.156
1683641385.354,-43.945,-31.738,-26.367,-30.273
1683641385.358,-50.781,-30.762,-39.062,-41.504
1683641385.362,-63.965,-36.621,-52.246,-59.082
1683641385.366,-62.500,-37.598,-40.527,-55.664
1683641385.370,-52.734,-27.832,-5.371,-40.039
1683641385.373,-53.711,-22.949,-15.625,-35.156
1683641385.377,-59.570,-29.785,-47.363,-40.527
1683641385.381,-64.941,-36.133,-48.828,-49.316
1683641385.385,-66.406,-37.109,-43.457,-54.199
1683641385.389,-62.012,-34.180,-42.480,-46.875
1683641385.406,-47.363,-31.738,-31.250,-31.738
1683641385.410,-52.734,-32.715,-31.250,-34.668
1683641385.414,-65.430,-33.203,-40.527,-50.293
1683641385.418,-68.848,-37.598,-48.340,-66.406
1683641385.422,-59.082,-40.527,-47.363,-62.012
1683641385.426,-43.457,-31.738,-32.227,-38.574
1683641385.430,-37.598,-31.250,-34.180,-34.180
1683641385.433,-45.410,-36.621,-50.293,-43.945
1683641385.437,-54.199,-45.898,-57.617,-59.082
1683641385.441,-52.246,-42.969,-30.273,-62.500
1683641385.445,-48.340,-27.344,-18.555,-48.340
1683641385.449,-48.340,-31.250,-42.969,-46.875
1683641385.451,-52.734,-35.156,-52.734,-55.664
1683641385.455,-58.594,-33.203,-49.316,-55.176
1683641385.459,-60.059,-34.180,-40.039,-50.293
1683641385.463,-45.898,-30.762,-31.250,-39.551
1683641385.467,-41.016,-32.715,-29.297,-36.133
1683641385.471,-56.152,-39.551,-40.527,-46.387
1683641385.475,-60.059,-41.504,-48.828,-55.664
1683641385.478,-51.270,-34.180,-43.457,-52.246
1683641385.482,-45.410,-26.855,-26.855,-36.621
1683641385.486,-32.227,-26.367,-14.648,-28.809
1683641385.490,-36.621,-28.320,-29.785,-34.180
1683641385.494,-50.781,-31.738,-43.945,-42.480
1683641385.496,-50.781,-34.180,-35.645,-41.504
1683641385.500,-40.527,-30.762,-24.902,-27.832
1683641385.504,-26.855,-23.926,-26.367,-17.578
1683641385.508,-24.902,-22.461,-41.504,-23.926
1683641385.512,-44.922,-32.715,-50.781,-39.551
1683641385.516,-54.199,-32.227,-41.016,-44.922
1683641385.520,-42.969,-27.832,-30.762,-39.551
1683641385.523,-36.621,-29.785,-38.086,-33.203
1683641385.527,-30.273,-31.738,-19.531,-36.621
1683641385.531,-38.086,-40.527,-19.531,-44.434
1683641385.535,-40.039,-39.062,-45.898,-39.551
1683641385.539,-25.879,-27.344,-29.297,-25.879
1683641385.541,-29.785,-22.949,-25.879,-19.531
1683641385.545,-33.691,-27.832,-41.504,-26.855
1683641385.549,-30.762,-27.344,-48.340,-37.109
1683641385.553,-36.621,-28.809,-35.156,-39.062
1683641385.557,-30.273,-27.344,-21.484,-28.809
1683641385.561,-15.137,-18.066,-23.926,-18.555
1683641385.565,-17.578,-17.578,-34.668,-21.484
1683641385.568,-32.227,-29.785,-40.527,-32.227
1683641385.572,-35.645,-43.457,-26.367,-38.086
1683641385.576,-34.180,-39.551,-24.902,-33.203
1683641385.580,-25.879,-29.297,-29.297,-28.809
1683641385.584,-20.996,-23.438,-28.320,-27.344
1683641385.541,-29.785,-22.949,-25.879,-19.531
1683641385.545,-33.691,-27.832,-41.504,-26.855
1683641385.549,-30.762,-27.344,-48.340,-37.109
1683641385.553,-36.621,-28.809,-35.156,-39.062
1683641385.557,-30.273,-27.344,-21.484,-28.809
1683641385.561,-15.137,-18.066,-23.926,-18.555
1683641385.565,-17.578,-17.578,-34.668,-21.484
1683641385.568,-32.227,-29.785,-40.527,-32.227
1683641385.572,-35.645,-43.457,-26.367,-38.086
1683641385.576,-34.180,-39.551,-24.902,-33.203
1683641385.580,-25.879,-29.297,-29.297,-28.809
1683641385.584,-20.996,-23.438,-28.320,-27.344
1683641385.586,-35.156,-27.344,-40.039,-34.180
1683641385.590,-44.922,-32.227,-48.340,-41.992
1683641385.594,-38.086,-29.297,-39.551,-39.062
1683641385.598,-23.926,-27.832,-30.273,-27.832
1683641385.602,-26.855,-24.902,-40.039,-28.320
1683641385.606,-42.969,-28.320,-48.340,-38.086
1683641385.610,-39.551,-29.785,-41.016,-39.062
1683641385.613,-26.855,-32.227,-25.391,-32.715
1683641385.617,-18.555,-37.598,-21.484,-21.973
1683641385.621,-15.625,-31.738,-37.598,-16.113
1683641385.625,-25.391,-35.156,-49.316,-31.738
1683641385.629,-33.691,-41.016,-51.758,-43.945
1683641385.631,-28.809,-38.574,-37.109,-32.715
1683641385.635,-17.090,-26.855,-21.484,-15.625
1683641385.639,-12.695,-20.996,-26.855,-10.254
1683641385.643,-19.531,-27.344,-39.551,-21.484
1683641385.647,-25.879,-27.344,-43.945,-36.621
1683641385.651,-34.180,-25.879,-33.203,-36.621
1683641385.655,-33.203,-20.508,-23.926,-29.785
1683641385.658,-23.438,-24.902,-34.668,-26.367
1683641385.662,-27.832,-37.109,-46.387,-37.598
1683641385.666,-44.922,-41.504,-46.875,-50.293
1683641385.670,-42.480,-35.645,-39.551,-41.992
1683641385.674,-25.391,-33.691,-29.297,-30.273
1683641385.676,-22.461,-33.203,-32.227,-29.297
1683641385.680,-41.992,-34.668,-51.270,-45.898
1683641385.684,-46.387,-36.621,-56.152,-55.176
1683641385.688,-35.156,-37.598,-43.457,-44.922
1683641385.692,-29.785,-35.645,-30.273,-30.273
1683641385.696,-26.855,-26.367,-27.344,-23.926
1683641385.700,-27.832,-29.297,-32.715,-32.227
1683641385.703,-43.457,-41.016,-45.410,-44.922
1683641385.707,-53.711,-45.410,-49.805,-48.828
1683641385.711,-41.016,-43.945,-38.574,-38.574
1683641385.715,-35.645,-36.133,-36.621,-35.645
1683641385.719,-41.992,-32.715,-45.898,-34.180
1683641385.676,-22.461,-33.203,-32.227,-29.297
1683641385.680,-41.992,-34.668,-51.270,-45.898
1683641385.684,-46.387,-36.621,-56.152,-55.176
1683641385.688,-35.156,-37.598,-43.457,-44.922
1683641385.692,-29.785,-35.645,-30.273,-30.273
1683641385.696,-26.855,-26.367,-27.344,-23.926
1683641385.700,-27.832,-29.297,-32.715,-32.227
1683641385.703,-43.457,-41.016,-45.410,-44.922
1683641385.707,-53.711,-45.410,-49.805,-48.828
1683641385.711,-41.016,-43.945,-38.574,-38.574
1683641385.715,-35.645,-36.133,-36.621,-35.645
1683641385.719,-41.992,-32.715,-45.898,-34.180
1683641385.721,-35.645,-34.180,-52.734,-31.738
1683641385.725,-30.273,-33.691,-41.504,-36.133
1683641385.729,-27.344,-34.668,-29.297,-30.762
1683641385.733,-16.113,-30.273,-27.344,-15.137
1683641385.737,-25.391,-32.715,-45.898,-16.602
1683641385.741,-37.598,-41.016,-56.152,-30.273
1683641385.745,-44.922,-36.621,-32.227,-35.156
1683641385.748,-44.434,-36.621,-30.273,-30.273
1683641385.752,-25.391,-33.691,-39.062,-23.438
1683641385.756,-23.926,-28.320,-46.875,-29.297
1683641385.760,-41.992,-36.621,-56.152,-38.574
1683641385.764,-50.293,-42.969,-53.223,-45.410
1683641385.781,-41.504,-42.480,-43.457,-46.875
1683641385.785,-28.809,-39.062,-39.551,-34.668
1683641385.789,-27.344,-32.715,-43.457,-33.203
1683641385.793,-35.156,-31.738,-53.223,-47.363
1683641385.797,-32.227,-35.156,-57.617,-50.293
1683641385.801,-27.832,-33.203,-10.742,-38.574
1683641385.805,-20.996,-23.438,-0.977,-26.367
1683641385.808,-23.438,-23.438,-38.574,-25.391
1683641385.812,-44.922,-39.062,-50.781,-42.480
1683641385.816,-51.270,-45.898,-41.504,-46.875
1683641385.820,-42.480,-44.434,-32.227,-36.621
1683641385.824,-33.691,-37.598,-38.574,-30.273
1683641385.826,-27.832,-31.738,-39.551,-25.391
1683641385.830,-28.809,-38.086,-52.246,-33.203
1683641385.834,-42.480,-40.527,-59.570,-44.434
1683641385.838,-40.527,-33.691,-49.316,-42.480
1683641385.842,-27.832,-26.855,-33.691,-33.691
1683641385.846,-20.996,-21.484,-33.691,-32.227
1683641385.850,-20.996,-18.066,-44.922,-35.156
1683641385.853,-33.691,-20.020,-48.828,-38.574
1683641385.857,-41.992,-35.156,-46.387,-42.480
1683641385.861,-40.527,-39.551,-40.039,-31.250
1683641385.865,-25.391,-24.414,-28.320,-13.672
1683641385.869,-26.367,-25.879,-34.668,-17.578
1683641385.826,-27.832,-31.738,-39.551,-25.391
1683641385.830,-28.809,-38.086,-52.246,-33.203
1683641385.834,-42.480,-40.527,-59.570,-44.434
1683641385.838,-40.527,-33.691,-49.316,-42.480
1683641385.842,-27.832,-26.855,-33.691,-33.691
1683641385.846,-20.996,-21.484,-33.691,-32.227
1683641385.850,-20.996,-18.066,-44.922,-35.156
1683641385.853,-33.691,-20.020,-48.828,-38.574
1683641385.857,-41.992,-35.156,-46.387,-42.480
1683641385.861,-40.527,-39.551,-40.039,-31.250
1683641385.865,-25.391,-24.414,-28.320,-13.672
1683641385.869,-26.367,-25.879,-34.668,-17.578
1683641385.871,-38.086,-33.203,-45.410,-28.809
1683641385.875,-39.551,-38.574,-44.922,-37.109
1683641385.879,-38.574,-40.527,-39.062,-34.668
1683641385.883,-24.902,-34.668,-36.621,-26.855
1683641385.887,-21.973,-32.715,-53.223,-30.762
1683641385.891,-40.527,-37.109,-72.266,-43.457
1683641385.895,-47.363,-42.480,-77.637,-47.852
1683641385.898,-27.832,-34.180,-73.730,-38.574
1683641385.902,-10.742,-28.320,-57.617,-28.809
1683641385.906,-13.184,-30.762,-63.477,-34.668
1683641385.910,-22.949,-34.668,-90.820,-51.270
1683641385.914,-31.250,-41.992,-86.914,-60.547
1683641385.916,-30.762,-32.715,-69.824,-48.828
1683641385.920,-29.297,-26.855,-67.871,-30.762
1683641385.924,-28.320,-29.785,-70.312,-28.320
1683641385.928,-32.715,-31.250,-71.777,-37.598
1683641385.932,-45.410,-34.180,-68.359,-44.434
1683641385.936,-49.316,-33.691,-58.105,-42.969
1683641385.940,-37.598,-26.367,-55.176,-37.598
1683641385.943,-38.574,-28.809,-61.523,-38.574
1683641385.947,-51.270,-44.922,-66.895,-43.945
1683641385.951,-57.617,-51.758,-64.941,-51.270
1683641385.955,-48.340,-42.969,-56.641,-43.945
1683641385.959,-32.715,-31.738,-31.250,-26.367
1683641385.961,-40.527,-30.273,-22.461,-31.738
1683641385.965,-56.152,-32.227,-53.711,-50.293
1683641385.969,-61.035,-36.133,-61.523,-58.105
1683641385.973,-48.340,-34.180,-47.852,-54.688
1683641385.977,-31.250,-28.320,-37.109,-40.039
1683641385.981,-27.344,-26.367,-38.086,-28.809
1683641385.985,-40.039,-27.344,-58.594,-37.598
1683641385.988,-49.805,-38.574,-44.434,-52.246
1683641385.992,-52.246,-45.898,-23.926,-51.758
1683641385.996,-48.340,-36.621,-38.574,-39.062
1683641386.000,-39.062,-26.367,-43.945,-29.785
1683641386.004,-45.898,-29.785,-55.176,-33.691
1683641386.006,-70.312,-38.086,-64.941,-55.176
1683641386.010,-65.918,-41.992,-60.059,-54.199
1683641386.014,-44.922,-33.203,-44.922,-33.691
1683641386.018,-36.621,-24.902,-41.504,-29.785
1683641386.022,-40.527,-34.180,-55.664,-41.016
1683641386.026,-51.270,-39.062,-68.359,-52.734
1683641386.030,-51.270,-28.320,-48.340,-52.734
1683641386.033,-46.875,-28.320,-6.836,-41.016
1683641386.037,-43.457,-33.691,-20.996,-35.156
1683641386.041,-43.457,-27.344,-51.270,-46.875
1683641386.045,-54.199,-24.902,-56.152,-62.500
1683641386.049,-55.664,-23.926,-57.129,-66.406
1683641386.051,-41.016,-30.762,-46.387,-56.641
1683641386.055,-42.969,-34.668,-38.574,-49.805
1683641386.059,-49.805,-24.414,-42.969,-48.340
1683641386.063,-46.875,-26.367,-52.734,-53.711
1683641386.067,-48.340,-30.273,-49.805,-61.523
1683641386.071,-45.898,-24.902,-34.180,-53.711
1683641386.075,-43.457,-22.949,-15.137,-44.434
1683641386.078,-50.781,-27.832,-20.508,-55.176
1683641386.082,-55.176,-36.133,-47.363,-64.453
1683641386.086,-50.781,-33.691,-42.969,-55.664
1683641386.090,-47.852,-30.762,-29.297,-50.781
1683641386.094,-50.293,-27.832,-23.926,-45.410
1683641386.096,-44.922,-25.879,-30.762,-42.480
1683641386.100,-54.688,-37.109,-37.598,-54.199
1683641386.104,-73.242,-42.969,-34.180,-62.988
1683641386.108,-67.871,-40.039,-31.738,-62.500
1683641386.112,-61.523,-37.109,-29.785,-57.617
1683641386.116,-52.734,-32.227,-26.855,-53.223
1683641386.120,-53.223,-30.273,-27.832,-55.176
1683641386.123,-65.918,-36.133,-29.297,-63.477
1683641386.127,-66.406,-41.016,-20.020,-64.453
1683641386.131,-57.129,-38.574,-10.742,-54.688
1683641386.135,-48.828,-30.762,-18.555,-48.340
1683641386.139,-58.105,-28.320,-30.273,-50.293
1683641386.141,-74.219,-38.574,-33.691,-58.105
1683641386.145,-64.941,-45.898,-25.391,-58.105
1683641386.149,-49.805,-32.715,-12.695,-45.410
1683641386.153,-44.922,-24.414,-19.043,-39.062
1683641386.157,-48.340,-32.715,-29.785,-41.504
1683641386.161,-51.758,-35.645,-33.691,-44.434
1683641386.165,-44.922,-33.203,-27.832,-45.898
1683641386.168,-39.062,-31.738,-14.160,-35.645
1683641386.172,-32.715,-32.227,-17.578,-28.809
1683641386.176,-32.715,-39.062,-27.344,-39.551
1683641386.180,-44.434,-38.574,-26.855,-50.293
1683641386.184,-54.199,-38.574,-20.020,-47.852
1683641386.201,-37.109,-31.738,-1.953,-28.809
1683641386.205,-23.926,-26.367,8.301,-15.625
1683641386.209,-37.598,-29.785,-5.371,-24.902
1683641386.213,-48.828,-29.785,-19.531,-37.109
1683641386.217,-49.805,-33.691,-21.484,-43.945
1683641386.221,-49.316,-32.227,-10.254,-40.039
1683641386.225,-44.434,-24.414,-8.789,-34.180
1683641386.228,-35.156,-22.461,-22.949,-28.809
1683641386.232,-41.016,-35.645,-37.109,-37.109
1683641386.236,-53.711,-45.410,-42.480,-55.664
1683641386.240,-51.270,-37.109,-23.926,-47.852
1683641386.244,-34.668,-30.762,-7.324,-26.367
1683641386.246,-27.832,-31.738,-15.137,-20.508
1683641386.250,-43.945,-41.016,-30.762,-34.668
1683641386.254,-48.828,-40.527,-29.297,-43.457
1683641386.258,-37.109,-30.273,-17.578,-33.691
1683641386.262,-22.949,-23.438,-4.395,-19.531
1683641386.266,-28.320,-24.902,-7.812,-21.973
1683641386.270,-46.875,-35.156,-24.902,-31.738
1683641386.273,-55.176,-41.016,-30.762,-36.621
1683641386.277,-47.852,-41.504,-20.508,-24.902
1683641386.281,-43.945,-39.551,-14.648,-21.973
1683641386.285,-41.992,-37.109,-25.391,-24.414
1683641386.289,-42.969,-37.598,-32.715,-25.879
1683641386.291,-47.852,-39.551,-30.762,-37.109
1683641386.295,-44.434,-35.156,-21.973,-32.715
1683641386.299,-35.645,-35.645,-11.719,-28.320
1683641386.303,-27.344,-33.691,-12.207,-26.367
1683641386.307,-31.738,-34.180,-27.832,-27.344
1683641386.311,-35.156,-41.504,-38.086,-33.203
1683641386.315,-29.297,-37.598,-32.227,-33.203
1683641386.318,-23.926,-26.855,-14.160,-28.809
1683641386.322,-24.902,-30.273,0.488,-26.367
1683641386.326,-29.297,-37.109,-26.855,-33.203
1683641386.330,-36.133,-41.504,-46.875,-41.016
1683641386.334,-31.250,-38.086,-30.762,-32.715
1683641386.336,-15.137,-28.320,-20.020,-18.555
1683641386.340,-9.277,-28.320,-22.461,-6.348
1683641386.344,-18.066,-29.297,-31.738,-5.371
1683641386.348,-35.645,-36.621,-46.387,-20.996
1683641386.352,-32.227,-40.039,-44.434,-22.461
1683641386.356,-18.066,-34.180,-28.320,-9.766
1683641386.360,-11.230,-25.879,-30.273,-2.441
1683641386.363,-14.648,-28.809,-42.969,-6.348
1683641386.367,-39.551,-42.969,-48.828,-24.902
1683641386.371,-48.828,-49.316,-53.711,-40.039
1683641386.375,-43.457,-42.969,-47.363,-40.039
1683641386.379,-44.922,-36.133,-41.016,-36.133
1683641386.381,-41.016,-37.598,-47.363,-35.156
1683641386.385,-42.969,-38.574,-57.617,-43.945
1683641386.389,-50.293,-38.086,-54.199,-55.176
1683641386.393,-33.691,-29.297,-36.133,-42.969
1683641386.397,-15.625,-22.949,-26.367,-24.414
1683641386.401,-27.344,-28.320,-38.086,-30.762
1683641386.405,-36.621,-28.809,-52.734,-46.387
1683641386.408,-37.598,-34.668,-55.664,-51.270
1683641386.412,-38.086,-40.527,-45.898,-48.340
1683641386.416,-34.180,-34.668,-35.645,-34.668
1683641386.420,-23.926,-26.367,-37.109,-20.020
1683641386.424,-16.602,-30.762,-44.434,-19.531
1683641386.426,-33.203,-36.621,-44.434,-30.762
1683641386.430,-24.902,-30.273,-30.273,-23.926
1683641386.434,-7.812,-20.020,-22.949,-9.766
1683641386.438,-25.391,-25.879,-34.180,-20.996
1683641386.442,-36.133,-33.203,-47.852,-35.645
1683641386.446,-41.992,-30.762,-44.434,-38.574
1683641386.450,-45.410,-33.691,-38.574,-39.551
1683641386.453,-47.363,-37.598,-36.621,-39.062
1683641386.457,-44.922,-34.180,-26.367,-31.738
1683641386.461,-40.039,-35.156,-34.180,-37.109
1683641386.465,-53.711,-40.039,-43.945,-55.176
1683641386.469,-59.570,-39.551,-40.039,-58.105
1683641386.471,-33.203,-32.227,-31.250,-34.180
1683641386.475,-19.531,-29.297,-35.645,-22.949
1683641386.479,-31.250,-34.180,-49.805,-34.180
1683641386.483,-43.945,-37.598,-55.664,-45.410
1683641386.487,-52.734,-42.969,-58.105,-48.828
1683641386.491,-33.691,-37.598,-41.016,-26.855
1683641386.495,-16.113,-28.809,5.371,-12.207
1683641386.498,-24.414,-33.203,-19.043,-20.996
1683641386.502,-34.668,-42.969,-57.617,-29.785
1683641386.506,-38.574,-48.340,-41.504,-30.762
1683641386.510,-26.855,-39.551,-28.809,-18.555
1683641386.514,-21.973,-30.273,-29.297,-11.719
1683641386.531,-31.250,-33.203,-39.062,-16.113
1683641386.535,-34.668,-39.551,-50.781,-25.391
1683641386.539,-35.156,-39.062,-48.340,-29.785
1683641386.543,-34.180,-31.738,-32.227,-25.879
1683641386.547,-25.391,-23.438,-27.832,-20.508
1683641386.551,-28.320,-22.949,-37.598,-22.461
1683641386.555,-48.340,-27.344,-45.410,-39.551
1683641386.558,-56.152,-34.668,-42.969,-55.664
1683641386.562,-52.734,-35.645,-36.621,-51.270
1683641386.566,-45.898,-27.832,-28.809,-42.480
1683641386.570,-45.410,-23.926,-36.133,-37.109
1683641386.574,-51.270,-30.273,-50.293,-39.551
1683641386.531,-31.250,-33.203,-39.062,-16.113
1683641386.535,-34.668,-39.551,-50.781,-25.391
1683641386.539,-35.156,-39.062,-48.340,-29.785
1683641386.543,-34.180,-31.738,-32.227,-25.879
1683641386.547,-25.391,-23.438,-27.832,-20.508
1683641386.551,-28.320,-22.949,-37.598,-22.461
1683641386.555,-48.340,-27.344,-45.410,-39.551
1683641386.558,-56.152,-34.668,-42.969,-55.664
1683641386.562,-52.734,-35.645,-36.621,-51.270
1683641386.566,-45.898,-27.832,-28.809,-42.480
1683641386.570,-45.410,-23.926,-36.133,-37.109
1683641386.574,-51.270,-30.273,-50.293,-39.551
1683641386.576,-52.734,-29.785,-43.945,-45.898
1683641386.580,-43.945,-26.367,-30.273,-38.086
1683641386.584,-22.949,-24.414,-27.344,-21.484
1683641386.588,-21.973,-28.809,-42.480,-20.996
1683641386.592,-25.391,-31.250,-55.176,-28.320
1683641386.596,-21.484,-29.297,-57.129,-30.762
1683641386.600,-15.625,-22.461,-42.480,-25.879
1683641386.603,-11.719,-19.531,-31.738,-21.973
1683641386.607,-11.719,-29.297,-42.969,-25.391
1683641386.611,-24.414,-42.969,-58.594,-41.016
1683641386.615,-29.785,-43.945,-56.641,-50.781
1683641386.619,-26.855,-41.016,-42.969,-41.992
1683641386.621,-22.461,-33.203,-36.621,-31.250
1683641386.625,-25.391,-27.344,-45.410,-32.227
1683641386.629,-39.551,-32.715,-52.246,-44.922
1683641386.633,-49.805,-36.133,-54.199,-53.711
1683641386.637,-45.898,-37.109,-45.410,-51.270
1683641386.641,-36.133,-35.645,-29.297,-37.598
1683641386.645,-32.227,-29.297,-29.297,-31.738
1683641386.648,-31.250,-32.227,-53.223,-39.551
1683641386.652,-37.598,-43.945,-45.410,-48.340
1683641386.656,-43.945,-47.852,-26.855,-52.246
1683641386.660,-39.062,-36.621,-35.645,-48.340
1683641386.664,-32.227,-25.879,-36.621,-37.109
1683641386.666,-34.180,-27.832,-46.387,-37.109
1683641386.670,-36.133,-36.621,-53.223,-44.922
1683641386.674,-39.062,-35.645,-47.852,-40.527
1683641386.678,-30.273,-28.809,-34.180,-35.645
1683641386.682,-16.602,-27.344,-25.879,-27.344
1683641386.686,-13.184,-26.367,-33.203,-22.949
1683641386.690,-18.555,-28.809,-49.805,-33.691
1683641386.693,-15.625,-29.785,-39.551,-35.645
1683641386.697,-8.789,-28.320,-2.930,-28.320
1683641386.701,-12.695,-28.320,-17.578,-24.902
1683641386.705,-6.836,-25.879,-46.387,-30.273
1683641386.709,-11.230,-30.273,-55.664,-41.504
1683641386.711,-16.113,-30.762,-49.316,-51.270
